Iws,TEMP,DEWP,Is,Ir,pm2.5
10.95375,14.70833333,12.875,0,7.125,0
6.409166667,17.625,14.08333333,0,0,1
11.36125,16.70833333,14.91666667,0,0,2
20.88958333,20,17.83333333,0,0,2
3.77875,20.79166667,18.08333333,0,0,3
3.780833333,21.16666667,18.04166667,0,0.125,3
10.43208333,19.29166667,13.04166667,0,0.291666667,0
5.977916667,17.04166667,3.833333333,0,0.625,0
8.360416667,14.91666667,2.541666667,0,0,0
15.64791667,15.45833333,4.833333333,0,0,0
13.13375,16.66666667,5.208333333,0,0,1
6.445416667,17.66666667,5.916666667,0,0,1
12.96291667,18.375,6.416666667,0,0,1
8.02625,18.5,10.41666667,0,0,2
5.6425,19.33333333,12.375,0,0,2
3.77625,18.625,14.625,0,0,3
12.8826087,19.2173913,13.43478261,0,0,3
10.82166667,19.04166667,13.70833333,0,0,3
2.117083333,18.29166667,16.125,0,0,3
56.75708333,18.29166667,2.375,0,0,1
14.17208333,14.04166667,-1.041666667,0,0,0
8.777083333,14.70833333,1.083333333,0,0,1
4.807916667,12.91666667,-0.583333333,0,0,0
11.89846154,10.07692308,1.076923077,0,0,1
16.475,15.625,10.375,0,0,2
5.288333333,15.625,11.91666667,0,0,3
7.41375,18.79166667,14.375,0,0,3
4.730416667,17.375,7.5,0,0,2
6.089583333,17.54166667,11.45833333,0,0,2
2.67826087,17,13.13043478,0,0,3
7.714166667,17.20833333,11.5,0,0.625,2
21.43875,15.70833333,1.583333333,0,0,0
86.62833333,15.41666667,2.916666667,0,0,0
21.785,16.91666667,1.125,0,0,0
3.667916667,12.08333333,1.333333333,0,0,0
2.957916667,12.125,7.166666667,0,0,2
6.946666667,12.45833333,9.791666667,0,0,3
2.86625,13.25,11.66666667,0,0.041666667,3
2.265416667,13.25,10.75,0,0,3
3.27875,13.54166667,11.375,0,0,3
10.97041667,10.45833333,6.791666667,0,1.875,3
5.93,7.652173913,-2.913043478,0,0,0
5.679411765,7.294117647,-4.176470588,0,0,0
1.524117647,7.058823529,2.647058824,0,0.058823529,2
6.705,11.66666667,5.5,0,0,3
2.873043478,9.695652174,3.913043478,0,0,3
8.139583333,8.708333333,6.291666667,0,0,3
7.565,8.833333333,7.375,0,0,3
3.4975,12.66666667,10.91666667,0,0,3
7.920454545,12.72727273,10.90909091,0,0.045454545,3
22.605,10.58333333,2.958333333,0,0,1
1.672083333,12.25,6.333333333,0,0.125,1
3.59375,13.25,7.666666667,0,0.166666667,2
17.02291667,11.41666667,4.5,0,1.375,0
2.643333333,9.583333333,3.125,0,0,1
7.843333333,9,1.375,0,0,1
8.9225,11.16666667,2.5,0,0,1
7.727083333,8.041666667,-1.666666667,0,0,1
8.90375,7.208333333,-2.791666667,0,0,1
2.24875,6.291666667,0.708333333,0,0,0
23.74458333,11.08333333,-5.958333333,0,0,1
21.00791667,5.375,-11.70833333,0,0,0
1.86,3.75,-6.625,0,0,2
2.53,4.041666667,-0.083333333,0,0,3
3.453181818,6.909090909,3.909090909,0,0,3
7.432916667,6.916666667,5.916666667,0,3.25,2
13.50833333,9.583333333,4.666666667,0,0.25,2
76.11916667,4.333333333,-8.166666667,0,0.166666667,0
24.665,0.625,-9.333333333,0,0,1
3.911666667,1.583333333,-4,0,0,2
32.76,4.125,-5.916666667,0,0,3
162.9691667,0.833333333,-14.75,0,0,0
1.599166667,-2.458333333,-7.75,0,0,3
6.794166667,-0.958333333,-5.75,0,0,3
12.18333333,1.5,-4.041666667,0,0,3
6.315416667,2.708333333,-3.166666667,0,0,3
13.09458333,4.875,-2.333333333,0,0,2
4.657083333,1.916666667,-8.333333333,0,0,1
5.653478261,0.565217391,-10.91304348,0,0,2
2.69625,-1.833333333,-7.416666667,0,0,3
2.510833333,-1.041666667,-2.041666667,1.166666667,0,3
5.272083333,-0.583333333,-7.041666667,0,0,2
4.040416667,-2.208333333,-4.541666667,0,0,3
2.379166667,-1.333333333,-1.875,0.375,0,3
5.27125,0.291666667,-0.5,0.875,0,3
37.58958333,0.916666667,-6.916666667,0.416666667,0,2
84.64708333,-3.75,-17.45833333,0,0,0
63.715,-3.625,-16.66666667,0,0,0
111.8295833,0.125,-14,0,0,0
17.76791667,2.125,-9.583333333,0,0,2
10.87916667,1.666666667,-7.833333333,0,0,1
3.47875,0.375,-2.208333333,0,0,3
113.1125,-1.791666667,-17.25,0,0,0
84.68291667,-4.375,-18.91666667,0,0,0
154.3016667,-6.208333333,-21.58333333,0,0,0
5.7025,-5.791666667,-17.16666667,0,0,2
10.76375,-3.041666667,-17.58333333,0,0,1
4.69,-2.333333333,-18.41666667,0,0,1
10.0975,-2.75,-15.08333333,0,0,2
37.87521739,-2.130434783,-17.95652174,0,0,0
31.68,-2.125,-17.66666667,0,0,0
12.01333333,-2.458333333,-15.20833333,0,0,1
14.00666667,-1.916666667,-15.875,0,0,1
2.73875,-3.583333333,-14.125,0,0,2
2.847083333,-4.916666667,-12.20833333,0,0,2
6.01875,-4.166666667,-10.29166667,0,0,3
14.3775,-2.625,-9.666666667,0,0,3
22.58125,-4.708333333,-10.58333333,0.25,0,1
5.585833333,-4.083333333,-8.75,0,0,2
11.08333333,-3.666666667,-11.79166667,0,0,3
14.15333333,-3.375,-14.95833333,0,0,2
33.84583333,-2.708333333,-13.25,0,0,1
220.1466667,-3.916666667,-19.45833333,0,0,0
88.25166667,-4.458333333,-19.54166667,0,0,0
5.215416667,-6.125,-17.45833333,0,0,2
13.00666667,-5.375,-13.54166667,0,0,2
22.90458333,-4.5,-7.166666667,7.125,0,2
3.798333333,-4.125,-7.833333333,0,0,3
4.765,-5.291666667,-11.625,0,0,3
26.135,-3.625,-13.25,0,0,3
11.36083333,-5.458333333,-16.79166667,0,0,1
4.990416667,-5.166666667,-14.79166667,0,0,3
19.96833333,-2.375,-13.875,0,0,1
4.115,-7,-14.2,0,0,2
1.634166667,-1.916666667,-6.416666667,0,0,3
6.179166667,-2.833333333,-6.416666667,0,0,3
3.623333333,-2.416666667,-6.666666667,0,0,3
59.28833333,-3.458333333,-18.875,0,0,1
71.3875,-8.291666667,-25.70833333,0,0,0
8.084166667,-9.291666667,-24.83333333,0,0,1
22.50166667,-8.291666667,-23.08333333,0,0,3
26.9475,-5.833333333,-22.45833333,0,0,0
6.384583333,-6.25,-20.54166667,0,0,1
3.370416667,-5.541666667,-17.91666667,0,0,2
8.324583333,-3.875,-17.625,0,0,1
2.657083333,-5.375,-10.45833333,0.125,0,2
6.070416667,-4.916666667,-18.83333333,0,0,1
7.913333333,-6.416666667,-10.45833333,2.291666667,0,2
31.99875,-4.833333333,-18.33333333,0,0,2
14.695,-8.625,-25.625,0,0,0
24.61583333,-7.375,-24.375,0,0,0
13.68916667,-6.041666667,-23.16666667,0,0,1
9.573333333,-3.583333333,-22.54166667,0,0,0
3.612083333,-1.875,-13.58333333,0,0,2
98.73291667,-4.541666667,-21.375,0,0,2
127.8966667,-7.208333333,-25.375,0,0,0
54.68125,-4.541666667,-22.91666667,0,0,0
7.357916667,-4,-19.66666667,0,0,1
25.07583333,-1,-20.91666667,0,0,0
12.34916667,-2.333333333,-19,0,0,2
4.429166667,-3.25,-9.25,0,0,2
3.8725,-2.041666667,-9.5,0,0,3
6.721666667,-1.375,-17.33333333,0,0,2
5.307916667,-3.25,-10.83333333,0,0,2
72.73833333,-2.083333333,-20.41666667,0,0,0
229.6025,-4,-21.83333333,0,0,0
40.34375,-2.875,-21.33333333,0,0,0
4.655416667,-1.75,-19.95833333,0,0,1
6.705833333,-1.083333333,-16.5,0,0,2
3.930416667,-0.958333333,-10.83333333,0,0,2
4.487083333,0.708333333,-5.583333333,0,0,3
15.40541667,0.041666667,-16.25,0,0,0
12.20041667,-0.416666667,-11.04166667,0,0,2
37.36125,-0.708333333,-18.79166667,0,0,0
6.093333333,-0.166666667,-17,0,0,1
10.09291667,-0.333333333,-9.333333333,0,0,3
13.68833333,0.833333333,-8.375,0,0,3
7.398333333,-0.611111111,-6.666666667,0,0,3
3.48125,0.833333333,-3.083333333,0,0.75,3
15.21958333,0.666666667,-0.666666667,3.25,0.75,2
29.565,0.227272727,-5.863636364,0,0,2
6.663333333,0.5,-7.916666667,0,0,2
4.005833333,-0.458333333,-6.333333333,0,0,3
95.03833333,4.75,-14.83333333,0,0,0
44.97652174,4.608695652,-14.69565217,0,0,0
21.29041667,-0.5,-19.875,0,0,0
14.47125,-0.041666667,-11.125,0,0,2
65.63666667,0.666666667,-16.20833333,0,0,1
172.1541667,0.125,-21.91666667,0,0,0
7.488333333,1.208333333,-16.83333333,0,0,1
9.572083333,4.833333333,-12.5,0,0,2
19.53130435,6.434782609,-15.7826087,0,0,0
11.86458333,3.791666667,-7.25,0,0.083333333,2
7.173333333,6,3.333333333,0,0.375,3
20.74958333,3.25,2.958333333,0.041666667,0.666666667,3
14.53,1.625,-4.416666667,0.75,0,1
5.473333333,3.125,-2.541666667,0,0,2
12.905,4.75,-2.458333333,0,0,2
14.37625,5.708333333,1.125,0,0,3
12.28875,8.083333333,-1.166666667,0,0,3
49.73083333,7.166666667,-6.041666667,0,0.25,0
62.05875,9.375,-12.25,0,0,0
9.385833333,8.375,-9.958333333,0,0,1
3.575416667,9.208333333,-3.791666667,0,0,3
18.55375,13.79166667,-5.708333333,0,0,2
25.985,14.29166667,-5.625,0,0,1
38.98208333,15.29166667,-6,0,0.166666667,1
210.7220833,10.16666667,-13.66666667,0,0,0
17.11541667,8.833333333,-13.875,0,0,0
34.41916667,7.375,-7.166666667,0,0,1
7.13375,8.375,-6.458333333,0,0,1
25.165,12.625,-14.125,0,0,0
45.22375,15.20833333,-14.33333333,0,0,0
94.93416667,13.66666667,-13.25,0,0,0
7.91625,13.45833333,-6.416666667,0,0,0
6.965,10.875,-5.25,0,0,1
40.4775,17.79166667,-11.5,0,0,1
28.02208333,18.20833333,0.916666667,0,0,2
33.3825,17.91666667,8.333333333,0,0.125,1
31.16208333,14.79166667,-8,0,0,0
18.84875,18.66666667,-7.583333333,0,0,0
23.99291667,18.66666667,0.041666667,0,0,1
33.32041667,21.375,-0.125,0,0,1
27.36166667,19.04166667,3.75,0,0,1
15.88791667,15.91666667,-4.125,0,0,0
43.0025,18.25,4.791666667,0,0,2
63.38708333,18.125,12.125,0,0.375,3
7.190416667,14,10,0,0.208333333,2
14.63375,13.375,11.66666667,0,0.666666667,2
7.542083333,13.41666667,10.66666667,0,0.25,3
7.73125,16.625,11.16666667,0,0,3
6.594583333,18.95833333,13.875,0,0,3
25.16166667,15.58333333,13.70833333,0,3.791666667,2
113.5475,14.45833333,-3.083333333,0,0,0
3.500416667,13.66666667,3.916666667,0,0,1
59.89434783,18.04347826,-2.260869565,0,0,2
15.43833333,15.08333333,-7.916666667,0,0,2
15.01416667,15,0.875,0,0,3
6.35125,15.45833333,11.66666667,0,0,3
19.1125,18.54166667,12.125,0,0,3
5.175416667,21.875,9.5,0,0,2
6.760416667,23.66666667,8.041666667,0,0,1
8.764347826,23.73913043,11.39130435,0,0,2
10.22458333,23.5,3.833333333,0,0,2
19.35041667,22.375,8.708333333,0,0,2
4.525416667,21.25,5.75,0,0,2
7.28625,22.54166667,6.166666667,0,0,2
15.7225,21.20833333,7.291666667,0,0,2
9.650833333,22.875,12.58333333,0,0,3
8.084166667,19.5,14.20833333,0,1.458333333,3
10.29708333,18.33333333,12.54166667,0,3.208333333,2
64.85416667,18.04166667,13.125,0,0.125,2
22.2475,19.125,-0.083333333,0,0,1
43.42208333,20.25,-2.041666667,0,0,0
83.505,22.58333333,-0.875,0,0,0
41.325,22.04166667,6.5,0,0,1
5.998333333,22.79166667,11.41666667,0,0,2
12.1005,25,16.95,0,0,3
11.21416667,24.16666667,16.33333333,0,0,2
24.94375,23.75,14.0625,0,0,2
11.06333333,23,1.333333333,0,0,0
3.758636364,21.36363636,2.272727273,0,0,0
7.18625,21.70833333,5.916666667,0,0,1
19.43166667,24,9.208333333,0,0,2
28.81583333,24.25,12.79166667,0,0,2
10.60818182,25.77272727,13.13636364,0,0,2
21.4975,22.79166667,13.20833333,0,0.416666667,1
9.18,20.91666667,6.25,0,0,0
6.350833333,19.54166667,9.75,0,0.125,1
6.611666667,18.83333333,14.04166667,0,0.25,2
22.61625,22.04166667,14.66666667,0,0,2
14.83041667,21.25,18.54166667,0,0.541666667,3
13.55708333,24.20833333,15.83333333,0,0,2
11.54708333,27,12.375,0,0,1
12.89,24.95833333,15.45833333,0,0,2
6.889166667,25.95833333,15.125,0,0,1
15.34541667,26.79166667,15.29166667,0,0.125,1
16.7625,24.5,18.58333333,0,0.166666667,2
7.9525,23.5,6.458333333,0,0.125,0
6.182083333,24.83333333,6.291666667,0,0,0
6.352916667,24.29166667,9.166666667,0,0,0
7.54375,22.29166667,13.54166667,0,0.208333333,1
10.1325,21.875,13.125,0,0,0
6.162222222,23.27777778,12.22222222,0,0,0
14.17625,25.75,12.58333333,0,0.083333333,0
8.62375,28.58333333,13.875,0,0,0
8.9025,27.75,16.375,0,0,3
18.93217391,25.39130435,18.69565217,0,0.434782609,3
13.21478261,25.95652174,18.7826087,0,0,3
8.005652174,25.86956522,19.17391304,0,0.130434783,3
21.33782609,23.91304348,19.95652174,0,0.130434783,2
5.625833333,24.08333333,20.75,0,0.125,3
11.81652174,23.26086957,21.47826087,0,0.956521739,3
14.6575,23.45833333,20.79166667,0,1.25,2
16.59708333,24.33333333,20.75,0,0.041666667,2
11.15833333,24.45833333,18.83333333,0,0,1
11.235,21.70833333,20,0,2.291666667,2
3.733478261,22.2173913,20.69565217,0,3.086956522,2
7.225833333,27.45833333,19.625,0,0,1
15.30454545,28.31818182,23.22727273,0,0,2
6.977391304,29.47826087,14.95652174,0,0,1
7.60173913,29.17391304,16.73913043,0,0,0
14.98652174,27.65217391,18.13043478,0,0,2
10.61833333,24.45833333,20.83333333,0,0.333333333,2
2.885416667,23.66666667,21.75,0,0.166666667,2
15.92416667,26.875,23.5,0,0.25,3
7.504583333,26.875,23.45833333,0,0.041666667,2
13.96958333,25.375,23.66666667,0,1.958333333,2
10.37458333,26.70833333,23.45833333,0,0.208333333,1
3.036666667,25.08333333,22.08333333,0,0,1
3.251818182,26.5,20.86363636,0,0.045454545,0
4.188333333,26.5,19.91666667,0,0,0
5.644166667,26.20833333,18.08333333,0,0,0
5.420833333,27.375,17.54166667,0,0,1
13.61583333,28.33333333,18.45833333,0,0,2
33.21826087,27.43478261,20.69565217,0,0,2
46.84826087,26.69565217,21.43478261,0,0,2
15.11833333,27.08333333,22.91666667,0,0,2
14.62666667,28.625,24.25,0,0,3
30.78333333,25.70833333,24.375,0,4.791666667,3
18.21625,27.66666667,20.125,0,3.5,0
8.71875,27.125,20.20833333,0,0,0
6.4975,26.70833333,21.79166667,0,0,1
13.79,26.25,24.04166667,0,0.333333333,2
16.01708333,25.33333333,24.20833333,0,0.083333333,1
2.641304348,26.30434783,24.69565217,0,0.130434783,2
19.06,27.0625,25.25,0,0.25,2
3.291818182,25.63636364,22.90909091,0,2,1
6.316956522,20.69565217,20.2173913,0,10.13043478,0
13.48625,21,20.08333333,0,7.125,0
5.309583333,25.25,20.625,0,0,0
10.84782609,26.34782609,23.2173913,0,0,1
12.44416667,27.79166667,22.125,0,0,0
8.942916667,27.625,23.04166667,0,0,1
11.08333333,28.29166667,23.83333333,0,0,1
8.005,28.04166667,24.29166667,0,0,1
3.91,28,24.75,0,0.125,2
6.459583333,27.54166667,21.375,0,0,1
8.159166667,27.33333333,21.79166667,0,0,2
2.444705882,25.29411765,21.82352941,0,0.352941176,2
5.916923077,26.07692308,15.46153846,0,0,0
20.09608696,21.60869565,16.69565217,0,0.043478261,1
6.405416667,24.20833333,17.95833333,0,0,1
12.53181818,25.13636364,19.81818182,0,0,2
32.48086957,25.04347826,21.2173913,0,0,2
60.51272727,24,22.54545455,0,0.909090909,3
7.154545455,24.54545455,10.90909091,0,0,0
7.485833333,21.625,8.791666667,0,0,0
8.754166667,22.125,14.83333333,0,0,2
8.355,23.04166667,14.91666667,0,0,2
10.70666667,23.33333333,16.5,0,0,2
15.92375,24.5,18.58333333,0,0,3
9.87625,25.25,21.75,0,0.25,1
3.687916667,27.08333333,21.25,0,0,2
6.407916667,28.29166667,20.875,0,0,2
5.341666667,27.66666667,22.54166667,0,0,3
11.46791667,27.75,23.08333333,0,0,3
4.342083333,25.25,22.875,0,0.791666667,3
19.03583333,20.95833333,18.33333333,0,4.25,0
32.13916667,21.08333333,9.166666667,0,0,0
17.05916667,19.83333333,8.208333333,0,0,0
13.14708333,20,11.625,0,0,0
5.530416667,18.45833333,14.66666667,0,0.625,2
6.109166667,20.75,17.70833333,0,1.25,2
5.7175,22.33333333,17.375,0,0,1
5.418333333,22.25,18.45833333,0,0,2
4.09625,22.75,19.08333333,0,0,2
11.2875,21.66666667,18.45833333,0,0.333333333,2
24.54958333,20,9.458333333,0,0,0
3.426666667,18.20833333,8.625,0,0,0
10.00913043,18.13043478,8.217391304,0,0,0
9.423333333,18.83333333,9.583333333,0,0,0
4.409130435,19.30434783,10.73913043,0,0,1
9.1625,20.16666667,9.75,0,0,1
10.03875,21.45833333,8.083333333,0,0,0
4.153333333,20.33333333,10.04166667,0,0,1
3.610416667,20.16666667,14.75,0,0,2
11.67625,21.625,15,0,0,3
3.110416667,21.45833333,15.83333333,0,0,2
3.648333333,21,15.04166667,0,0,2
3.54,20.5,15.08333333,0,0,1
13.69,18.83333333,15.91666667,0,1.208333333,1
6.006086957,19.2173913,12,0,0,0
9.727142857,15.42857143,10.33333333,0,0.142857143,1
152.3679167,19,-4.041666667,0,0,0
26.07541667,17,2.083333333,0,0,0
6.110833333,16.83333333,5.125,0,0,0
4.7875,16.54166667,8.125,0,0,1
3.182916667,16.5,11.70833333,0,0,2
10.7673913,18,6.913043478,0,0,1
7.0575,18,4.333333333,0,0,0
6.052916667,17,8,0,0,1
7.022083333,17.125,7.416666667,0,0,2
2.99625,16.125,11.08333333,0,0,2
3.8725,16.41666667,12.625,0,0,3
48.21833333,18.25,6.5,0,0.25,2
33.65833333,15.54166667,-0.875,0,0,0
8.863333333,12.66666667,4.833333333,0,0,2
11.125,11,6,0,0,3
32.485,11,6.041666667,0,0,1
53.845,14,7,0,0,1
75.205,13.95833333,7,0,0,2
42.55347826,12.47826087,3.260869565,0,2.086956522,1
16.98166667,10.5,-5.333333333,0,0,0
3.462916667,10.70833333,0.791666667,0,0,1
2.08375,10.29166667,5.125,0,0,3
7.214347826,12.34782609,6.173913043,0,0,3
5.904166667,10.83333333,7,0,2.291666667,1
22.78291667,11.75,2.125,0,0,0
2.732916667,10.20833333,3.458333333,0,0,1
6.16375,13.5,3.333333333,0,0,2
3.165833333,12.16666667,7.625,0,0,3
3.405416667,13,11.79166667,0,0.083333333,3
24.80958333,15.25,3.375,0,0,3
26.92708333,10.91666667,-1.75,0,0,0
6.535416667,10.70833333,0.916666667,0,0,1
22.15434783,7.913043478,-8,0,0,0
8.13375,7.708333333,-7.208333333,0,0,0
4.39625,7.375,-1.625,0,0,2
3.650833333,7.916666667,4.208333333,0,0,3
14.86333333,7.875,6.5,0,3.458333333,2
168.0245833,3.5,1.041666667,0,17.58333333,0
365.43875,7.083333333,-3.291666667,0,0,0
40.47458333,6.166666667,-1.208333333,0,0,2
35.41583333,7.75,-3.791666667,0,0,1
48.78916667,6.458333333,-2.5,0,0,1
2.416666667,7.458333333,2.541666667,0,0,2
11.43416667,5.875,2.791666667,0,2.75,2
172.62375,4.041666667,-11.25,0,0,0
136.15625,5.208333333,-12.625,0,0,0
187.7283333,3.333333333,-16.91666667,0,0,0
55.03583333,1.541666667,-12.5,0,0,0
2.04625,1.416666667,-5.041666667,0.041666667,0.25,2
13.46041667,3.625,-1.625,0.125,0,2
11.75166667,3.375,-4.333333333,0,0,1
12.10291667,4.125,-4.375,0,0,2
29.479,5,-10.75,0,0,0
2.0075,3.5,-3.5,0,0,2
1.875,2.375,-2.5,0,0,3
20.76958333,3.375,-6.25,0,0,3
13.6525,0.958333333,-14.04166667,0,0,1
3.182916667,-0.416666667,-7.25,0,0,0
17.21083333,2.125,-9.75,0,0,3
37.97,2.636363636,-15.5,0,0,0
4.260416667,0.125,-8.333333333,0,0,3
98.07166667,2,-16.45833333,0,0,0
1.9925,-1.833333333,-12.375,0,0,1
30.15541667,-3.333333333,-19.41666667,0,0,1
13.5975,-5,-12.25,0,0,2
2.680833333,-4.791666667,-5.958333333,0.125,0,3
43.21291667,-1.791666667,-14.29166667,0,0,1
2.30625,-3.666666667,-12.79166667,0,0,2
53.43625,-4.333333333,-19.83333333,0,0,0
2.755,-6.958333333,-16.33333333,0,0,1
22.235,-4.875,-18.625,0,0,1
166.5529167,-7.333333333,-26.20833333,0,0,0
234.7608696,-4.695652174,-22.47826087,0,0,0
4.992083333,-4.375,-13.75,0,0,1
5.346666667,-5.291666667,-10.875,0,0,2
19.80458333,-3.458333333,-4.875,1.5,0,3
19.51458333,-1.833333333,-4.333333333,0.25,0,3
64.74375,-0.5,-1.125,7.666666667,0,3
2.530416667,1.166666667,-0.208333333,0,0,3
14.29958333,-1.375,-2.916666667,1.5,0.291666667,2
68.71416667,-3.083333333,-13,0,0,0
30.37916667,-6.041666667,-16.66666667,0,0,1
3.4575,-6.333333333,-10.54166667,0,0,3
7.153043478,-5.47826087,-8,0.652173913,0,3
22.34826087,-3.52173913,-10.69565217,0.260869565,0,2
29.89291667,-6.25,-18.91666667,0,0,0
127.625,-10.83333333,-25.33333333,0,0,0
45.72,-5.090909091,-8.909090909,1.363636364,0,3
58.18125,-4.583333333,-17.16666667,0,0,1
57.66416667,-4.916666667,-19.375,0,0,0
4.785833333,-7.916666667,-15.91666667,0,0,2
46.64666667,-7.208333333,-20.54166667,0,0,0
233.05625,-10.5,-27.45833333,0,0,0
96.39458333,-9.875,-24.58333333,0,0,0
12.84166667,-10.66666667,-21.08333333,0,0,2
8.88625,-7.583333333,-21.08333333,0,0,1
10.83833333,-6.708333333,-17.58333333,0,0,2
6.335833333,-7.125,-15.79166667,0,0,2
30.89833333,-6.958333333,-17.58333333,0,0,2
5.381666667,-6.958333333,-19.45833333,0,0,1
6.873333333,-8.291666667,-13.08333333,0,0,3
3.722916667,-3.875,-7.791666667,0.041666667,0,3
3.323043478,-7.260869565,-10,0,0,3
5.28826087,-3.739130435,-6.565217391,0,0,3
10.65416667,-4.625,-7.5,0.083333333,0,3
33.56478261,-5.130434783,-7.52173913,0.652173913,0,2
8.766956522,-4,-13.91304348,0,0,2
8.661666667,-3.666666667,-15.625,0,0,1
2.84875,-5.583333333,-12.25,0,0,3
3.985,-2.416666667,-10.25,0,0,3
2.68,-2.416666667,-5.833333333,1.5,0,2
6.462916667,-2,-5.833333333,0,0,0
6.61,-6.208333333,-7.75,1.166666667,0,3
3.575833333,-5.083333333,-6.458333333,0.458333333,0,3
31.3625,-0.708333333,-16.20833333,0,0,0
3.500416667,-7,-15.91666667,0,0,1
3.6475,-5.708333333,-10.95833333,0,0,3
2.30875,-5,-6.791666667,0.041666667,0,3
4.153333333,-1.833333333,-5.041666667,0,0,3
7.350869565,-4.347826087,-5.086956522,2.391304348,0,3
9.46625,-2.958333333,-4.541666667,0,0,3
3.7975,-1.291666667,-2.208333333,0.5,0.625,3
9.75875,-1.458333333,-11.16666667,0,0,1
11.25166667,-3.041666667,-14.375,0,0,1
4.322916667,-2.833333333,-4.416666667,2.75,0,3
12.7775,-3.166666667,-11.75,0,0,1
16.89625,-3.458333333,-5.583333333,0.25,0,2
31.43666667,-5.208333333,-15.41666667,0,0,2
21.88333333,-9.583333333,-24.83333333,0,0,0
8.775416667,-7.833333333,-19.75,0,0,1
3.35375,-4.833333333,-13.79166667,0,0,3
17.29125,-3.25,-18.91666667,0,0,1
5.010833333,-4.791666667,-13.83333333,0,0,1
10.76291667,-1.333333333,-11.625,0.041666667,0,2
7.916666667,-2.291666667,-6.458333333,0,0,3
24.0573913,0.347826087,-16.82608696,0,0,2
21.11625,-2.125,-15.25,0,0,1
10.18833333,-1.625,-8.041666667,0,0,2
11.43416667,1,-11.58333333,0,0,2
9.368333333,-0.291666667,-16.79166667,0,0,0
18.19958333,-3.125,-19.875,0,0,0
9.4825,-2.041666667,-14.16666667,0,0,2
5.665416667,-2.041666667,-6.208333333,0,0,3
16.83416667,0.75,-16.66666667,0,0,2
3.017916667,0.583333333,-13.75,0,0,2
1.896666667,0.541666667,-7.458333333,0,0,3
7.340416667,-0.416666667,-3.708333333,0.666666667,0,3
25.2625,1.375,-4.833333333,0,0,3
6.929583333,5,-8.708333333,0,0,3
41.14333333,4.125,-9.625,0,0,3
70.32833333,0.75,-23.20833333,0,0,0
5.85125,-0.041666667,-16.91666667,0,0,1
5.732916667,3.958333333,-13.29166667,0,0,2
11.67956522,8.565217391,-15,0,0,0
5.07875,5.75,-8.458333333,0,0,3
14.14173913,6.130434783,-5.260869565,0,0,3
2.047916667,7.416666667,-2.541666667,0,0,3
21.14291667,8.583333333,-2.083333333,0,0,3
50.99458333,6.75,-12.45833333,0,0,1
23.95416667,4.791666667,-15.70833333,0,0,1
21.78,5.666666667,-7.25,0,0,2
6.462083333,4.791666667,1.208333333,0,1.916666667,2
9.014583333,3.5,-12.41666667,0,0,0
15.3173913,3.043478261,-4.347826087,0,0,2
1.841666667,4.791666667,-1.375,0,0,3
12.84652174,8.652173913,-0.130434783,0,0,3
3.333333333,8.416666667,2.083333333,0,0,3
29.33375,7.875,-11.54166667,0,0,1
11.30375,1.916666667,-1.291666667,0.458333333,0.333333333,1
12.03041667,1.166666667,-4.083333333,1.875,0,1
15.73791667,3.791666667,-2.541666667,0,0,3
21.60333333,5.916666667,-6.958333333,0,0,1
52.1475,4.125,-6.875,0,0,1
9.90875,4.416666667,-15.25,0,0,0
9.114782609,4.739130435,-7.130434783,0,0,2
14.14083333,7.125,-2.25,0,0,3
17.93833333,10.79166667,-4.708333333,0,0,2
9.815833333,8.041666667,-14.875,0,0,0
6.35,5.416666667,-6.208333333,0,0,2
21.105,5.541666667,-4.125,0,0,2
52.91,5.125,2.125,0,0,3
9.145,10.29166667,-3.625,0,0,2
13.58434783,9.782608696,-4.826086957,0,0,2
24.56416667,10.91666667,-1.583333333,0,0,2
34.14208333,8.333333333,-1.083333333,0,1.5,2
51.98916667,8.541666667,-0.875,0,2.875,1
9.146666667,7.75,-9.416666667,0,0,0
56.60583333,8.791666667,-2.333333333,0,0,2
98.92541667,9.5,-13.54166667,0,0,0
180.33875,8.833333333,-11.95833333,0,0,0
134.9058333,8.75,-12.125,0,0,0
204.4243478,10.47826087,-13.43478261,0,0,0
4.767083333,13.625,-6.166666667,0,0,1
23.03833333,16.29166667,-1.458333333,0,0,1
17.09625,11.79166667,-10.41666667,0,0,0
20.81478261,12.2173913,-0.739130435,0,0,1
13.18772727,13.45454545,-0.909090909,0,0,1
28.51541667,11.33333333,-2.666666667,0,0,1
11.60166667,10.5,-15.33333333,0,0,0
22.90833333,7.041666667,-2.125,0,0,1
18.51208333,9.166666667,-0.625,0,0,2
20.18916667,11.66666667,2.291666667,0,0,2
21.49333333,12.125,5.708333333,0,0,3
9.48,11.79166667,7.333333333,0,0.041666667,3
17.04083333,15.125,0.291666667,0,0,2
86.43,16.83333333,-9.166666667,0,0,0
13.07208333,16.45833333,-1.5,0,0,1
22.08541667,17.70833333,1.208333333,0,0,1
12.42,15.875,3.041666667,0,0,0
35.07708333,21.20833333,-9.25,0,0,0
11.56791667,20.70833333,-9.791666667,0,0,0
10.27958333,17.16666667,-0.791666667,0,0,1
30.285,18.33333333,3.625,0,0,2
9.849583333,17.25,6.916666667,0,0.25,1
31.30458333,18.875,5.708333333,0,0,2
15.4525,20.41666667,11.04166667,0,0,3
7.222083333,22.66666667,12.83333333,0,0,3
