date,pm2.5,DEWP,TEMP,PRES,Iws,Is,Ir
2011/8/12,103,-16,-4,1001,0.89,0,0
2011/8/13,86,-16,-4,998,1.79,0,0
2011/8/14,31,-16,-4,1001,0.89,0,0
2011/8/15,10,-16,-4,1001,0.89,0,0
2011/8/16,4,-16,-4,1003,0.89,0,0
2011/8/17,16,-16,-4,1006,0.89,0,0
2011/8/18,2,-16,-4,1009,0.89,0,0
2011/8/19,34,-16,-4,1011,0.89,0,0
2011/8/20,44,-16,-4,1010,0.89,0,0
2011/8/21,48,-16,-4,1008,0.89,0,0
2011/8/22,53,-16,-4,1010,0.89,0,0
2011/8/24,70,-16,-4,1010,0.89,0,0
2011/8/25,31,-16,-4,1014,0.45,0,0
2011/8/26,70,-16,-4,1014,0.89,0,0
2011/8/27,52,-16,-4,1010,0.45,0,0
2011/8/28,63,-16,-4,1007,0.89,0,0
2011/8/29,90,-16,-4,1007,0.89,0,0
2011/8/30,129,-16,-4,1004,0.89,0,0
2011/8/31,13,-16,-4,1003,0.89,0,0
2011/9/1,12,-16,-4,1009,0.89,0,0
2011/9/2,31,-16,-4,1008,0.89,0,0
2011/9/3,61,-16,-4,1012,0.89,0,0
2011/9/4,35,-16,-4,1011,0.89,0,0
2011/9/5,36,-16,-4,1009,0.45,0,0
2011/9/6,85,-16,-4,1005,0.89,0,0
2011/9/7,10,-16,-4,1004,0.89,0,0
2011/9/8,3,-16,-4,1012,0.89,0,0
2011/9/9,7,-16,-4,1020,0.89,0,0
2011/9/10,14,-16,-4,1018,0.89,0,0
2011/9/11,47,-16,-4,1016,0.89,0,0
2011/9/12,85,-16,-4,1012,0.89,0,0
2011/9/13,102,-16,-4,1010,0.89,0,0
2011/9/14,96,-16,-4,1009,0.45,0,0
2011/9/15,11,-16,-4,1008,0.89,0,0
2011/9/16,5,-16,-4,1014,0.89,0,0
2011/9/17,4,-16,-4,1018,0.89,0,0
2011/9/18,8,-16,-4,1020,0.89,0,0
2011/9/19,11,-16,-4,1019,0.45,0,0
2011/9/20,7,-16,-4,1015,0.45,0,0
2011/9/21,16,-16,-4,1012,0.89,0,0
2011/9/22,14,-16,-4,1013,0.45,0,0
2011/9/23,90,-16,-4,1013,0.89,0,0
2011/9/24,127,-16,-4,1012,0.45,0,0
2011/9/25,129,-16,-4,1015,0.89,0,0
2011/9/26,107,-16,-4,1015,0.89,0,0
2011/9/27,129,-16,-4,1013,0.89,0,0
2011/9/28,14,-16,-4,1013,0.89,0,0
2011/9/29,11,-16,-4,1017,0.89,0,0
2011/9/30,4,-16,-4,1020,0.89,0,0
2011/10/1,6,-16,-4,1020,1.79,0,0
2011/10/2,8,-16,-4,1017,0.89,0,0
2011/10/7,103,-16,-4,1016,0.89,0,0
2011/10/8,129,-16,-4,1016,0.89,0,0
2011/10/9,49,-16,-4,1018,0.89,0,0
2011/10/10,35,-16,-4,1020,0.45,0,0
2011/10/11,129,-16,-4,1014,0.89,0,0
2011/10/12,8,-16,-4,1009,0.89,0,0
2011/10/13,3,-16,-4,1010,0.89,0,0
2011/10/14,7,-16,-4,1007,1.79,0,0
2011/10/15,3,-16,-4,1009,0.89,0,0
2011/10/16,9,-16,-4,1015,0.45,0,0
2011/10/17,43,-16,-4,1020,0.89,0,0
2011/10/18,88,-16,-4,1019,0.89,0,0
2011/10/19,129,-16,-4,1019,0.89,0,0
2011/10/20,129,-16,-4,1018,0.89,0,0
2011/10/21,129,-16,-4,1015,0.45,0,0
2011/10/22,8,-16,-4,1016,0.89,0,0
2011/10/23,6,-16,-4,1020,0.89,0,0
2011/10/24,8,-16,-4,1020,0.89,0,0
2011/10/26,80,-16,-4,1020,0.89,0,0
2011/10/27,82,-16,-4,1020,0.45,0,0
2011/10/28,129,-16,-4,1019,0.45,0,0
2011/10/29,129,-16,-4,1020,0.45,0,0
2011/10/30,129,-16,-4,1020,0.89,0,0
2011/10/31,32,-16,-4,1020,0.89,0,0
2011/11/2,17,-16,-4,1020,0.89,0,0
2011/11/3,24,-16,-4,1020,0.45,0,0
2011/11/4,38,-16,-4,1020,0.45,0,0
2011/11/5,11,-16,-4,1020,0.89,0,0
2011/11/6,35,-16,-4,1020,0.45,0,0
2011/11/7,27,-16,-4,1020,0.45,0,0
2011/11/8,8,-16,-4,1020,0.45,0,0
2011/11/9,21,-16,-4,1020,0.89,0,0
2011/11/10,29,-16,-4,1017,0.89,0,0
2011/11/11,78,-16,-4,1013,0.45,0,0
2011/11/12,16,-16,-4,1015,0.89,0,0
2011/11/13,6,-16,-4,1020,0.89,0,0
2011/11/14,84,-16,-4,1020,0.45,0,0
2011/11/15,129,-16,-4,1020,0.89,0,0
2011/11/16,93,-16,-4,1020,0.89,0,0
2011/11/17,99,-16,-4,1016,0.89,0,0
2011/11/18,40,-16,-4,1013,0.89,0,0
2011/11/19,3,-16,-4,1020,1.79,0,0
2011/11/20,16,-16,-5,1020,0.89,0,0
2011/11/21,71,-16,-5,1020,0.89,0,0
2011/11/22,6,-16,-4,1018,0.89,0,0
2011/11/23,8,-18,-6,1020,0.89,0,0
2011/11/24,90,-16,-7,1020,0.45,0,0
2011/11/25,105,-16,-6,1020,0.89,0,0
2011/11/26,129,-16,-4,1019,0.89,0,0
2011/11/27,86,-16,-4,1019,0.45,0,0
2011/11/28,34,-16,-4,1020,0.89,0,0
2011/11/29,31,-16,-4,1020,0.45,0,0
2011/11/30,20,-16,-6,1020,0.45,0,0
2011/12/1,53,-16,-7,1020,0.89,0,0
2011/12/2,129,-16,-6,1020,0.89,0,0
2011/12/3,17,-16,-6,1020,0.89,0,0
2011/12/4,54,-16,-6,1020,0.89,0,0
2011/12/5,129,-16,-4,1020,0.45,0,0
2011/12/6,129,-16,-4,1020,0.89,0,0
2011/12/7,8,-18,-6,1020,0.45,0,0
2011/12/8,7,-19,-8,1020,1.79,0,0
2011/12/9,11,-18,-8,1020,1.79,0,0
2011/12/10,12,-17,-6,1020,0.89,0,0
2011/12/11,24,-16,-8,1020,0.89,0,0
2011/12/12,16,-16,-4,1020,0.89,0,0
2011/12/13,14,-16,-4,1020,0.89,0,0
2011/12/14,10,-20,-8,1020,1.79,0,0
2011/12/15,7,-23,-8,1020,0.89,0,0
2011/12/16,7,-23,-13,1020,0.89,0,0
2011/12/17,28,-20,-13,1020,0.45,0,0
2011/12/18,13,-20,-6,1020,0.89,0,0
2011/12/19,13,-23,-8,1020,0.89,0,0
2011/12/20,30,-17,-10,1020,0.45,0,0
2011/12/21,9,-23,-8,1020,0.89,0,0
2011/12/22,12,-20,-10,1020,0.89,0,0
2011/12/23,8,-18,-11,1020,0.89,0,0
2011/12/24,13,-17,-10,1020,0.45,0,0
2011/12/25,37,-16,-11,1020,0.45,0,0
2011/12/26,49,-16,-10,1020,0.89,0,0
2011/12/27,116,-16,-9,1020,0.89,0,0
2011/12/28,47,-16,-8,1020,0.45,0,0
2011/12/29,33,-16,-6,1020,0.89,0,0
2011/12/30,71,-16,-9,1020,0.89,0,0
2011/12/31,66,-16,-10,1020,0.89,0,0
2012/1/1,14,-18,-6,1020,0.89,0,0
2012/1/2,8,-19,-8,1020,0.45,0,0
2012/1/3,8,-21,-10,1020,1.79,0,0
2012/1/4,12,-22,-14,1020,0.89,0,0
2012/1/5,53,-20,-14,1020,0.45,0,0
2012/1/6,40,-16,-10,1020,0.89,0,0
2012/1/7,49,-16,-6,1020,0.89,0,0
2012/1/8,109,-16,-11,1020,0.45,0,0
2012/1/9,63,-16,-12,1020,0.89,0,0
2012/1/10,10,-20,-11,1020,0.89,0,0
2012/1/11,24,-19,-13,1020,0.89,0,0
2012/1/12,50,-17,-13,1020,0.45,0,0
2012/1/13,37,-16,-9,1020,0.89,0,0
2012/1/14,33,-16,-9,1020,0.45,0,0
2012/1/18,129,-16,-6,1020,0.89,0,0
2012/1/19,29,-17,-6,1020,0.89,0,0
2012/1/20,7,-26,-11,1020,1.79,0,0
2012/1/21,10,-27,-13,1020,1.79,0,0
2012/1/22,16,-26,-16,1020,0.89,0,0
2012/1/23,6,-24,-17,1020,0.45,0,0
2012/1/24,7,-25,-16,1020,0.45,0,0
2012/1/25,39,-22,-15,1020,0.89,0,0
2012/1/26,18,-20,-13,1018,0.45,0,0
2012/1/27,8,-22,-9,1020,0.45,0,0
2012/1/28,14,-21,-11,1020,0.89,0,0
2012/1/29,12,-23,-9,1020,0.45,0,0
2012/1/30,84,-16,-8,1020,0.45,0,0
2012/1/31,8,-28,-13,1020,1.79,0,0
2012/2/1,6,-28,-12,1020,0.89,0,0
2012/2/2,9,-26,-15,1020,0.89,0,0
2012/2/3,8,-26,-16,1020,0.89,0,0
2012/2/4,9,-25,-7,1019,0.45,0,0
2012/2/5,18,-20,-6,1016,0.45,0,0
2012/2/6,7,-28,-12,1020,1.79,0,0
2012/2/7,7,-27,-13,1020,0.89,0,0
2012/2/8,9,-25,-13,1020,0.45,0,0
2012/2/9,4,-22,-11,1020,0.89,0,0
2012/2/10,13,-23,-10,1020,0.89,0,0
2012/2/11,29,-23,-11,1020,0.89,0,0
2012/2/12,70,-16,-10,1020,0.89,0,0
2012/2/13,129,-16,-6,1020,0.89,0,0
2012/2/14,13,-26,-10,1020,0.89,0,0
2012/2/15,4,-21,-9,1020,0.89,0,0
2012/2/16,7,-23,-8,1020,1.79,0,0
2012/2/17,8,-25,-10,1020,0.89,0,0
2012/2/18,17,-23,-11,1020,0.89,0,0
2012/2/19,25,-23,-11,1020,0.89,0,0
2012/2/20,68,-21,-9,1018,0.89,0,0
2012/2/21,95,-16,-4,1015,0.89,0,0
2012/2/22,8,-16,-7,1012,0.45,0,0
2012/2/23,14,-20,-4,1020,1.79,0,0
2012/2/24,6,-19,-6,1020,0.89,0,0
2012/2/25,14,-21,-7,1020,0.45,0,0
2012/2/26,22,-19,-6,1020,0.89,0,0
2012/2/27,129,-16,-8,1020,0.45,0,0
2012/2/28,99,-16,-6,1019,0.89,0,0
2012/2/29,129,-16,-6,1019,0.45,0,0
2012/3/1,111,-16,-4,1020,0.89,0,0
2012/3/2,66,-16,-4,1020,0.45,0,0
2012/3/3,94,-16,-4,1020,0.45,0,0
2012/3/4,93,-16,-5,1012,0.45,0,0
2012/3/5,12,-17,-4,1011,0.89,0,0
2012/3/6,10,-17,-4,1016,0.45,0,0
2012/3/7,11,-23,-4,1020,1.79,0,0
2012/3/8,16,-23,-7,1020,0.45,0,0
2012/3/9,18,-23,-5,1020,0.45,0,0
2012/3/10,4,-24,-5,1020,1.79,0,0
2012/3/11,18,-23,-9,1020,0.45,0,0
2012/3/12,64,-19,-5,1016,0.89,0,0
2012/3/13,7,-19,-4,1015,1.79,0,0
2012/3/14,46,-17,-5,1020,0.45,0,0
2012/3/15,129,-16,-4,1010,0.89,0,0
2012/3/16,129,-16,-4,1010,0.89,0,0
2012/3/17,15,-16,-4,1013,0.89,0,0
2012/3/18,39,-16,-4,1020,0.89,0,0
2012/3/19,91,-16,-4,1020,0.89,0,0
2012/3/20,79,-16,-4,1017,0.45,0,0
2012/3/21,64,-16,-4,1017,0.89,0,0
2012/3/22,11,-16,-4,1012,1.79,0,0
2012/3/23,8,-16,-4,1015,0.89,0,0
2012/3/24,8,-16,-4,1017,0.89,0,0
2012/3/25,37,-16,-4,1015,0.89,0,0
2012/3/26,26,-16,-4,1015,0.89,0,0
2012/3/27,3,-16,-4,1018,0.45,0,0
2012/3/28,23,-16,-4,1011,0.89,0,0
2012/3/29,5,-19,-4,1011,1.79,0,0
2012/3/30,10,-18,-4,1017,0.89,0,0
2012/3/31,24,-16,-4,1014,0.89,0,0
2012/4/1,28,-16,-4,1013,0.45,0,0
2012/4/2,7,-16,-4,1009,0.89,0,0
2012/4/3,9,-17,-4,1008,0.89,0,0
2012/4/4,8,-17,-4,1010,1.79,0,0
2012/4/5,12,-16,-4,1013,0.45,0,0
2012/4/6,14,-16,-4,1011,0.89,0,0
2012/4/7,18,-16,-4,1010,0.89,0,0
2012/4/8,16,-16,-4,1009,0.89,0,0
2012/4/9,41,-16,-4,1006,0.89,0,0
2012/4/10,6,-16,-4,1006,1.79,0,0
2012/4/11,8,-16,-4,1005,1.79,0,0
2012/4/12,10,-16,-4,1004,0.89,0,0
2012/4/13,14,-16,-4,1002,0.45,0,0
2012/4/14,22,-16,-4,1002,0.89,0,0
2012/4/15,7,-16,-4,1009,0.45,0,0
2012/4/16,38,-16,-4,1004,1.79,0,0
2012/4/17,105,-16,-4,1004,1.79,0,0
2012/4/18,50,-16,-4,1007,0.89,0,0
2012/4/19,90,-16,-4,1011,0.89,0,0
2012/4/20,65,-16,-4,1008,0.89,0,0
2012/4/21,113,-16,-4,1001,0.89,0,0
2012/4/22,129,-16,-4,1001,0.89,0,0
2012/4/23,34,-16,-4,1001,0.89,0,0
2012/4/24,9,-16,-4,1006,1.79,0,0
2012/4/25,4,-16,-4,998,0.89,0,0
2012/4/26,21,-16,-4,995,0.89,0,0
2012/4/27,27,-16,-4,1003,0.89,0,0
2012/4/28,97,-16,-4,1009,0.45,0,0
2012/4/29,107,-16,-4,1008,0.45,0,0
2012/4/30,129,-16,-4,1008,0.45,0,0
2012/5/1,72,-16,-4,1005,0.45,0,0
2012/5/2,9,-16,-4,1005,0.89,0,0
2012/5/3,18,-16,-4,1003,0.89,0,0
2012/5/4,32,-16,-4,1004,0.89,0,0
2012/5/5,43,-16,-4,1002,0.89,0,0
2012/5/6,48,-16,-4,1002,0.45,0,0
2012/5/7,59,-16,-4,1003,0.45,0,0
2012/5/8,57,-16,-4,1007,0.89,0,0
2012/5/9,82,-16,-4,1009,0.45,0,0
2012/5/10,116,-16,-4,1010,0.89,0,0
2012/5/11,28,-16,-4,1008,0.89,0,0
2012/5/12,55,-16,-4,1003,1.79,0,0
2012/5/13,15,-16,-4,1005,0.89,0,0
2012/5/14,14,-16,-4,1002,0.89,0,0
2012/5/15,12,-16,-4,1000,1.79,0,0
2012/5/16,27,-16,-4,1000,0.89,0,0
2012/5/17,25,-16,-4,1004,0.45,0,0
2012/5/18,123,-16,-4,1005,0.89,0,0
2012/5/19,50,-16,-4,1007,0.89,0,0
2012/5/22,10,-16,-4,1007,1.79,0,0
2012/5/23,6,-16,-4,1008,0.89,0,0
2012/5/24,15,-16,-4,1006,0.89,0,0
2012/5/25,27,-16,-4,1001,0.89,0,0
2012/5/26,28,-16,-4,1002,0.89,0,0
2012/5/27,82,-16,-4,1009,0.45,0,0
2012/5/28,15,-16,-4,1009,1.79,0,0
2012/5/29,5,-16,-4,1014,0.45,0,0
2012/5/30,37,-16,-4,1014,0.89,0,0
2012/5/31,40,-16,-4,1010,0.89,0,0
2012/6/1,62,-16,-4,1007,0.45,0,0
2012/6/2,39,-16,-4,1003,0.45,0,0
2012/6/3,47,-16,-4,1001,0.89,0,0
2012/6/4,5,-16,-4,1002,1.79,0,0
2012/6/5,45,-16,-4,998,0.89,0,0
2012/6/6,38,-16,-4,997,0.89,0,0
2012/6/7,17,-16,-4,997,0.89,0,0
2012/6/8,23,-16,-4,994,0.89,0,0
2012/6/9,1,-16,-4,998,0.89,0,0
2012/6/10,8,-16,-4,994,0.89,0,0
2012/6/11,3,-16,-4,995,0.89,0,0
2012/6/12,7,-16,-4,998,0.89,0,0
2012/6/13,5,-16,-4,1002,1.79,0,0
2012/6/14,4,-16,-4,1005,0.45,0,0
2012/6/16,11,-16,-4,1001,0.89,0,0
2012/6/17,38,-16,-4,999,0.89,0,0
2012/6/18,126,-16,-4,1000,0.89,0,0
2012/6/19,117,-16,-4,998,0.89,0,0
2012/6/20,72,-16,-4,1001,0.45,0,0
2012/6/21,52,-16,-4,1001,0.89,0,0
2012/6/22,61,-16,-4,1002,0.89,0,0
2012/6/23,101,-16,-4,1000,0.89,0,0
2012/6/24,61,-16,-4,1002,0.89,0,0
2012/6/25,60,-16,-4,1005,0.89,0,0
2012/6/26,44,-16,-4,1009,0.89,0,0
2012/6/27,31,-16,-4,1010,0.89,0,0
2012/6/28,72,-16,-4,1005,0.89,0,0
2012/6/29,59,-16,-4,1003,0.89,0,0
2012/6/30,21,-16,-4,1000,0.89,0,0
2012/7/1,9,-16,-4,996,0.89,0,0
2012/7/2,12,-16,-4,995,0.89,0,0
2012/7/3,20,-16,-4,995,0.89,0,0
2012/7/4,68,-16,-4,1000,0.89,0,0
2012/7/5,32,-16,-4,1002,0.89,0,0
2012/7/6,97,-16,-4,1001,0.89,0,0
2012/7/7,90,-16,-4,1000,0.89,0,0
2012/7/8,89,-16,-4,1001,0.89,0,0
2012/7/9,30,-16,-4,993,0.89,0,0
2012/7/10,20,-16,-4,992,0.89,0,0
2012/7/11,13,-16,-4,993,0.89,0,0
2012/7/12,7,-16,-4,997,0.89,0,0
2012/7/13,14,-16,-4,1002,0.45,0,0
2012/7/14,19,-16,-4,1002,0.89,0,0
2012/7/15,27,-16,-4,1004,0.89,0,0
2012/7/16,46,-16,-4,1007,0.45,0,0
2012/7/17,51,-16,-4,1005,1.79,0,0
2012/7/18,80,-16,-4,1003,0.89,0,0
2012/7/19,124,-16,-4,1002,0.89,0,0
2012/7/20,23,-16,-4,1000,1.79,0,0
2012/7/21,8,-16,-4,996,0.89,0,0
2012/7/22,10,-16,-4,1001,0.45,0,0
2012/7/23,23,-16,-4,1006,0.89,0,0
2012/7/24,56,-16,-4,1005,0.89,0,0
2012/7/25,29,-16,-4,1002,0.89,0,0
2012/7/26,39,-16,-4,1004,0.89,0,0
2012/7/27,35,-16,-4,999,0.89,0,0
2012/7/30,14,-16,-4,1005,0.45,0,0
2012/7/31,6,-16,-4,1006,0.89,0,0
2012/8/1,9,-16,-4,1006,0.89,0,0
2012/8/2,22,-16,-4,1005,0.45,0,0
2012/8/3,6,-16,-4,1005,0.89,0,0
2012/8/4,22,-16,-4,1009,0.45,0,0
2012/8/5,44,-16,-4,1007,0.89,0,0
2012/8/6,37,-16,-4,1005,0.89,0,0
2012/8/7,25,-16,-4,1004,0.89,0,0
2012/8/8,10,-16,-4,1005,0.45,0,0
2012/8/9,34,-16,-4,1005,0.89,0,0
2012/8/10,13,-16,-4,1005,0.89,0,0
2012/8/13,14,-16,-4,1006,0.89,0,0
2012/8/14,14,-16,-4,1005,0.45,0,0
2012/8/15,16,-16,-4,1006,0.89,0,0
2012/8/16,41,-16,-4,1006,0.89,0,0
2012/8/17,3,-16,-4,1006,0.89,0,0
2012/8/21,6,-16,-4,1013,0.89,0,0
2012/8/22,17,-16,-4,1012,0.89,0,0
2012/8/23,50,-16,-4,1012,0.89,0,0
2012/8/24,71,-16,-4,1010,0.89,0,0
2012/8/25,113,-16,-4,1009,0.89,0,0
2012/8/26,44,-16,-4,1008,0.89,0,0
2012/8/27,43,-16,-4,998,0.45,0,0
2012/8/28,24,-16,-4,999,0.89,0,0
2012/8/29,129,-16,-4,1007,0.89,0,0
2012/8/30,129,-16,-4,1009,0.89,0,0
2012/8/31,110,-16,-4,1009,0.89,0,0
2012/9/1,5,-16,-4,1006,0.89,0,0
2012/9/2,5,-16,-4,1010,1.79,0,0
2012/9/3,6,-16,-4,1014,0.89,0,0
2012/9/4,15,-16,-4,1015,0.89,0,0
2012/9/5,34,-16,-4,1015,0.45,0,0
2012/9/6,23,-16,-4,1014,0.89,0,0
2012/9/7,26,-16,-4,1013,0.89,0,0
2012/9/8,61,-16,-4,1013,0.89,0,0
2012/9/9,78,-16,-4,1013,0.89,0,0
2012/9/10,75,-16,-4,1008,0.89,0,0
2012/9/11,5,-16,-4,1009,0.89,0,0
2012/9/12,6,-16,-4,1011,0.89,0,0
2012/9/13,6,-16,-4,1014,0.89,0,0
2012/9/14,20,-16,-4,1017,0.89,0,0
2012/9/15,37,-16,-4,1018,0.89,0,0
2012/9/16,15,-16,-4,1009,0.89,0,0
2012/9/17,7,-16,-4,1007,0.89,0,0
2012/9/18,17,-16,-4,1008,0.45,0,0
2012/9/19,57,-16,-4,1011,0.89,0,0
2012/9/20,71,-16,-4,1010,0.89,0,0
2012/9/21,50,-16,-4,1010,0.89,0,0
2012/9/22,82,-16,-4,1012,0.89,0,0
2012/9/23,32,-16,-4,1016,0.45,0,0
2012/9/24,12,-16,-4,1017,1.79,0,0
2012/9/25,9,-16,-4,1018,0.89,0,0
2012/9/26,3,-16,-4,1016,0.89,0,0
2012/9/28,0,-16,-4,1016,1.79,0,0
2012/9/29,2,-16,-4,1015,0.89,0,0
2012/9/30,1,-16,-4,1014,0.89,0,0
2012/10/1,22,-16,-4,1014,0.89,0,0
2012/10/2,63,-16,-4,1011,0.89,0,0
2012/10/3,8,-16,-4,1011,0.45,0,0
2012/10/4,7,-16,-4,1013,0.89,0,0
2012/10/5,14,-16,-4,1016,0.45,0,0
2012/10/6,20,-16,-4,1020,0.89,0,0
2012/10/7,67,-16,-4,1020,0.45,0,0
2012/10/8,129,-16,-4,1014,0.45,0,0
2012/10/9,2,-16,-4,1013,0.89,0,0
2012/10/10,5,-16,-4,1017,0.89,0,0
2012/10/11,73,-16,-4,1013,0.89,0,0
2012/10/12,123,-16,-4,1014,1.79,0,0
2012/10/13,6,-16,-4,1014,1.79,0,0
2012/10/14,9,-16,-4,1020,1.79,0,0
2012/10/15,77,-16,-4,1018,0.89,0,0
2012/10/16,4,-16,-4,1016,0.89,0,0
2012/10/17,5,-16,-4,1016,0.45,0,0
2012/10/18,16,-16,-4,1016,0.45,0,0
2012/10/19,47,-16,-4,1014,0.45,0,0
2012/10/20,40,-16,-4,1016,0.45,0,0
2012/10/21,33,-16,-4,1016,0.89,0,0
2012/10/22,8,-16,-4,1016,0.89,0,0
2012/10/23,33,-16,-4,1012,0.45,0,0
2012/10/24,24,-16,-4,1009,0.89,0,0
2012/10/25,33,-16,-4,1015,0.89,0,0
2012/10/26,129,-16,-4,1015,0.45,0,0
2012/10/27,6,-16,-4,1014,0.45,0,0
2012/10/28,8,-16,-4,1020,0.89,0,0
2012/10/29,8,-16,-4,1020,0.89,0,0
2012/10/30,5,-16,-4,1018,0.89,0,0
2012/10/31,10,-16,-4,1017,0.45,0,0
2012/11/1,26,-16,-4,1017,0.89,0,0
2012/11/2,123,-16,-4,1018,0.45,0,0
2012/11/3,6,-16,-4,1008,0.45,0,0
2012/11/4,8,-16,-4,1008,1.79,0,0
2012/11/5,16,-16,-4,1018,0.89,0,0
2012/11/6,49,-16,-4,1019,0.89,0,0
2012/11/7,24,-16,-4,1018,1.79,0,0
2012/11/8,27,-16,-4,1019,0.89,0,0
2012/11/9,44,-16,-4,1020,0.89,0,0
2012/11/10,7,-16,-4,1014,0.89,0,0
2012/11/11,9,-16,-4,1012,1.79,0,0
2012/11/12,6,-17,-4,1015,1.79,0,0
2012/11/13,7,-20,-4,1017,1.79,0,0
2012/11/14,15,-16,-4,1020,0.89,0,0
2012/11/15,83,-16,-4,1020,0.89,0,0
2012/11/16,10,-16,-4,1019,0.45,0,0
2012/11/17,50,-16,-4,1019,0.89,0,0
2012/11/18,6,-16,-4,1016,0.89,0,0
2012/11/19,13,-16,-4,1020,0.89,0,0
2012/11/21,129,-16,-4,1016,0.45,0,0
2012/11/22,6,-20,-4,1019,0.89,0,0
2012/11/23,10,-17,-7,1020,0.45,0,0
2012/11/24,72,-16,-7,1018,0.89,0,0
2012/11/25,8,-17,-4,1018,0.45,0,0
2012/11/26,11,-20,-4,1017,0.89,0,0
2012/11/27,37,-23,-6,1008,0.89,0,0
2012/11/28,9,-18,-7,1017,0.89,0,0
2012/11/29,37,-19,-7,1020,0.89,0,0
2012/11/30,9,-24,-9,1020,0.89,0,0
2012/12/1,43,-17,-9,1020,0.89,0,0
2012/12/2,129,-16,-8,1017,0.89,0,0
2012/12/3,9,-19,-6,1018,0.89,0,0
2012/12/4,13,-16,-10,1019,0.89,0,0
2012/12/5,7,-24,-10,1020,0.89,0,0
2012/12/6,37,-19,-10,1019,0.45,0,0
2012/12/7,9,-27,-11,1020,0.89,0,0
2012/12/8,7,-28,-10,1020,1.79,0,0
2012/12/9,10,-26,-10,1020,0.89,0,0
2012/12/10,25,-16,-10,1020,0.89,0,0
2012/12/11,73,-16,-10,1020,0.89,0,0
2012/12/12,110,-16,-5,1020,0.45,0,0
2012/12/13,129,-16,-4,1020,1.79,0,0
2012/12/14,129,-16,-4,1020,0.45,0,0
2012/12/15,129,-16,-4,1020,0.89,0,0
2012/12/16,19,-16,-5,1020,0.89,0,0
2012/12/17,13,-19,-9,1020,1.79,0,0
2012/12/18,13,-19,-10,1020,0.45,0,0
2012/12/19,129,-16,-10,1020,0.89,0,0
2012/12/20,129,-16,-9,1020,0.89,0,0
2012/12/21,13,-18,-9,1020,1.79,0,0
2012/12/22,9,-27,-12,1020,1.79,0,0
2012/12/28,14,-20,-6,1020,1.79,0,0
2012/12/29,8,-21,-7,1020,0.89,0,0
2012/12/30,11,-21,-15,1017,0.89,0,0
2012/12/31,7,-23,-12,1016,0.45,0,0
2013/1/1,13,-29,-13,1020,1.79,0,0
2013/1/2,13,-28,-14,1020,1.79,0,0
2013/1/3,18,-24,-17,1020,0.89,0,0
2013/1/4,29,-23,-15,1020,0.45,0,0
2013/1/5,30,-22,-13,1020,1.79,0,0
2013/1/6,71,-19,-14,1020,0.45,0,0
2013/1/7,18,-19,-13,1020,0.45,0,0
2013/1/8,11,-23,-15,1020,0.89,0,0
2013/1/9,15,-23,-14,1020,0.89,0,0
2013/1/10,111,-16,-7,1020,0.89,0,0
2013/1/11,129,-16,-13,1020,0.89,0,0
2013/1/12,129,-16,-9,1020,0.89,0,0
2013/1/13,129,-16,-11,1020,0.45,0,0
2013/1/14,58,-16,-6,1020,0.89,0,0
2013/1/15,25,-17,-10,1020,0.89,0,0
2013/1/16,19,-18,-10,1020,0.89,0,0
2013/1/17,78,-16,-12,1020,0.45,0,0
2013/1/18,71,-16,-9,1020,0.45,0,0
2013/1/19,53,-16,-4,1020,0.89,0,0
2013/1/20,72,-16,-6,1020,0.45,0,0
2013/1/21,37,-16,-14,1020,0.45,0,0
2013/1/22,129,-16,-6,1016,0.89,0,0
2013/1/23,11,-18,-8,1017,0.89,0,0
2013/1/24,10,-21,-13,1020,0.45,0,0
2013/1/25,84,-16,-13,1020,0.45,0,0
2013/1/26,129,-16,-10,1020,0.89,0,0
2013/1/27,129,-16,-4,1019,0.89,0,0
2013/1/28,129,-16,-7,1020,0.45,0,0
2013/1/29,129,-16,-4,1020,0.89,0,0
2013/1/30,129,-16,-4,1020,0.45,0,0
2013/1/31,14,-17,-5,1020,1.79,0,0
2013/2/1,9,-17,-11,1020,0.89,0,0
2013/2/2,66,-16,-4,1017,0.89,0,0
2013/2/3,12,-16,-7,1018,0.89,0,0
2013/2/4,27,-16,-4,1020,0.89,0,0
2013/2/5,5,-24,-11,1020,0.89,0,0
2013/2/6,6,-28,-15,1020,1.79,0,0
2013/2/7,9,-24,-14,1020,0.89,0,0
2013/2/8,108,-16,-13,1020,0.89,0,0
2013/2/9,10,-24,-6,1020,1.79,0,0
2013/2/10,17,-20,-9,1020,0.89,0,0
2013/2/11,38,-20,-9,1020,0.45,0,0
2013/2/12,129,-16,-8,1019,0.89,0,0
2013/2/13,7,-24,-5,1020,0.89,0,0
2013/2/14,11,-22,-10,1020,0.89,0,0
2013/2/15,57,-16,-8,1020,0.89,0,0
2013/2/16,10,-25,-4,1017,0.45,0,0
2013/2/17,8,-21,-5,1020,0.89,0,0
2013/2/18,5,-26,-8,1020,1.79,0,0
2013/2/19,8,-20,-10,1020,0.45,0,0
2013/2/20,66,-20,-6,1020,0.89,0,0
2013/2/21,8,-26,-7,1020,0.45,0,0
2013/2/22,31,-20,-9,1020,0.45,0,0
2013/2/23,129,-16,-5,1020,0.89,0,0
2013/2/24,111,-16,-4,1020,0.89,0,0
2013/2/25,129,-16,-7,1017,1.79,0,0
2013/2/26,23,-18,-6,1013,0.45,0,0
