DEWP,TEMP,Iws,DT_corss,DIR_cross,DIS_corss,Is,Ir,pm2.5
0.00739444,0.045979552,-0.007209345,0.055423879,-0.020518794,-0.010298166,-0.098403396,-0.196065879,2
-0.035207531,0.074622575,-0.002785726,-0.428284826,0.097697197,0.049033192,-0.098403396,-0.196065879,0
-0.011743164,0.056532245,0.017534042,-0.108220179,0.032586046,0.016354593,-0.098403396,-0.196065879,2
-0.041372083,0.029003482,0.039128357,-0.195607007,0.114803179,0.057618504,-0.098403396,-0.196065879,1
-0.058302894,0.014911377,0.004546295,-0.141721174,0.161784398,0.081197882,-0.098403396,-0.196065879,0
-0.015903513,0.017273716,-0.001476803,-0.044782232,0.044130576,0.022148671,-0.098403396,-0.196065879,2
0.014467033,0.028894241,-0.005327411,0.068142434,-0.040144495,-0.020148098,-0.098403396,-0.196065879,2
0.023395782,0.015944966,-0.011318412,0.060811826,0.085921111,-0.032583081,-0.098403396,0.259488324,2
0.00656237,0.02010033,-0.010858423,0.021502592,-0.018209888,-0.00913935,-0.098403396,-0.196065879,1
-0.011465808,0.019681573,0.001262803,-0.036786743,0.03181641,0.015968321,-0.098403396,-0.196065879,0
-0.022270655,0.024743078,0.029679224,-0.089828389,0.061798727,0.031016129,-0.098403396,-0.196065879,0
0.012025089,0.007046016,-0.005037541,0.013812072,-0.033368358,-0.016747227,-0.098403396,-0.196065879,2
0.013634963,0.004396919,-0.005020822,0.009773032,-0.029899265,-0.018989283,-0.098403396,-0.154939457,2
-0.003006432,0.009107942,-0.00654185,-0.004463736,0.008342532,0.004187029,-0.098403396,-0.196065879,1
0.008939712,0.012383225,-0.005321452,0.018046135,-0.024806762,-0.012450252,-0.098403396,-0.196065879,2
0.044788634,0.032589161,-0.005332317,0.237940231,-0.087479702,-0.062376702,-0.098403396,-0.138005049,3
0.01467505,0.02543949,0.012113402,0.06085761,-0.040721722,-0.020437802,-0.098403396,-0.196065879,3
-0.01860774,0.069094974,0.080168689,-0.209588265,0.051634521,0.025914821,-0.098403396,-0.196065879,1
-0.037745344,0.054019699,0.018019768,-0.332385778,0.10473936,0.05256758,-0.098403396,-0.196065879,0
-0.025680333,0.053705631,-0.005054087,-0.224826423,0.071260222,0.035764754,-0.098403396,-0.196065879,0
0.027156097,0.017901853,0.013268261,0.079248712,-0.059548919,-0.037820036,-0.098403396,-0.154939457,1
0.015715138,0.0273239,-0.009183231,0.069998342,-0.025313646,-0.021886322,-0.098403396,-0.113813037,2
-0.009038938,0.043341379,-8.36E-05,-0.063862659,0.025082101,0.012588442,-0.098403396,-0.196065879,1
0.011373904,0.054565904,-0.008246314,0.101171411,-0.031561388,-0.015840328,-0.098403396,-0.196065879,0
0.031316446,0.023241013,-0.005789652,0.118646353,0.73335802,-0.043614114,-0.098403396,1.65462307,1
0.030484376,0.048366471,-0.006863334,0.24035247,-0.031360015,-0.042455299,-0.098403396,-0.072686616,1
0.021123591,0.0609292,-0.002901262,0.209807066,-0.058615744,-0.029418623,-0.098403396,-0.196065879,0
0.008850562,0.063441746,0.008339255,0.091531982,-0.024559379,-0.012326093,-0.098403396,-0.196065879,2
-0.038785431,0.049622744,0.102927019,-0.313744616,0.107625493,0.054016099,-0.098403396,-0.196065879,1
-0.028176542,0.07160752,0.061917589,-0.328907068,0.07818694,0.0392412,-0.098403396,-0.196065879,0
-0.021103949,0.092964159,0.011160618,-0.319820397,0.058561239,0.029391268,-0.098403396,-0.196065879,0
-0.006542728,0.061243268,-0.006496172,-0.065319692,0.018155383,0.009111995,-0.098403396,-0.196065879,1
0.002610039,0.05559004,-0.003680023,0.023652163,-0.007242584,-0.003634976,-0.098403396,-0.196065879,1
0.05045405,0.061871405,-0.00448758,0.50887708,-0.140004682,-0.070266873,-0.098403396,-0.196065879,2
0.05773466,0.076004475,-0.007785831,0.715323777,-0.16020761,-0.080406509,-0.098403396,-0.196065879,3
0.010098667,0.0609292,0.013605385,0.100303573,-0.010388743,-0.014064317,-0.098403396,-0.072686616,0
-0.01777567,0.037060015,0.003915686,-0.107388666,0.049325615,0.024756006,-0.098403396,-0.196065879,0
-0.019023775,0.048680539,0.001773536,-0.150965932,0.052788974,0.026494229,-0.098403396,-0.196065879,1
0.002818056,0.066582428,0.002147152,0.030586952,-0.00781981,-0.00392468,-0.098403396,-0.196065879,1
0.031524463,0.067210564,0.001526031,0.34539188,-0.087477069,-0.043903818,-0.098403396,-0.196065879,2
0.039429126,0.074748202,0.049530652,0.48044622,-0.109411677,-0.054912566,-0.098403396,-0.196065879,1
0.04067723,0.079800604,0.091924293,0.529156866,-0.112875036,-0.05665079,-0.098403396,-0.196065879,1
0.046577361,0.055847005,-0.001350173,0.424034949,-0.070096718,-0.064867846,-0.098403396,-0.106335505,2
0.065015271,0.097989251,0.003150083,1.038533943,-0.180410538,-0.090546146,-0.098403396,-0.196065879,2
0.069591654,0.098303319,0.00509115,1.115198626,-0.193109522,-0.096919631,-0.098403396,-0.196065879,2
0.078120369,0.093278227,-0.006117342,1.18787695,-0.216775809,-0.108797491,-0.098403396,-0.196065879,2
0.050246032,0.093592296,-0.01095822,0.7665999,-0.139427456,-0.069977169,-0.098403396,-0.196065879,1
0.032645948,0.086355071,0.030142394,0.459561903,-0.070761109,-0.0454657,-0.098403396,-0.153151352,0
0.027870591,0.099791729,0.046425875,0.45338549,-0.07733796,-0.038815106,-0.098403396,-0.196065879,0
0.041925335,0.109609775,-0.006475319,0.749122276,-0.116338395,-0.058389013,-0.098403396,-0.196065879,2
0.012802893,0.105526888,-0.005919239,0.220240989,-0.035526683,-0.017830467,-0.098403396,-0.196065879,0
0.031217911,0.09104669,-0.007810957,0.463334761,-0.08662642,-0.043476886,-0.098403396,-0.196065879,1
0.048581893,0.103014342,-0.004823711,0.81582876,-0.134809643,-0.067659538,-0.098403396,-0.196065879,2
0.07110721,0.094579367,-0.012271321,1.096318963,-0.055411804,-0.099030331,-0.098403396,-0.055061006,2
0.07645623,0.098931455,-0.0105141,1.233031469,-0.078652374,-0.10647986,-0.098403396,-0.072686616,2
0.072087864,0.100187728,-0.004444385,1.177344524,0.639148495,-0.100396078,-0.098403396,0.626462543,0
0.076872265,0.103642479,-0.005732058,1.298776288,-0.21331245,-0.107059268,-0.098403396,-0.196065879,2
0.072711916,0.108353502,-0.005631517,1.284326445,-0.074800508,-0.10126519,-0.098403396,-0.072686616,2
0.074584073,0.076946679,-0.011136712,0.93554108,-0.163550784,-0.103872525,-0.098403396,-0.154939457,1
0.05128612,0.103014342,-0.009281538,0.861240451,-0.142313588,-0.071425688,-0.098403396,-0.196065879,0
0.073335968,0.105840956,-0.009492551,1.265312124,-0.203499599,-0.102134302,-0.098403396,-0.196065879,2
0.074584073,0.111494185,-0.00592048,1.355580131,0.270570939,-0.103872525,-0.098403396,0.256324753,3
0.085817014,0.09107975,-0.007629682,1.274154564,0.011618727,-0.119516535,-0.098403396,0.009566226,2
0.076872265,0.066896496,-0.010846755,0.838300897,0.010407701,-0.107059268,-0.098403396,0.009566226,2
0.080200544,0.092650091,-0.010471153,1.211295339,-0.222548074,-0.11169453,-0.098403396,-0.196065879,2
0.086233049,0.104584683,-0.008474229,1.47017392,-0.239287643,-0.120095943,-0.098403396,-0.196065879,3
0.088313224,0.099245524,-0.005111681,1.428774038,-0.245059908,-0.122992982,-0.098403396,-0.196065879,3
0.080824596,0.110866048,-0.005654852,1.460726786,-0.224279753,-0.112563642,-0.098403396,-0.196065879,3
0.07562416,0.130652346,0.008351916,1.610662923,-0.209849091,-0.105321044,-0.098403396,-0.196065879,2
0.092473572,0.104270615,-0.001334804,1.571833195,-0.202779558,-0.12878706,-0.098403396,-0.154939457,3
0.096217886,0.077260748,-0.006130251,1.211829732,1.525142523,-0.13400173,-0.098403396,1.119979596,2
0.070007689,0.077260748,-0.00795067,0.881721709,0.946692819,-0.097499039,-0.098403396,0.955473912,0
0.065223288,0.094220432,-0.011955689,1.001785321,-0.180987765,-0.09083585,-0.098403396,-0.196065879,0
0.065431305,0.098303319,-0.008627896,1.048529492,-0.181564991,-0.091125553,-0.098403396,-0.196065879,1
0.068551567,0.103014342,-0.008017449,1.151176633,-0.190223389,-0.095471112,-0.098403396,-0.196065879,1
0.084360892,0.107411298,-0.005919735,1.477127598,-0.234092604,-0.117488608,-0.098403396,-0.196065879,2
0.096841939,0.101129933,-0.005740995,1.596504249,-0.268726195,-0.134870842,-0.098403396,-0.196065879,3
0.10079427,0.096104841,-0.011989699,1.579094041,-0.045021506,-0.140375216,-0.098403396,-0.031560194,2
0.105786689,0.094220432,-0.012189292,1.62481155,0.38376563,-0.147328109,-0.098403396,0.256324753,2
0.107658846,0.099245524,-0.012901522,1.741756862,0.70387517,-0.149935445,-0.098403396,0.461956859,3
0.084984945,0.122172504,-0.010059306,1.69255331,-0.235824284,-0.11835772,-0.098403396,-0.196065879,2
0.080824596,0.12468505,-0.009671043,1.642800439,-0.224279753,-0.112563642,-0.098403396,-0.196065879,1
0.087481154,0.110237912,0.003477525,1.572071753,-0.242751002,-0.121834167,-0.098403396,-0.196065879,2
0.097049956,0.114948935,-0.008660417,1.818558096,-0.269303421,-0.135160546,-0.098403396,-0.196065879,3
0.062311044,0.097047046,-0.008361772,0.985766901,0.044704837,-0.086779995,-0.098403396,0.050692648,0
0.065431305,0.100815865,-0.003648247,1.075328977,-0.143480249,-0.091125553,-0.098403396,-0.154939457,0
0.06584734,0.111808253,-0.009237598,1.200159543,-0.182719444,-0.091704961,-0.098403396,-0.196065879,0
0.086857102,0.111180116,-0.01020205,1.574197945,-0.241019322,-0.120965055,-0.098403396,-0.196065879,2
0.099546165,0.11055198,-0.006021518,1.793981435,-0.27623014,-0.138636993,-0.098403396,-0.196065879,3
0.097882026,0.107411298,-0.006329596,1.713877576,-0.271612328,-0.136319361,-0.098403396,-0.196065879,2
0.100378235,0.111180116,-0.003374923,1.819254943,-0.10326152,-0.139795808,-0.098403396,-0.072686616,2
0.100170218,0.107411298,-0.010479593,1.753942958,-0.161352291,-0.139506104,-0.098403396,-0.113813037,2
0.094969782,0.095162637,-0.006528445,1.473257942,0.565636062,-0.132263507,-0.098403396,0.420830437,1
0.090185381,0.105840956,-0.003544478,1.55602576,-0.092775884,-0.125600317,-0.098403396,-0.072686616,0
0.096009869,0.086368726,-0.011434115,1.351759019,0.124765143,-0.133712026,-0.098403396,0.091819069,2
0.093721677,0.093592296,-0.01111288,1.429904508,-0.260067797,-0.130525283,-0.098403396,-0.196065879,2
0.098922113,0.101444001,-0.011024006,1.635861909,-0.216920163,-0.137767881,-0.098403396,-0.154939457,2
0.100170218,0.082285839,-0.009993023,1.343663765,2.170838274,-0.139506104,-0.098403396,1.531243807,1
0.104746601,0.095476705,-0.008108805,1.630287681,0.075150076,-0.14587959,-0.098403396,0.050692648,2
0.10973902,0.09987366,0.0042471,1.78664771,-0.176765537,-0.152832484,-0.098403396,-0.113813037,3
0.121596014,0.120916231,-0.012500846,2.396794643,-0.33741615,-0.169345606,-0.098403396,-0.196065879,3
0.11868377,0.113378594,-0.008547959,2.193558814,2.848377421,-0.165289751,-0.098403396,1.695749491,3
0.110363072,0.098303319,-0.012735194,1.768556125,1.106980954,-0.153701595,-0.098403396,0.708715385,1
0.104538584,0.116519276,-0.009415097,1.985643483,-0.229236173,-0.145589886,-0.098403396,-0.154939457,1
0.107450828,0.103642479,-0.006131493,1.815408826,0.077090214,-0.149645741,-0.098403396,0.050692648,1
0.117227648,0.11589114,-0.000549837,2.214660544,-0.325294393,-0.163261824,-0.098403396,-0.196065879,3
0.108698933,0.093592296,-0.009292958,1.658411359,7.290647249,-0.151383964,-0.098403396,4.739104651,2
0.100170218,0.100815865,-0.008993817,1.64624467,8.817581381,-0.139506104,-0.098403396,6.21965581,1
0.102488126,0.11862802,-0.01054804,1.981927298,-0.284393772,-0.142734233,-0.098403396,-0.196065879,1
0.091433485,0.117461481,0.001750697,1.750764091,-0.253718306,-0.127338541,-0.098403396,-0.196065879,1
0.099718006,0.106018473,-0.003961992,1.723383836,-0.276706979,-0.138876313,-0.098403396,-0.196065879,2
0.105578671,0.106783161,-0.004851267,1.837832167,-0.292969708,-0.147038406,-0.098403396,-0.196065879,0
0.100586253,0.086682795,0.012853435,1.421341435,-0.279116272,-0.140085512,-0.098403396,-0.196065879,2
0.100586253,0.086682795,0.022293891,1.421341435,-0.279116272,-0.140085512,-0.098403396,-0.196065879,2
0.105578671,0.131489862,-0.009479476,2.263056224,-0.292969708,-0.147038406,-0.098403396,-0.196065879,2
0.11170573,0.114777625,-0.009427871,2.09006393,1.463276214,-0.155571502,-0.098403396,0.925563787,3
0.11057109,0.109295707,-0.005837813,1.970024272,-0.306823145,-0.153991299,-0.098403396,-0.196065879,1
0.109209521,0.116833344,-0.009003498,2.079956226,-0.303044935,-0.152095055,-0.098403396,-0.196065879,2
0.110987124,0.119659958,-0.007515984,2.164952297,-0.307977598,-0.154570707,-0.098403396,-0.196065879,2
0.112443247,0.11400673,0.003723292,2.089732761,-0.312018183,-0.156598634,-0.098403396,-0.196065879,2
0.114315404,0.101758069,-0.009191175,1.896271409,0.547781647,-0.159205969,-0.098403396,0.338577596,2
0.109322985,0.092650091,-0.010134526,1.651141204,2.178295828,-0.152253076,-0.098403396,1.407864543,2
0.091433485,0.11055198,-0.007074595,1.647777938,0.065598629,-0.127338541,-0.098403396,0.050692648,0
0.096425904,0.089509409,-0.007395582,1.406984425,0.293681863,-0.134291434,-0.098403396,0.215198332,1
0.082488735,0.097361114,-0.007493889,1.309203223,-0.228897565,-0.114881273,-0.098403396,-0.196065879,0
0.090393398,0.093278227,-0.003225228,1.374497268,-0.250832173,-0.125890021,-0.098403396,-0.196065879,1
0.091433485,0.094220432,-0.005397665,1.404356116,-0.253718306,-0.127338541,-0.098403396,-0.196065879,2
0.093097625,0.097646631,-0.010471334,1.481913137,-0.258336118,-0.129656172,-0.098403396,-0.196065879,2
0.086970566,0.096276151,-0.011162733,1.364953636,-0.241334173,-0.121123075,-0.098403396,-0.196065879,2
0.095593834,0.07160752,-0.013120478,1.115874608,-0.265262836,-0.133132619,-0.098403396,-0.196065879,2
0.092265555,0.095727959,-0.010084677,1.439810328,0.087677114,-0.128497356,-0.098403396,0.067143216,2
0.09184952,0.073491929,-0.011389678,1.100381861,-0.094487824,-0.127917948,-0.098403396,-0.072686616,2
0.094345729,0.078517021,-0.006110143,1.207571745,1.001235878,-0.131394395,-0.098403396,0.749841806,2
0.087481154,0.077260748,-0.009492303,1.101793724,-0.242751002,-0.121834167,-0.098403396,-0.196065879,2
0.085192962,0.081029566,-0.011468374,1.125315027,-0.23640151,-0.118647424,-0.098403396,-0.196065879,2
0.091903786,0.087010518,-0.010863949,1.303563041,-0.255023339,-0.127993523,-0.098403396,-0.196065879,2
0.10245841,0.101444001,-0.0111809,1.694341175,-0.284311311,-0.142692847,-0.098403396,-0.196065879,3
0.108698933,0.104270615,-0.012935284,1.84762615,-0.301628106,-0.151383964,-0.098403396,-0.196065879,3
0.07396002,0.084170249,-0.005422987,1.014804811,0.096111292,-0.103003413,-0.098403396,0.091819069,1
0.07645623,0.08040143,-0.007409236,1.002082633,-0.212157997,-0.10647986,-0.098403396,-0.196065879,1
0.086233049,0.081029566,-0.006953201,1.139053553,-0.239287643,-0.120095943,-0.098403396,-0.196065879,2
0.077288299,0.084798385,-0.011302294,1.068386073,-0.214466903,-0.107638676,-0.098403396,-0.196065879,2
0.075000108,0.076318543,-0.006896599,0.933079916,-0.208117411,-0.104451933,-0.098403396,-0.196065879,2
0.076040195,0.081657703,-0.006108654,1.01220217,-0.211003543,-0.105900452,-0.098403396,-0.196065879,2
0.082280718,0.078202952,-0.000676693,1.048933863,0.059032008,-0.114591569,-0.098403396,0.050692648,3
0.068551567,0.047738334,-0.010403877,0.533471881,0.049182078,-0.095471112,-0.098403396,0.050692648,1
0.040469213,0.052449358,-0.009859216,0.346012522,-0.112297809,-0.056361086,-0.098403396,-0.196065879,0
0.055030434,0.01664558,-0.007660713,0.149323701,5.324570365,-0.076640359,-0.098403396,6.836552126,0
0.061062939,0.038630356,-0.010368377,0.384532717,-0.169443234,-0.085041772,-0.098403396,-0.196065879,1
0.065223288,0.031720855,-0.007417925,0.337267469,-0.180987765,-0.09083585,-0.098403396,-0.196065879,2
0.079784509,0.056532245,-0.001740941,0.735261268,-0.221393621,-0.111115122,-0.098403396,-0.196065879,2
0.081032613,0.062499541,-0.01193558,0.825588353,-0.22485698,-0.112853346,-0.098403396,-0.196065879,3
0.080824596,0.065326155,-0.011934339,0.860711338,-0.083146218,-0.112563642,-0.098403396,-0.072686616,3
0.055862503,0.051193085,-0.007971523,0.466185303,0.072593508,-0.077799174,-0.098403396,0.091819069,0
0.009890649,0.034233401,-0.010625316,0.055195253,0.058908295,-0.013774613,-0.098403396,0.420830437,0
0.003442109,0.018215921,-0.009205822,0.010221217,-0.00955149,-0.004793792,-0.098403396,-0.196065879,0
0.014883068,0.022298808,-0.004863928,0.054100464,-0.041298948,-0.020727506,-0.098403396,-0.196065879,0
0.016755225,0.031406787,-0.006361869,0.085782885,-0.046493987,-0.023334841,-0.098403396,-0.196065879,1
0.020291521,0.038944424,-0.01034678,0.128821033,-0.056306838,-0.028259808,-0.098403396,-0.196065879,1
0.022787731,0.044283584,-0.006463651,0.164501825,-0.063233556,-0.031736254,-0.098403396,-0.196065879,1
0.042757405,0.045225788,-0.009404919,0.315227696,-0.118647301,-0.059547829,-0.098403396,-0.196065879,2
0.052534224,0.051507153,-0.010825158,0.441099691,-0.145776947,-0.073163912,-0.098403396,-0.196065879,2
0.063767166,0.046167993,-0.01193707,0.479915744,-0.176947179,-0.088807922,-0.098403396,-0.196065879,3
0.057825103,0.050633224,-0.006511499,0.477286201,-0.160458578,-0.080532467,-0.098403396,-0.196065879,3
0.059190782,0.049308675,-0.007739409,0.475777939,-0.164248196,-0.082434436,-0.098403396,-0.196065879,3
0.071255794,0.043655447,-0.012925602,0.507090541,-0.197727334,-0.099237263,-0.098403396,-0.196065879,3
0.002610039,0.043655447,0.019628926,0.018574295,-0.007242584,-0.003634976,-0.098403396,-0.196065879,1
-0.014447391,0.011620488,-0.005743229,-0.02736785,0.04008999,0.020120743,-0.098403396,-0.196065879,0
-0.003838502,0.01664558,-0.008957572,-0.010415678,0.010651438,0.005345844,-0.098403396,-0.196065879,1
-0.012159199,0.003140646,-0.011322403,-0.006225165,0.033740499,0.016934,-0.098403396,-0.196065879,0
-0.003870504,-0.018264312,-0.007097854,0.011523854,0.010740242,0.005390414,-0.098403396,-0.196065879,1
0.042549387,0.023555081,-0.004371151,0.16338222,-0.118070075,-0.059258125,-0.098403396,-0.196065879,2
0.050246032,0.023555081,-0.01103617,0.192935994,-0.139427456,-0.069977169,-0.098403396,-0.196065879,3
0.062519061,0.047424266,-0.009769846,0.48332577,-0.17348382,-0.087069699,-0.098403396,-0.196065879,3
0.028196184,0.036745946,-0.011368577,0.168898836,-0.078241445,-0.039268556,-0.098403396,-0.196065879,2
0.047957841,0.038002219,-0.010558785,0.297095083,-0.133077964,-0.066790426,-0.098403396,-0.196065879,2
0.056305671,0.033919332,-0.012591252,0.311333831,-0.156242315,-0.078416369,-0.098403396,-0.196065879,3
0.048165858,0.035489673,-0.009590858,0.278655865,0.286873843,-0.06708013,-0.098403396,0.420830437,2
-0.001342292,0.024183217,-0.001413747,-0.005291613,0.00372472,0.001869398,-0.098403396,-0.196065879,0
0.005314266,0.02198474,0.037426225,0.01904546,-0.014746528,-0.007401127,-0.098403396,-0.196065879,0
-0.003630484,0.033291196,-0.001207452,-0.019702477,0.010074212,0.005056141,-0.098403396,-0.196065879,0
-0.002590397,-0.003140719,-0.012001615,0.00132624,0.007188079,0.003607621,-0.098403396,-0.196065879,0
0.026532044,-0.00282665,-0.012424633,-0.012225586,-0.073623633,-0.036950925,-0.098403396,-0.196065879,2
0.039637143,-0.000314105,-0.010048135,-0.002029567,-0.109988903,-0.05520227,-0.098403396,-0.196065879,3
0.048997928,0.005653192,-0.012479248,0.045154218,-0.107444515,-0.068238946,-0.098403396,-0.154939457,3
0.044421544,0.005653192,-0.012837225,0.040936835,-0.123265113,-0.06186546,-0.098403396,-0.196065879,3
0.047541806,0.007851669,-0.012233481,0.060850558,-0.131923511,-0.066211018,-0.098403396,-0.196065879,3
0.024659887,-0.015389379,-0.007650783,-0.061864155,0.577476975,-0.034343589,-0.098403396,1.65462307,3
-0.023790087,-0.036541192,-0.010653865,0.141711673,0.06601499,0.033132227,-0.098403396,-0.196065879,0
-0.030097644,-0.03924009,-0.010803166,0.192525998,0.083517797,0.041916701,-0.098403396,-0.196065879,0
0.003968271,-0.041013652,-0.013278891,-0.026531182,-0.007750697,-0.005526572,-0.098403396,-0.138005049,2
0.018211347,-0.006281401,-0.01019212,-0.018647708,-0.050534572,-0.025362769,-0.098403396,-0.196065879,3
0.010288596,-0.021138193,-0.012475201,-0.035452826,-0.028549771,-0.014328829,-0.098403396,-0.196065879,3
0.022163678,-0.028580245,-0.009337395,-0.103260605,-0.061501876,-0.030867143,-0.098403396,-0.196065879,3
0.027572132,-0.02763804,-0.009679732,-0.124223703,-0.076509765,-0.038399444,-0.098403396,-0.196065879,3
0.045253614,0.001256237,-0.012103149,0.009267266,-0.125574019,-0.063024275,-0.098403396,-0.196065879,3
0.045215793,0.001713063,-0.009467952,0.012626716,-0.096758346,-0.062971602,-0.098403396,-0.151200693,3
0.005522283,-0.014447175,-0.000718895,-0.013005543,-0.015323755,-0.007690831,-0.098403396,-0.196065879,1
0.022371696,-0.001884446,-0.013190733,-0.006872415,-0.023014305,-0.031156847,-0.098403396,-0.072686616,1
0.029028254,0.005653192,-0.012045803,0.026751092,-0.012965972,-0.040427371,-0.098403396,-0.031560194,2
0.013218928,-0.00816581,-0.004044702,-0.017596343,0.217226413,-0.018409875,-0.098403396,1.161106017,0
0.006354353,-0.021984812,-0.012612062,-0.022773038,-0.017632661,-0.008849646,-0.098403396,-0.196065879,1
-0.00238238,-0.026381767,-0.0095139,0.010245702,0.006610853,0.003317917,-0.098403396,-0.196065879,1
0.003234091,-0.01005022,-0.008870933,-0.005298522,-0.008974263,-0.004504088,-0.098403396,-0.196065879,1
-0.017567653,-0.033605337,-0.009583162,0.096238505,0.048748388,0.024466302,-0.098403396,-0.196065879,1
-0.023184123,-0.039886701,-0.008882104,0.15074596,0.064333504,0.032288307,-0.098403396,-0.196065879,1
-0.005710659,-0.046796202,-0.012847155,0.043563592,0.015846477,0.00795318,-0.098403396,-0.196065879,0
-0.038993449,-0.010678356,-3.99E-05,0.067877045,0.108202719,0.054305803,-0.098403396,-0.196065879,1
-0.067699855,-0.053705703,-0.001670438,0.592700142,0.187859978,0.094284941,-0.098403396,-0.196065879,0
-0.042321728,-0.065954364,-0.013078772,0.455023482,0.117438343,0.058941065,-0.098403396,-0.196065879,2
-0.00966299,-0.063755886,-0.012679586,0.100428898,0.026813781,0.013457554,-0.098403396,-0.196065879,3
0.010268863,-0.042142282,-0.012129554,-0.070545171,-0.028495015,-0.014301347,-0.098403396,-0.196065879,3
0.020291521,-0.042085179,-0.009758427,-0.139210075,0.864937085,-0.028259808,-0.098403396,3.011794966,2
0.014050998,-0.021984812,-0.006138692,-0.050356649,0.010080839,-0.019568691,-0.098403396,0.050692648,2
-0.050018373,-0.061557409,0.03116486,0.501922628,0.022341572,0.06966011,-0.098403396,-0.031560194,0
-0.055842861,-0.089509481,0.000508453,0.814823575,0.154958067,0.077771819,-0.098403396,-0.196065879,1
-0.029216629,-0.082285912,-0.011856389,0.39190651,0.081073073,0.04068972,-0.098403396,-0.196065879,2
-0.038785431,-0.06312775,0.005331457,0.39913133,0.107625493,0.054016099,-0.098403396,-0.196065879,3
-0.082885128,-0.08793914,0.082910115,1.188189505,0.229997514,0.115433326,-0.098403396,-0.196065879,0
-0.047938199,-0.11275053,-0.013234177,0.881104027,0.133023459,0.066763071,-0.098403396,-0.196065879,3
-0.037953362,-0.101444074,-0.010138994,0.627630172,0.105316587,0.052857284,-0.098403396,-0.196065879,3
-0.029424647,-0.082914048,-0.006928127,0.397709769,0.0816503,0.040979424,-0.098403396,-0.196065879,3
-0.02505628,-0.07380607,-0.010424234,0.301464074,0.069528543,0.034895642,-0.098403396,-0.196065879,3
-0.020895932,-0.057474522,-0.006385204,0.195778046,0.057984012,0.029101564,-0.098403396,-0.196065879,2
-0.050850443,-0.079773366,-0.011412269,0.661271096,0.141104631,0.070818925,-0.098403396,-0.196065879,1
-0.063729435,-0.089960101,-0.010818617,0.934580873,0.176842481,0.088755375,-0.098403396,-0.196065879,2
-0.046274059,-0.108039506,-0.012580534,0.814980227,0.128405647,0.06444544,-0.098403396,-0.196065879,3
-0.019439809,-0.10207221,-0.012691006,0.323464339,0.053943427,-0.553936749,2.013370339,-0.196065879,3
-0.044401902,-0.09861746,-0.011045852,0.713809413,0.123210609,0.061838104,-0.098403396,-0.196065879,2
-0.031920856,-0.110866121,-0.011779679,0.576899631,0.088577018,0.044455871,-0.098403396,-0.196065879,3
-0.01860774,-0.104270688,-0.012769453,0.316288022,0.051634521,-0.152845033,0.580381018,-0.196065879,3
-0.011743164,-0.092022027,-0.011046348,0.176158586,0.032586046,-0.246877169,1.485426905,-0.196065879,3
-0.04377785,-0.087311003,0.008208924,0.623089296,0.121478929,-0.406322944,0.65580151,-0.196065879,2
-0.096406262,-0.122486645,0.036245796,1.924956262,0.267517237,0.134264079,-0.098403396,-0.196065879,0
-0.09245393,-0.12154444,0.023774454,1.831839254,0.256549934,0.128759705,-0.098403396,-0.196065879,0
-0.079140814,-0.0932783,0.052441137,1.203394496,0.219607437,0.110218655,-0.098403396,-0.196065879,0
-0.057090966,-0.078203025,-0.003600831,0.727809678,0.158421426,0.079510042,-0.098403396,-0.196065879,2
-0.048354233,-0.081657775,-0.00770515,0.643663572,0.134177912,0.067342478,-0.098403396,-0.196065879,1
-0.020271879,-0.09139389,-0.01211432,0.302021639,0.056252333,0.028232452,-0.098403396,-0.196065879,3
-0.095366175,-0.107725438,0.053205499,1.674709623,0.264631105,0.132815559,-0.098403396,-0.196065879,0
-0.103686872,-0.127197668,0.036267145,2.149957169,0.287720165,0.144403715,-0.098403396,-0.196065879,0
-0.116999988,-0.14101667,0.077746016,2.689571897,0.324662662,0.162944765,-0.098403396,-0.196065879,0
-0.09495014,-0.137875988,-0.01078941,2.134082135,0.263476652,0.132236152,-0.098403396,-0.196065879,2
-0.097030314,-0.117147485,-0.007773915,1.85296532,0.269248917,0.135133191,-0.098403396,-0.196065879,1
-0.101190663,-0.111808325,-0.011392657,1.844342048,0.280793447,0.140927269,-0.098403396,-0.196065879,1
-0.084549268,-0.114949007,-0.008170867,1.584316557,0.234615326,0.117750957,-0.098403396,-0.196065879,2
-0.098893427,-0.11027895,0.008379105,1.777816493,0.274418859,0.13772793,-0.098403396,-0.196065879,0
-0.097446349,-0.110237984,0.004687992,1.751151495,0.27040337,0.135712598,-0.098403396,-0.196065879,0
-0.08517332,-0.11275053,-0.007029413,1.565485511,0.236347005,0.118620068,-0.098403396,-0.196065879,1
-0.088501599,-0.108667643,-0.005841785,1.567755197,0.24558263,0.123255331,-0.098403396,-0.196065879,1
-0.079764867,-0.121230372,-0.012555213,1.576340254,0.221339116,0.111087767,-0.098403396,-0.196065879,2
-0.070196064,-0.131280555,-0.012490668,1.502242533,0.194786696,0.097761388,-0.098403396,-0.196065879,2
-0.060627262,-0.125627327,-0.010600988,1.241592163,0.168234277,0.084435009,-0.098403396,-0.196065879,3
-0.057507001,-0.114006803,-0.005620842,1.068755515,0.159575879,0.08008945,-0.098403396,-0.196065879,3
-0.062083384,-0.129710214,-0.000733046,1.312733127,0.172274862,-0.31114999,0.354119547,-0.196065879,1
