DEWP,TEMP,PRES,Iws,Is,Ir,pm2.5
-0.173543658,-0.200293778,0.260762643,0.026640418,0.054479362,0.043148116,0
-0.174765556,-0.198009388,0.12217634,0.099260808,-0.016001814,-0.017656368,1
-0.175154022,-0.197160397,0.075623531,0.111606441,-0.027568445,-0.010502258,2
-0.175108794,-0.196979095,0.072444462,0.108415306,-0.057959524,0.011312052,3
-0.175273165,-0.196972815,0.065140424,0.066782968,-0.004831679,-0.009153733,3
-0.175072919,-0.197180798,0.081933609,0.064816546,-0.031331059,-0.003632582,3
-0.175249298,-0.196596846,0.053630475,0.088701713,-0.067276442,0.022945445,3
-0.174942237,-0.19749822,0.099070434,0.060677531,-0.012402241,0.000331885,2
-0.173540039,-0.200324986,0.260963937,-0.009724782,0.011578771,-0.01278096,0
-0.173217925,-0.200895114,0.294807526,-0.012870549,-0.007770885,-0.019085493,1
-0.173918104,-0.199502541,0.213947038,0.046818125,-0.022094634,-0.012563354,1
-0.174822062,-0.197719746,0.111009253,0.103900882,-0.025913338,-0.001697046,1
-0.175161148,-0.197051175,0.072009419,0.134335374,-0.029328997,0.006480753,2
-0.174625719,-0.198150594,0.136099286,0.097434873,0.020280349,0.031985033,0
-0.174497205,-0.198285261,0.146942963,0.068864988,-0.014322059,0.007337049,1
-0.174018676,-0.199292486,0.205373447,0.075800618,0.071211778,0.081618507,0
-0.173773035,-0.199682874,0.234631823,0.062140369,0.167844223,0.180151213,0
-0.173659744,-0.199890831,0.242477434,-0.034477446,-0.007679876,-0.012373856,1
-0.173884987,-0.199320603,0.212086469,-0.007267344,-0.032937766,0.000647004,3
-0.174138261,-0.19890287,0.185647305,0.019756753,-0.023051168,0.000732707,2
-0.173801733,-0.199693858,0.230106955,0.013534061,0.060630644,0.054466884,0
-0.173414367,-0.200361564,0.275091052,-0.021015735,0.140562537,0.130767039,0
-0.173901717,-0.199449151,0.216184923,0.004425808,0.017061201,0.019044511,1
-0.174250024,-0.198730897,0.174388582,0.02894097,-0.015730152,0.002535438,2
-0.174425414,-0.198609035,0.159605743,0.05675725,-0.01364326,-0.016835923,2
-0.174361857,-0.198707809,0.16650515,0.063186374,-0.003770354,-0.005980532,0
-0.174201684,-0.198922095,0.181080211,0.059601292,-0.027104435,-0.010911998,1
-0.174399809,-0.198552323,0.15905193,0.061946167,-0.02759682,-0.009153355,2
-0.173731828,-0.19990896,0.239153446,-0.004780272,0.031110056,0.01038548,0
-0.173132557,-0.201074702,0.30852182,-0.01657938,0.089109823,0.065550986,0
-0.17337875,-0.200511453,0.275200052,-0.021171486,-0.011539552,-0.018282791,1
-0.173514281,-0.200237606,0.260507983,-0.012222052,0.012129672,0.006939047,1
-0.17354367,-0.200209092,0.257308295,0.003229003,0.003549034,-0.001054919,0
-0.173660974,-0.200021464,0.24527665,0.008678706,0.008789492,-0.000876716,0
-0.173765008,-0.199799195,0.232074473,0.01550198,-0.014514543,-0.01669481,1
-0.17402994,-0.199304221,0.202636023,0.025519687,-0.015002757,-0.016118687,1
-0.174010041,-0.199238876,0.202534511,0.022236367,-0.012642329,-0.002195959,1
-0.173730201,-0.199857655,0.238634328,0.01393767,0.058783127,0.049811584,0
-0.173676945,-0.199900768,0.241139357,0.000840595,0.001841792,0.00385795,1
-0.173612,-0.200093603,0.250424259,-0.011832576,0.004080621,-0.007876163,0
-0.173311092,-0.200589909,0.282067078,-0.046393678,-0.007771988,-0.01338225,1
-0.173218215,-0.200845521,0.295478352,-0.068376583,0.007609204,-0.019460252,0
-0.173449083,-0.200433839,0.27020196,-0.036587416,0.014552857,-0.010100459,0
-0.173455398,-0.200463616,0.270319986,-0.012835459,0.022991986,1.79E-05,0
-0.173802461,-0.199835476,0.233980435,-0.010140026,0.058519009,0.024654716,0
-0.174301546,-0.198924838,0.17764098,0.01068978,0.016443702,-0.01914823,0
-0.174670442,-0.198274474,0.13727653,0.049232875,0.0185428,-0.01550352,0
-0.174711029,-0.198105179,0.12970245,0.061645202,0.005678954,-0.009477264,1
-0.174644723,-0.198153624,0.134841432,0.05739477,-0.000298132,-0.00085494,2
-0.174735339,-0.197861635,0.121453522,0.041048143,-0.019206279,-0.006893354,2
-0.174781655,-0.19749951,0.108275677,0.059002711,-0.045925167,0.009759685,2
-0.174980326,-0.197364127,0.094112845,0.036078494,-0.015695835,-0.011795686,1
-0.175121539,-0.196951195,0.072833937,0.075621048,-0.040064828,0.004930116,2
-0.175047984,-0.197166579,0.083184262,0.078301644,-0.032554802,7.31E-05,2
-0.037921878,-0.196526065,0.147801207,-0.002235085,-0.031045849,0.011427253,2
28.35481218,0.141338515,-0.086373711,-0.001811802,0.025211215,-0.002770985,1
-0.174049787,-0.19898796,0.194649723,-0.013779804,-0.013065691,0.00789596,1
0.235744218,-0.194782972,0.225727716,-0.010052549,-0.013937742,-0.008311656,0
13.74925058,-0.033076973,0.069428756,-0.018135109,-0.011027369,-0.006209208,1
-0.173820677,-0.199569023,0.223497999,-0.009417667,-0.013950453,-0.009810949,0
-0.174145976,-0.198672121,0.178508501,0.007904874,-0.046607746,0.013379667,3
-0.174573114,-0.197832451,0.129718499,0.027325724,-0.052344988,0.017738718,3
-0.174636833,-0.197818654,0.12700367,-0.0015628,-0.030312169,0.00688523,3
-0.174494986,-0.198180873,0.145441443,-0.007316893,-0.0222722,0.000514918,3
-0.174744901,-0.19774854,0.118823469,0.001734657,-0.018045292,-0.002412755,3
-0.174575301,-0.197899927,0.132601828,-0.02065774,-0.037754227,0.010992927,3
-0.174682978,-0.197613081,0.117395671,-0.011368938,-0.052999254,0.022164606,3
-0.174918186,-0.197211986,0.092150907,0.021849844,-0.051097846,0.017969083,3
-0.175291657,-0.196487087,0.049633311,0.050228028,-0.055393374,0.021610769,3
-0.174971365,-0.19741314,0.096327582,0.018095357,-0.006676265,-0.006467553,2
-0.174298379,-0.198536631,0.168609125,-0.045968303,-0.007523107,-0.004839074,1
4.73962311,-0.139445079,0.098122989,-0.015694089,-0.024303474,0.007607145,2
3.647610762,-0.152498243,0.11023587,-0.020976354,-0.014053905,0.012393336,1
-0.174531472,-0.198200241,0.145199481,-0.005905792,0.005465432,-0.000938054,0
-0.174525686,-0.198339783,0.148842512,0.015064042,0.014952909,-0.001518637,0
-0.174564254,-0.198336968,0.146195703,0.016083807,0.012975971,-0.012952673,0
-0.174584948,-0.198329277,0.1468074,0.005227054,0.061554733,0.02242101,0
-0.174900515,-0.197591494,0.105730705,0.013201131,-0.004088919,-0.017885255,1
-0.175462834,-0.196376826,0.039259867,0.033325938,-0.008261041,-0.000575813,2
-0.175006981,-0.19760546,0.100736294,0.003792005,0.025515907,-0.028719325,0
-0.174937423,-0.197752667,0.108832929,0.019963513,0.036715234,-0.013145157,0
-0.174893576,-0.197860262,0.114144144,0.028011257,0.037984944,-0.011844889,0
-0.174713086,-0.19824737,0.135936044,-0.013068243,0.033640101,-0.033446412,0
-0.175055185,-0.197529777,0.095055622,0.013773988,0.015008039,-0.034904251,1
-0.175334271,-0.196827334,0.05831048,0.045719544,-0.006255721,-0.020349198,2
-0.17596364,-0.195391179,-0.019616261,0.078533961,-0.035445947,0.002668907,3
-0.175754299,-0.195942739,0.009354233,0.048410735,-0.008173999,-0.009188511,3
-0.174581906,-0.198533714,0.152227156,-0.015988694,0.054696056,-0.018504925,0
-0.174581786,-0.198468094,0.15253513,0.018293934,0.125787633,0.068499859,0
-0.174832324,-0.197815637,0.116264814,0.010808567,0.01066365,-0.018639828,1
-0.175313519,-0.196787812,0.05890635,0.028436006,-0.008812492,-0.016248592,2
-0.174568979,-0.198761946,0.159014605,0.012401281,0.082631176,-0.009213245,0
-0.174545758,-0.198704425,0.1584413,0.003503958,0.059577018,-0.01988902,0
-0.174861341,-0.197964828,0.119525824,0.015251332,0.050768801,-0.009602539,0
-0.174740162,-0.198324143,0.137527298,0.009130768,0.084435359,0.002772494,0
-0.17479984,-0.198083778,0.127005616,-0.020612925,0.045614413,-0.026719999,0
-0.174948685,-0.19766962,0.106070053,-0.01874483,0.016808509,-0.033756325,1
-0.175164267,-0.19747063,0.088533599,-0.007127704,0.050452697,-0.033879134,0
-0.174930888,-0.19761367,0.106454626,-0.039609477,0.018765136,-0.028494205,1
-0.175197147,-0.197080318,0.076071203,-0.035448477,0.016882223,-0.026399111,2
-0.175511347,-0.196537753,0.041898863,-0.007507357,0.015154372,-0.0286258,2
-0.176093839,-0.195202765,-0.029314746,-0.001933517,-0.003894434,-0.012609323,3
-0.185498349,0.691985992,0.108507535,-0.038959031,0.030830542,-0.013727475,1
-0.174858312,-0.197549944,0.109780698,-0.063652728,0.011724924,-0.013886091,1
-0.175089405,-0.19733996,0.089119373,-0.034160272,0.017204191,-0.026766243,2
-0.175365115,-0.196907438,0.060977345,-0.022291098,0.026408432,-0.031359163,2
-0.175441729,-0.196622636,0.04879211,-0.022437192,0.025480241,-0.007637693,3
-0.179118753,0.096284961,0.020401258,-0.00121846,0.009530352,0.007645204,2
-0.176117814,-0.195816431,-0.013292503,0.02174204,0.060972564,-0.049922474,0
-0.176524788,-0.194902689,-0.0629766,0.032683618,0.040131377,-0.047048793,2
-0.175391792,-0.197201324,0.06716459,0.005620888,0.052573924,-0.053242092,0
-0.175553498,-0.196889245,0.049079788,0.008484518,0.051780349,-0.054934007,0
-0.176123058,-0.19540469,-0.025700768,0.026889765,0.017566885,-0.027629385,2
-0.176433943,-0.194483583,-0.068990549,0.01520419,-0.006113405,-0.008375544,3
-0.176722232,-0.194034321,-0.09887237,0.049009434,-0.000639931,-0.012615168,2
-0.176607764,-0.194741619,-0.071920483,0.036472806,0.044622116,-0.048029443,0
-0.176602079,-0.194463378,-0.079023036,0.041301423,0.034858907,-0.011413909,2
-0.176181069,-0.195370927,-0.02933187,0.050426077,0.05208545,-0.002123833,1
-0.175769813,-0.196247507,0.01865728,0.024500931,0.037943299,-0.03452605,0
-0.175888545,-0.195688472,-0.003112378,-0.000188055,0.015220402,-0.016120264,2
-0.176488277,-0.194343097,-0.076352645,0.034749586,-0.008435396,-0.00149564,2
-0.181544803,0.254886578,-0.045891216,0.013976245,-0.016975129,0.000397703,2
-0.176038544,-0.195232347,-0.024185403,-0.005361479,0.001017253,-0.012972617,1
-0.176106401,-0.195239769,-0.028340677,0.020832604,0.014531883,-0.013102944,0
-0.176299988,-0.194966446,-0.047374098,0.052765721,0.035415919,0.001920189,0
-0.176652292,-0.193935202,-0.098506901,0.083897477,-0.025606751,0.008273463,2
-0.177043651,-0.153490256,-0.088501182,0.075009783,-0.023826985,0.008063734,2
-0.176235264,-0.194872952,-0.04689868,0.041438434,-0.005707925,-0.00752082,1
-0.176372144,-0.194527801,-0.064532616,0.04479172,-0.011891448,0.000151663,2
-0.177836233,-0.135517106,-0.158314307,0.0893696,-0.03482669,0.018662675,3
-0.176874104,-0.193571032,-0.121375651,0.090054601,-0.01061254,0.017434359,3
-0.176588752,-0.194579829,-0.073195428,0.0404387,0.088804265,0.024333061,1
-0.176378655,-0.195092677,-0.048425228,0.03827875,0.051148543,-0.026883352,0
-0.176220509,-0.195308515,-0.032808777,0.00483966,0.035936139,-0.039372183,0
-0.176830933,-0.153850505,-0.063964924,0.023508244,-0.000622599,0.019274714,1
-0.177815783,-0.11243755,-0.118294179,0.081869516,-0.020453133,-0.000850031,2
-0.176881988,-0.193840555,-0.114164391,0.087192422,0.007308936,-0.015276343,1
-0.17673906,-0.194009512,-0.099633679,0.037034684,0.007739634,-0.018651081,0
-0.197876523,1.631906982,-0.037576809,0.019780294,-0.007583522,-0.0013353,1
-0.178246526,-0.071926002,-0.111042418,0.038408373,-0.004795299,-0.004468485,1
-0.176771692,-0.193896404,-0.104093312,0.026050656,0.011586676,-0.012633593,0
-0.176844962,-0.193864962,-0.109934708,0.044506622,0.01940403,-0.008354613,2
-0.176441146,-0.194921418,-0.055390449,0.066290989,0.102106867,0.037936856,1
-0.176599609,-0.194656318,-0.072184534,0.043787309,0.083242798,0.003984406,0
-0.17689104,-0.194164437,-0.103876308,0.040125419,0.054687238,-0.036901494,0
-0.176561461,-0.194532087,-0.074549583,0.022087051,0.023941748,-0.03068885,1
-0.176429347,-0.194683762,-0.062122731,0.005124724,0.0215431,-0.022319594,1
-0.177314879,-0.192615966,-0.172699004,0.068168831,-0.018623535,0.009253659,2
-0.177458187,-0.192353029,-0.188322307,0.0623611,-0.018991641,0.006495319,3
-0.178031405,-0.072560921,-0.079708684,0.016705039,0.032099753,-0.008780018,0
-0.176175046,-0.195244988,-0.032003686,0.01414631,0.028043496,-0.021155453,0
-0.17628054,-0.195110659,-0.041925032,0.013995469,0.032010837,-0.027445387,1
-0.17659585,-0.19441302,-0.07939651,0.013471242,0.028088984,-0.021081219,1
-0.176578728,-0.194216621,-0.083026427,-0.013732451,0.016975935,-0.006647777,2
-0.176551062,-0.194220984,-0.079360452,-0.02519676,0.053931557,0.027240278,1
-0.17660862,-0.194105812,-0.084853812,-0.018215514,0.084063151,0.056715799,1
-0.177536876,-0.105653321,-0.076815811,-0.023381967,0.004380561,0.002801659,2
-0.177037454,-0.193209829,-0.136877168,-0.021555292,0.01634632,0.00089781,2
-0.177079013,-0.193094137,-0.142644246,-0.020216229,0.013319412,0.006129638,2
-0.177141031,-0.192883144,-0.152277436,-0.01543498,-0.000341371,0.00378426,2
-0.177351534,-0.192705512,-0.170925106,0.03326553,0.003068969,-0.013247777,1
-0.177774368,-0.150590688,-0.158764983,0.054250415,0.035417524,0.00916424,0
-0.177096608,-0.193385412,-0.135353018,0.022027042,0.061714775,0.010997359,0
-0.177374915,-0.192807214,-0.169229672,0.024558811,0.018447885,-0.020564033,2
-0.177263809,-0.193237366,-0.151314644,0.040197452,0.031059368,-0.035187062,0
-0.17709508,-0.193342025,-0.138054982,0.020752437,0.017287361,-0.022042973,1
-0.17719334,-0.193070471,-0.150771967,0.004443577,0.017082703,-0.014526312,2
-0.179179938,-0.053027611,-0.194618269,0.038661925,-0.010763881,-0.001815459,2
-0.17923229,-0.069902669,-0.224976236,0.061404583,-0.017404925,0.004162327,2
-0.187219517,0.619735634,-0.196524685,0.049969336,-0.000341414,-0.001841137,0
-0.1774821,-0.192286297,-0.189596886,0.015920651,-0.002420141,0.002643274,2
-0.179090632,-0.07025137,-0.206100245,0.036132933,-0.001306528,-0.000739289,2
-0.177721213,-0.152048562,-0.165492695,0.01947695,-0.014556065,0.005461074,1
-0.177224488,-0.192987959,-0.15463953,0.005244075,0.015589508,-0.018397129,0
-0.177310381,-0.192658421,-0.168584002,-0.005977674,0.004497146,-0.006016529,2
-0.182765594,0.25413711,-0.183821851,0.013453177,0.002691152,-0.002711437,3
-0.179805126,0.010642801,-0.182748937,0.015795252,-0.014297012,0.010791552,2
-0.179423988,0.00995363,-0.141280007,0.004310673,-0.018859054,0.010641841,2
-0.177116947,-0.192911263,-0.150026967,-0.020175818,-0.003367452,0.001422643,2
-0.177273021,-0.192621993,-0.167416294,-0.01972828,-0.003920049,0.004636246,3
-0.17723612,-0.192648612,-0.164538302,-0.019064376,-0.005882753,0.010742296,3
-0.177442027,-0.192369458,-0.184694939,-0.001122607,-0.000125309,0.002654901,3
-0.177680037,-0.192043436,-0.207311285,0.011368317,0.020308769,0.002168499,2
-0.178221912,-0.151073287,-0.222534591,0.035892367,-0.017262942,0.019841369,3
-0.192835943,1.106829457,-0.184356903,0.044389661,-0.02735813,0.020585847,2
-0.190326879,0.943124785,-0.112556947,-0.009524126,0.001328865,-0.002677513,0
-0.176905641,-0.193448299,-0.122222483,-0.036275709,0.010747353,-0.012106065,0
-0.177355141,-0.192597019,-0.173384657,0.015550897,0.00299043,-0.00649964,1
-0.177669164,-0.191987865,-0.209357163,0.046697938,-0.002903451,-0.003502728,1
-0.177547684,-0.1921177,-0.197980515,0.013233734,-0.004670302,0.0053971,2
-0.177440713,-0.192194331,-0.189592117,-0.002943664,-0.015016245,0.016780027,3
-0.179389741,-0.029725678,-0.192622536,0.004005235,-0.02018872,0.013140708,2
-0.182741161,0.254428734,-0.190083086,0.003943092,-0.022829735,0.015312768,2
-0.185278637,0.457627204,-0.203455556,0.015546411,-0.024777228,0.014694999,3
-0.177675508,-0.191940198,-0.210123117,0.010108471,0.000925009,-0.004064516,2
-0.177586667,-0.192156773,-0.198424795,-0.000571956,0.009014132,-0.009467311,1
-0.177716703,-0.191774773,-0.217372771,0.029885231,-0.001012139,0.013430712,2
-0.177930939,-0.191313087,-0.243423411,0.041038917,-0.017090291,0.010831008,3
-0.180608249,0.051638389,-0.213453145,0.069075806,-0.005147036,-0.005203044,0
-0.178127065,-0.151453203,-0.205984907,0.050320909,0.001883455,-0.00238417,0
-0.177404155,-0.19256574,-0.176589045,0.004818664,0.012208482,-0.013671896,0
-0.177327094,-0.192542683,-0.17215745,-0.021902662,0.003022458,-0.002440624,2
-0.177287229,-0.192515058,-0.17058443,-0.036013541,-0.003468607,0.010625682,3
-0.177241857,-0.192597922,-0.165216364,-0.036657825,3.73E-05,0.007706751,2
-0.178858605,-0.07048673,-0.184075837,-0.019429032,3.22E-05,0.010097355,2
-0.178352839,-0.111111519,-0.182257576,-0.019490963,-0.007082207,0.006775979,2
-0.184427715,0.416243892,-0.158943639,-0.01480999,-0.005156555,0.008640446,1
-0.178848231,-0.070562614,-0.181773702,-0.005698894,0.000845559,0.00671743,0
-0.18064008,0.091685049,-0.17015952,-0.002621506,-0.017938768,0.0121405,2
-0.177337383,-0.19237977,-0.177886719,-0.00519014,-0.013633258,0.009333569,2
-0.178011869,-0.151411808,-0.199494997,0.005724373,-0.014802643,0.009949424,2
-0.197438543,1.512343379,-0.157020597,0.013676958,-0.017342894,0.01078297,1
-0.180345074,0.051481625,-0.191862144,0.002255762,-0.016538506,0.016035574,2
-0.178460958,-0.110782263,-0.198027938,-0.002358619,-0.011887251,0.029001127,3
-0.177702251,-0.191590652,-0.221323623,-0.016081573,-0.023587334,0.019130954,3
-0.199643168,1.675237568,-0.187155139,-0.001756655,-0.018143095,0.015582882,3
-0.188229062,0.701326211,-0.209316644,0.025662399,-0.02237086,0.012628519,1
-0.178271347,-0.150937218,-0.227547637,0.015425497,-0.009154763,0.007425211,1
-0.180439155,0.051646496,-0.201635024,0.002151463,-0.011509652,0.014933657,1
-0.177515824,-0.191953388,-0.199371457,-0.027841156,-0.008512663,0.02326804,3
-0.234556788,4.677648904,-0.08839931,-0.014137509,-0.006443,0.001170188,2
-0.252011166,6.139076786,-0.090505444,0.021407458,0.003067265,-0.012356977,1
-0.177620723,-0.191884135,-0.207600131,-0.007395036,-0.003967991,0.003580162,1
-0.177559832,-0.192080723,-0.198518167,-0.002265588,0.00881556,0.00704296,1
-0.177437495,-0.192196367,-0.188303545,-0.011599959,-0.004799708,0.012628824,2
-0.177358121,-0.192307855,-0.180372975,-0.027513809,-0.007070399,0.015348353,0
-0.177190577,-0.192562742,-0.163304774,-0.017073838,-0.001521903,0.032328901,2
-0.177102504,-0.192728605,-0.153020065,-0.026583403,0.007456245,0.038093973,2
-0.177864711,-0.191452346,-0.234189038,0.005222117,-0.003499725,0.003480133,2
-0.190603215,0.914961706,-0.186998607,-0.012154305,-0.011109697,0.010272095,3
-0.177342152,-0.192307903,-0.178646419,-0.037073901,-0.002651412,0.012538136,1
-0.177471647,-0.192109103,-0.192180924,-0.029290067,-0.004330076,0.00863689,2
-0.177645293,-0.191773516,-0.212175299,-0.012145621,-0.00827257,0.012164079,2
-0.17774876,-0.191527803,-0.22519921,0.008287197,-0.007349479,0.02425943,2
-0.183796519,0.335824951,-0.200365835,0.000845045,-0.01897458,0.017485129,2
-0.196124795,1.390841482,-0.173067795,0.008017653,-0.020486957,0.014576342,2
-0.180364775,0.05133859,-0.188542522,-0.002256793,0.002528914,0.000771254,0
-0.181932395,0.213156741,-0.151172799,-0.023441677,-0.00665095,0.010233486,1
-0.177015112,-0.193109018,-0.137497925,-0.040225536,0.007915117,-0.001329889,0
-0.176901151,-0.193243862,-0.126743225,-0.055487632,0.006270163,0.007811175,1
-0.176916837,-0.193211396,-0.1286965,-0.055870339,0.003747892,0.007129186,2
-0.177020318,-0.193017331,-0.140416053,-0.049276576,-0.00079072,0.003840571,2
-0.176983655,-0.193132418,-0.135361021,-0.047119373,-0.000292887,0.00141103,2
-0.176771822,-0.193349775,-0.117114394,-0.051330383,-0.017546849,0.014573809,2
-0.180001338,0.066576616,-0.127610302,-0.054838928,-0.000139607,0.003726494,2
-0.178089052,-0.071859282,-0.100536967,-0.064336556,-0.008958006,0.010501451,2
-0.187597392,0.739735096,-0.081361136,-0.074669518,0.000556017,0.009636114,2
-0.176722204,-0.193537275,-0.108611649,-0.057022673,-0.005107155,0.008732629,2
-0.176935438,-0.193163229,-0.132076382,-0.033245584,-0.008399843,0.006319917,2
-0.177031648,-0.192953336,-0.143550967,-0.033952843,-0.010342574,0.009393872,2
-0.177193105,-0.192628961,-0.161836738,-0.040116817,-0.010376966,0.01063522,3
-0.177407306,-0.192181196,-0.187561558,-0.022135981,-0.02083542,0.015618662,3
-0.180228261,0.090724605,-0.118495246,-0.03209006,0.005926323,0.000627026,1
-0.176925548,-0.193247637,-0.129179217,-0.02572296,-0.001384945,0.004128843,1
-0.176770017,-0.193472574,-0.113160591,-0.05413512,-0.001321908,0.008474293,2
-0.176749406,-0.193606473,-0.108473462,-0.054441268,0.001644641,-0.000775457,2
-0.176691439,-0.193692765,-0.102803146,-0.048769684,0.000934005,0.004707411,2
-0.176916217,-0.193276774,-0.128050573,-0.027770332,-0.002146506,0.006222798,2
-0.179988728,0.050696512,-0.149789862,-0.001183077,-0.010576144,0.017783719,3
-0.17939841,0.049595635,-0.084046954,-0.028446993,-0.012034134,0.008165201,1
-0.176060084,-0.19507476,-0.027343358,-0.070421437,0.013831967,-0.011597323,0
-0.257258647,6.7441861,0.13445185,-0.076676913,0.012421346,-0.015154775,0
-0.176069503,-0.194820229,-0.034949323,-0.069920423,-0.004530173,0.005410176,1
-0.17621512,-0.194471435,-0.054076612,-0.04619049,-0.016581099,0.016965564,2
-0.176616099,-0.19369901,-0.098628776,-0.037365946,-0.010726527,0.020404874,2
-0.176786284,-0.193395378,-0.117695178,-0.025934441,-0.019989455,0.013678216,3
-0.178250475,-0.071598396,-0.118726491,-0.02487597,-0.018502743,0.01213337,3
-0.179752806,0.08982217,-0.06601806,-0.036872082,0.000360211,0.000284432,0
-0.183049269,0.413189448,0.005703958,-0.042678833,0.016818786,-0.022455651,0
-0.175438739,-0.19640664,0.04532807,-0.075440894,0.018880353,-0.019062717,0
-0.175614215,-0.195992734,0.023640792,-0.067324934,0.015819168,-0.010293775,0
-0.175909885,-0.19545229,-0.009229719,-0.043103553,0.012426834,-0.01161043,1
-0.176214135,-0.194874704,-0.043686918,-0.01772296,0.005788949,-0.013320603,1
-0.176268054,-0.194775475,-0.049443385,-0.01889339,0.009330395,-0.010874926,1
-0.176268407,-0.19462014,-0.053500142,-0.037247287,-0.0020278,-0.001387903,2
-0.176429247,-0.194262538,-0.072965912,-0.033138901,-0.007669164,0.002068527,2
-0.176282482,-0.194432296,-0.059691675,-0.054579358,-0.017764937,0.011793245,3
-0.176213495,-0.19463269,-0.049553224,-0.062802528,-0.005043911,0.008589552,3
-0.176278979,-0.194488783,-0.057604417,-0.054338051,-0.008918903,0.009571061,3
-0.176398757,-0.194135179,-0.07511967,-0.043392277,-0.027221146,0.018033487,3
-0.176019644,-0.195406134,-0.016808773,-0.027952277,0.03904819,-0.00342748,1
-0.175407702,-0.196578195,0.051203082,-0.055647709,0.023168691,-0.022325425,0
-0.175432301,-0.196471222,0.047104861,-0.068123857,0.019536016,-0.021041603,1
-0.175015638,-0.197277605,0.09438344,-0.097387831,0.023096699,-0.025125801,0
-0.174939245,-0.19724911,0.097771316,-0.087285061,0.009229469,-0.008143665,1
-0.175993094,-0.195044446,-0.025658034,-0.044443509,-0.008174827,0.010758199,2
-0.176011018,-0.194951417,-0.029475561,-0.049727765,-0.017841271,0.01134462,3
-0.176160017,-0.194688077,-0.04555157,-0.069911915,-0.016834599,0.014522252,3
-0.175645329,-0.195900976,0.019743287,-0.093189242,0.013794557,-0.013208928,2
-0.175785505,-0.195475657,-0.000127638,-0.09364497,0.003317144,-0.001131452,2
-0.176125248,-0.194735068,-0.042168732,-0.053290707,-0.0186107,0.01080398,3
-0.18361295,0.414583148,-0.066763213,-0.005540199,-0.013436619,0.004674546,2
-0.176291193,-0.194823414,-0.050796498,0.029554022,0.007874728,-0.010602707,0
-0.176385374,-0.194558832,-0.062914304,0.0447878,0.027303956,0.022980849,0
-0.176229655,-0.195006731,-0.041662938,0.012755077,0.016679397,-0.016329649,0
-0.175452644,-0.196323505,0.041036571,-0.043135636,0.003182059,-0.013583508,0
-0.175426393,-0.19614047,0.038223248,-0.071390476,-0.009041157,0.002040608,2
-0.175605046,-0.195702387,0.015212207,-0.062592911,-0.018880973,0.013558466,3
-0.176213528,-0.154823832,-0.000490557,-0.061430352,-0.028638249,0.018755797,3
-0.175772429,-0.195373597,-0.004340984,-0.053219739,-0.026625082,0.015528366,3
-0.175927376,-0.195061394,-0.022684172,-0.038899036,-0.032925361,0.020137083,3
-0.196974872,1.630297274,0.060132758,-0.040941011,-0.016790694,0.008177982,3
-0.174851048,-0.197491422,0.108601544,-0.05996345,0.004140413,-0.013522668,0
-0.174683875,-0.197852925,0.128571159,-0.072345881,0.008337627,-0.016825197,0
-0.175753323,-0.139511262,0.076636347,-0.049484616,-0.02132326,0.005925601,2
-0.175474845,-0.196100353,0.033127785,-0.0535614,-0.014286506,0.005769887,3
-0.1752595,-0.19650678,0.05697369,-0.056280514,-0.016177066,0.003896591,3
-0.175387056,-0.196126638,0.038424225,-0.04067929,-0.029768071,0.018842854,3
-0.175420451,-0.196024681,0.033447233,-0.042179651,-0.034782419,0.023035284,3
-0.175571458,-0.195732863,0.017913603,-0.07368507,-0.023918292,0.016377835,3
-0.176065838,-0.151510918,0.022026613,-0.077037704,-0.019020401,0.016243347,3
-0.175085558,-0.196905896,0.079838039,-0.080448074,0.009057605,0.000769727,1
-0.176727368,-0.074681422,0.056529261,-0.085340933,-0.002549312,-0.00353142,1
-0.17746583,-0.033576981,0.027070325,-0.067028881,-0.007107652,0.000514174,2
-0.19095372,1.142605626,0.089624519,-0.077550133,0.009333812,-0.004965052,0
-0.175054248,-0.196927958,0.081715632,-0.077850384,-0.004802489,-0.003435229,1
-0.175004497,-0.197071795,0.088420907,-0.0708791,-0.001217403,-0.004116424,1
-0.175175581,-0.196776607,0.070533741,-0.073875689,0.004445132,-0.006997239,1
-0.175053486,-0.197064116,0.084514806,-0.043183749,-0.001518755,-0.008422226,1
-0.17534514,-0.196515171,0.050754252,0.00592132,-0.012718193,-0.003879575,1
-0.17558953,-0.195870025,0.01757628,0.029670534,-0.036772199,0.010303263,0
-0.175576791,-0.196338394,0.0324117,0.01433286,0.013384857,-0.016886209,1
-0.174815544,-0.197828783,0.118161159,-0.005013212,0.013164919,-0.020283197,0
-0.174774634,-0.197648477,0.115162096,-0.018424527,-0.016371266,-0.006786613,2
-0.174782849,-0.197379169,0.108017839,-0.047488054,-0.029042151,0.01076723,3
-0.174977247,-0.196949121,0.085549121,-0.066053528,-0.025926983,0.013089933,3
-0.212567471,2.969345307,0.098442288,-0.022292015,-0.024654819,0.008164454,2
-0.178632095,0.048018601,0.002229516,0.006829528,-0.022356123,0.011766986,2
-0.176798609,-0.035153805,0.108083321,0.004575269,0.022066801,0.01599428,0
-0.174332174,-0.198487275,0.165136463,-0.031824174,-0.003238322,0.000150606,1
-0.174496158,-0.197997466,0.141871659,-0.044417067,-0.023875677,0.005271225,2
-0.174954767,-0.197278153,0.094308974,0.000810018,-0.009322576,0.009644997,3
-0.174137114,-0.199055468,0.194125141,-0.021880272,0.068397079,0.043367089,0
