TEMP,DEWP,Is,Ir,Iws
-0.05292736,0.025429613,-0.178119178,-0.193523709,-0.091079206
-0.042767936,0.002663307,-0.178119178,-0.193523709,-0.088257405
-0.03831636,-0.009237102,-0.178119178,-0.193523709,-0.07789271
-0.046482134,-0.010491758,-0.178119178,-0.193523709,-0.062707437
-0.033291268,-0.011512066,-0.178119178,-0.193523709,-0.026928437
-0.021356676,-0.004832648,-0.178119178,-0.193523709,-0.038369396
-0.045539929,0.028104681,-0.178119178,-0.193523709,-0.095366175
-0.055276044,0.143693412,-0.178119178,-0.193523709,-0.099526523
-0.060301136,-0.000140224,-0.178119178,-0.193523709,-0.074148396
-0.042892783,-0.011334496,-0.178119178,-0.193523709,-0.050612708
-0.04711027,0.057984562,-0.178119178,-0.193523709,-0.122824476
-0.052763498,0.033287399,-0.178119178,-0.193523709,-0.112423605
-0.044283656,0.034453678,-0.178119178,-0.193523709,-0.091413843
-0.038179809,0.066340888,-0.178119178,-0.193523709,-0.104754092
-0.030464654,0.014344177,-0.178119178,-0.193523709,-0.081845041
-0.031406859,-0.010779728,-0.178119178,-0.193523709,-0.065411663
-0.006595469,0.012627528,-0.178119178,-0.193523709,-0.078308745
-0.025753631,-0.00850253,-0.178119178,-0.193523709,-0.05105846
-0.01005022,-0.008761703,-0.178119178,-0.193523709,-0.038993449
0.000376846,-0.009234967,-0.178119178,-0.193523709,-0.040449571
0.026381695,-0.012136216,-0.178119178,-0.193523709,0.001736366
-0.0198273,0.010386952,-0.178119178,0.695996414,-0.038333219
-0.029003554,-0.005699656,-0.178119178,-0.193523709,-0.028131321
-0.015452193,-0.007569109,-0.178119178,-0.193523709,-0.04843744
0.004082851,-0.004281781,-0.178119178,-0.193523709,-0.048978286
0.003454714,0.012278984,-0.178119178,-0.193523709,-0.03316896
-0.005276382,0.013112608,-0.178119178,0.098747189,-0.009246955
0.056532245,0.007736504,-0.178119178,-0.193523709,-0.062499419
0.070530714,-0.004655433,-0.178119178,-0.193523709,-0.03741846
0.01130642,0.000923312,-0.178119178,-0.193523709,-0.08760622
0.021138121,-0.001253691,-0.178119178,-0.193523709,-0.081528493
0.028266104,-0.005343795,-0.178119178,-0.193523709,-0.029632664
0.037688151,-0.010615635,-0.178119178,-0.193523709,0.015923155
0.045979552,-0.007209345,-0.178119178,-0.193523709,0.00739444
0.074622575,-0.002785726,-0.178119178,-0.193523709,-0.035207531
0.056532245,0.017534042,-0.178119178,-0.193523709,-0.011743164
0.029003482,0.039128357,-0.178119178,-0.193523709,-0.041372083
0.014911377,0.004546295,-0.178119178,-0.193523709,-0.058302894
0.017273716,-0.001476803,-0.178119178,-0.193523709,-0.015903513
0.028894241,-0.005327411,-0.178119178,-0.193523709,0.014467033
0.015944966,-0.011318412,-0.178119178,0.256123826,0.023395782
0.02010033,-0.010858423,-0.178119178,-0.193523709,0.00656237
0.019681573,0.001262803,-0.178119178,-0.193523709,-0.011465808
0.024743078,0.029679224,-0.178119178,-0.193523709,-0.022270655
0.007046016,-0.005037541,-0.178119178,-0.193523709,0.012025089
0.004396919,-0.005020822,-0.178119178,-0.152930529,0.013634963
0.009107942,-0.00654185,-0.178119178,-0.193523709,-0.003006432
0.012383225,-0.005321452,-0.178119178,-0.193523709,0.008939712
0.032589161,-0.005332317,-0.178119178,-0.136215691,0.044788634
0.02543949,0.012113402,-0.178119178,-0.193523709,0.01467505
0.069094974,0.080168689,-0.178119178,-0.193523709,-0.01860774
0.054019699,0.018019768,-0.178119178,-0.193523709,-0.037745344
0.053705631,-0.005054087,-0.178119178,-0.193523709,-0.025680333
0.017901853,0.013268261,-0.178119178,-0.152930529,0.027156097
0.0273239,-0.009183231,-0.178119178,-0.112337349,0.015715138
0.043341379,-8.36E-05,-0.178119178,-0.193523709,-0.009038938
0.054565904,-0.008246314,-0.178119178,-0.193523709,0.011373904
0.023241013,-0.005789652,-0.178119178,1.633169403,0.031316446
0.048366471,-0.006863334,-0.178119178,-0.071744169,0.030484376
0.0609292,-0.002901262,-0.178119178,-0.193523709,0.021123591
0.063441746,0.008339255,-0.178119178,-0.193523709,0.008850562
0.049622744,0.102927019,-0.178119178,-0.193523709,-0.038785431
0.07160752,0.061917589,-0.178119178,-0.193523709,-0.028176542
0.092964159,0.011160618,-0.178119178,-0.193523709,-0.021103949
0.061243268,-0.006496172,-0.178119178,-0.193523709,-0.006542728
0.05559004,-0.003680023,-0.178119178,-0.193523709,0.002610039
0.061871405,-0.00448758,-0.178119178,-0.193523709,0.05045405
0.076004475,-0.007785831,-0.178119178,-0.193523709,0.05773466
0.0609292,0.013605385,-0.178119178,-0.071744169,0.010098667
0.037060015,0.003915686,-0.178119178,-0.193523709,-0.01777567
0.048680539,0.001773536,-0.178119178,-0.193523709,-0.019023775
0.066582428,0.002147152,-0.178119178,-0.193523709,0.002818056
0.067210564,0.001526031,-0.178119178,-0.193523709,0.031524463
0.074748202,0.049530652,-0.178119178,-0.193523709,0.039429126
0.079800604,0.091924293,-0.178119178,-0.193523709,0.04067723
0.055847005,-0.001350173,-0.178119178,-0.104956771,0.046577361
0.097989251,0.003150083,-0.178119178,-0.193523709,0.065015271
0.098303319,0.00509115,-0.178119178,-0.193523709,0.069591654
0.093278227,-0.006117342,-0.178119178,-0.193523709,0.078120369
0.093592296,-0.01095822,-0.178119178,-0.193523709,0.050246032
0.086355071,0.030142394,-0.178119178,-0.151165608,0.032645948
0.099791729,0.046425875,-0.178119178,-0.193523709,0.027870591
0.109609775,-0.006475319,-0.178119178,-0.193523709,0.041925335
0.105526888,-0.005919239,-0.178119178,-0.193523709,0.012802893
0.09104669,-0.007810957,-0.178119178,-0.193523709,0.031217911
0.103014342,-0.004823711,-0.178119178,-0.193523709,0.048581893
0.094579367,-0.012271321,-0.178119178,-0.054347091,0.07110721
0.098931455,-0.0105141,-0.178119178,-0.071744169,0.07645623
0.100187728,-0.004444385,-0.178119178,0.618339896,0.072087864
0.103642479,-0.005732058,-0.178119178,-0.193523709,0.076872265
0.108353502,-0.005631517,-0.178119178,-0.071744169,0.072711916
0.076946679,-0.011136712,-0.178119178,-0.152930529,0.074584073
0.103014342,-0.009281538,-0.178119178,-0.193523709,0.05128612
0.105840956,-0.009492551,-0.178119178,-0.193523709,0.073335968
0.111494185,-0.00592048,-0.178119178,0.253001273,0.074584073
0.09107975,-0.007629682,-0.178119178,0.009442192,0.085817014
0.066896496,-0.010846755,-0.178119178,0.009442192,0.076872265
0.092650091,-0.010471153,-0.178119178,-0.193523709,0.080200544
0.104584683,-0.008474229,-0.178119178,-0.193523709,0.086233049
0.099245524,-0.005111681,-0.178119178,-0.193523709,0.088313224
0.110866048,-0.005654852,-0.178119178,-0.193523709,0.080824596
0.130652346,0.008351916,-0.178119178,-0.193523709,0.07562416
0.104270615,-0.001334804,-0.178119178,-0.152930529,0.092473572
0.077260748,-0.006130251,-0.178119178,1.105458059,0.096217886
0.077260748,-0.00795067,-0.178119178,0.943085338,0.070007689
0.094220432,-0.011955689,-0.178119178,-0.193523709,0.065223288
0.098303319,-0.008627896,-0.178119178,-0.193523709,0.065431305
0.103014342,-0.008017449,-0.178119178,-0.193523709,0.068551567
0.107411298,-0.005919735,-0.178119178,-0.193523709,0.084360892
0.101129933,-0.005740995,-0.178119178,-0.193523709,0.096841939
0.096104841,-0.011989699,-0.178119178,-0.031150988,0.10079427
0.094220432,-0.012189292,-0.178119178,0.253001273,0.105786689
0.099245524,-0.012901522,-0.178119178,0.455967175,0.107658846
0.122172504,-0.010059306,-0.178119178,-0.193523709,0.084984945
0.12468505,-0.009671043,-0.178119178,-0.193523709,0.080824596
0.110237912,0.003477525,-0.178119178,-0.193523709,0.087481154
0.114948935,-0.008660417,-0.178119178,-0.193523709,0.097049956
0.097047046,-0.008361772,-0.178119178,0.050035372,0.062311044
0.100815865,-0.003648247,-0.178119178,-0.152930529,0.065431305
0.111808253,-0.009237598,-0.178119178,-0.193523709,0.06584734
0.111180116,-0.01020205,-0.178119178,-0.193523709,0.086857102
0.11055198,-0.006021518,-0.178119178,-0.193523709,0.099546165
0.107411298,-0.006329596,-0.178119178,-0.193523709,0.097882026
0.111180116,-0.003374923,-0.178119178,-0.071744169,0.100378235
0.107411298,-0.010479593,-0.178119178,-0.112337349,0.100170218
0.095162637,-0.006528445,-0.178119178,0.415373995,0.094969782
0.105840956,-0.003544478,-0.178119178,-0.071744169,0.090185381
0.086368726,-0.011434115,-0.178119178,0.090628553,0.096009869
0.093592296,-0.01111288,-0.178119178,-0.193523709,0.093721677
0.101444001,-0.011024006,-0.178119178,-0.152930529,0.098922113
0.082285839,-0.009993023,-0.178119178,1.511389862,0.100170218
0.095476705,-0.008108805,-0.178119178,0.050035372,0.104746601
0.09987366,0.0042471,-0.178119178,-0.112337349,0.10973902
0.120916231,-0.012500846,-0.178119178,-0.193523709,0.121596014
0.113378594,-0.008547959,-0.178119178,1.673762583,0.11868377
0.098303319,-0.012735194,-0.178119178,0.699526257,0.110363072
0.116519276,-0.009415097,-0.178119178,-0.152930529,0.104538584
0.103642479,-0.006131493,-0.178119178,0.050035372,0.107450828
0.11589114,-0.000549837,-0.178119178,-0.193523709,0.117227648
0.093592296,-0.009292958,-0.178119178,4.677657922,0.108698933
0.100815865,-0.008993817,-0.178119178,6.139012412,0.100170218
0.11862802,-0.01054804,-0.178119178,-0.193523709,0.102488126
0.117461481,0.001750697,-0.178119178,-0.193523709,0.091433485
0.106018473,-0.003961992,-0.178119178,-0.193523709,0.099718006
0.106783161,-0.004851267,-0.178119178,-0.193523709,0.105578671
0.086682795,0.012853435,-0.178119178,-0.193523709,0.100586253
0.086682795,0.022293891,-0.178119178,-0.193523709,0.100586253
0.131489862,-0.009479476,-0.178119178,-0.193523709,0.105578671
0.114777625,-0.009427871,-0.178119178,0.913563025,0.11170573
0.109295707,-0.005837813,-0.178119178,-0.193523709,0.11057109
0.116833344,-0.009003498,-0.178119178,-0.193523709,0.109209521
0.119659958,-0.007515984,-0.178119178,-0.193523709,0.110987124
0.11400673,0.003723292,-0.178119178,-0.193523709,0.112443247
0.101758069,-0.009191175,-0.178119178,0.334187634,0.114315404
0.092650091,-0.010134526,-0.178119178,1.389610321,0.109322985
0.11055198,-0.007074595,-0.178119178,0.050035372,0.091433485
0.089509409,-0.007395582,-0.178119178,0.212408094,0.096425904
0.097361114,-0.007493889,-0.178119178,-0.193523709,0.082488735
0.093278227,-0.003225228,-0.178119178,-0.193523709,0.090393398
0.094220432,-0.005397665,-0.178119178,-0.193523709,0.091433485
0.097646631,-0.010471334,-0.178119178,-0.193523709,0.093097625
0.096276151,-0.011162733,-0.178119178,-0.193523709,0.086970566
0.07160752,-0.013120478,-0.178119178,-0.193523709,0.095593834
0.095727959,-0.010084677,-0.178119178,0.066272645,0.092265555
0.073491929,-0.011389678,-0.178119178,-0.071744169,0.09184952
0.078517021,-0.006110143,-0.178119178,0.740119436,0.094345729
0.077260748,-0.009492303,-0.178119178,-0.193523709,0.087481154
0.081029566,-0.011468374,-0.178119178,-0.193523709,0.085192962
0.087010518,-0.010863949,-0.178119178,-0.193523709,0.091903786
0.101444001,-0.0111809,-0.178119178,-0.193523709,0.10245841
0.104270615,-0.012935284,-0.178119178,-0.193523709,0.108698933
0.084170249,-0.005422987,-0.178119178,0.090628553,0.07396002
0.08040143,-0.007409236,-0.178119178,-0.193523709,0.07645623
0.081029566,-0.006953201,-0.178119178,-0.193523709,0.086233049
0.084798385,-0.011302294,-0.178119178,-0.193523709,0.077288299
0.076318543,-0.006896599,-0.178119178,-0.193523709,0.075000108
0.081657703,-0.006108654,-0.178119178,-0.193523709,0.076040195
0.078202952,-0.000676693,-0.178119178,0.050035372,0.082280718
0.047738334,-0.010403877,-0.178119178,0.050035372,0.068551567
0.052449358,-0.009859216,-0.178119178,-0.193523709,0.040469213
0.01664558,-0.007660713,-0.178119178,6.747910116,0.055030434
0.038630356,-0.010368377,-0.178119178,-0.193523709,0.061062939
0.031720855,-0.007417925,-0.178119178,-0.193523709,0.065223288
0.056532245,-0.001740941,-0.178119178,-0.193523709,0.079784509
0.062499541,-0.01193558,-0.178119178,-0.193523709,0.081032613
0.065326155,-0.011934339,-0.178119178,-0.071744169,0.080824596
0.051193085,-0.007971523,-0.178119178,0.090628553,0.055862503
0.034233401,-0.010625316,-0.178119178,0.415373995,0.009890649
0.018215921,-0.009205822,-0.178119178,-0.193523709,0.003442109
0.022298808,-0.004863928,-0.178119178,-0.193523709,0.014883068
0.031406787,-0.006361869,-0.178119178,-0.193523709,0.016755225
0.038944424,-0.01034678,-0.178119178,-0.193523709,0.020291521
0.044283584,-0.006463651,-0.178119178,-0.193523709,0.022787731
0.045225788,-0.009404919,-0.178119178,-0.193523709,0.042757405
0.051507153,-0.010825158,-0.178119178,-0.193523709,0.052534224
0.046167993,-0.01193707,-0.178119178,-0.193523709,0.063767166
0.050633224,-0.006511499,-0.178119178,-0.193523709,0.057825103
0.049308675,-0.007739409,-0.178119178,-0.193523709,0.059190782
0.043655447,-0.012925602,-0.178119178,-0.193523709,0.071255794
0.043655447,0.019628926,-0.178119178,-0.193523709,0.002610039
0.011620488,-0.005743229,-0.178119178,-0.193523709,-0.014447391
0.01664558,-0.008957572,-0.178119178,-0.193523709,-0.003838502
0.003140646,-0.011322403,-0.178119178,-0.193523709,-0.012159199
-0.018264312,-0.007097854,-0.178119178,-0.193523709,-0.003870504
0.023555081,-0.004371151,-0.178119178,-0.193523709,0.042549387
0.023555081,-0.01103617,-0.178119178,-0.193523709,0.050246032
0.047424266,-0.009769846,-0.178119178,-0.193523709,0.062519061
0.036745946,-0.011368577,-0.178119178,-0.193523709,0.028196184
0.038002219,-0.010558785,-0.178119178,-0.193523709,0.047957841
0.033919332,-0.012591252,-0.178119178,-0.193523709,0.056305671
0.035489673,-0.009590858,-0.178119178,0.415373995,0.048165858
0.024183217,-0.001413747,-0.178119178,-0.193523709,-0.001342292
0.02198474,0.037426225,-0.178119178,-0.193523709,0.005314266
0.033291196,-0.001207452,-0.178119178,-0.193523709,-0.003630484
-0.003140719,-0.012001615,-0.178119178,-0.193523709,-0.002590397
-0.00282665,-0.012424633,-0.178119178,-0.193523709,0.026532044
-0.000314105,-0.010048135,-0.178119178,-0.193523709,0.039637143
0.005653192,-0.012479248,-0.178119178,-0.152930529,0.048997928
0.005653192,-0.012837225,-0.178119178,-0.193523709,0.044421544
0.007851669,-0.012233481,-0.178119178,-0.193523709,0.047541806
-0.015389379,-0.007650783,-0.178119178,1.633169403,0.024659887
-0.036541192,-0.010653865,-0.178119178,-0.193523709,-0.023790087
-0.03924009,-0.010803166,-0.178119178,-0.193523709,-0.030097644
-0.041013652,-0.013278891,-0.178119178,-0.136215691,0.003968271
-0.006281401,-0.01019212,-0.178119178,-0.193523709,0.018211347
-0.021138193,-0.012475201,-0.178119178,-0.193523709,0.010288596
-0.028580245,-0.009337395,-0.178119178,-0.193523709,0.022163678
-0.02763804,-0.009679732,-0.178119178,-0.193523709,0.027572132
0.001256237,-0.012103149,-0.178119178,-0.193523709,0.045253614
0.001713063,-0.009467952,-0.178119178,-0.14924024,0.045215793
-0.014447175,-0.000718895,-0.178119178,-0.193523709,0.005522283
-0.001884446,-0.013190733,-0.178119178,-0.071744169,0.022371696
0.005653192,-0.012045803,-0.178119178,-0.031150988,0.029028254
-0.00816581,-0.004044702,-0.178119178,1.146051239,0.013218928
-0.021984812,-0.012612062,-0.178119178,-0.193523709,0.006354353
-0.026381767,-0.0095139,-0.178119178,-0.193523709,-0.00238238
-0.01005022,-0.008870933,-0.178119178,-0.193523709,0.003234091
-0.033605337,-0.009583162,-0.178119178,-0.193523709,-0.017567653
-0.039886701,-0.008882104,-0.178119178,-0.193523709,-0.023184123
-0.046796202,-0.012847155,-0.178119178,-0.193523709,-0.005710659
-0.010678356,-3.99E-05,-0.178119178,-0.193523709,-0.038993449
-0.053705703,-0.001670438,-0.178119178,-0.193523709,-0.067699855
-0.065954364,-0.013078772,-0.178119178,-0.193523709,-0.042321728
-0.063755886,-0.012679586,-0.178119178,-0.193523709,-0.00966299
-0.042142282,-0.012129554,-0.178119178,-0.193523709,0.010268863
-0.042085179,-0.009758427,-0.178119178,2.972744351,0.020291521
-0.021984812,-0.006138692,-0.178119178,0.050035372,0.014050998
-0.061557409,0.03116486,-0.178119178,-0.031150988,-0.050018373
-0.089509481,0.000508453,-0.178119178,-0.193523709,-0.055842861
-0.082285912,-0.011856389,-0.178119178,-0.193523709,-0.029216629
-0.06312775,0.005331457,-0.178119178,-0.193523709,-0.038785431
-0.08793914,0.082910115,-0.178119178,-0.193523709,-0.082885128
-0.11275053,-0.013234177,-0.178119178,-0.193523709,-0.047938199
-0.101444074,-0.010138994,-0.178119178,-0.193523709,-0.037953362
-0.082914048,-0.006928127,-0.178119178,-0.193523709,-0.029424647
-0.07380607,-0.010424234,-0.178119178,-0.193523709,-0.02505628
-0.057474522,-0.006385204,-0.178119178,-0.193523709,-0.020895932
-0.079773366,-0.011412269,-0.178119178,-0.193523709,-0.050850443
-0.089960101,-0.010818617,-0.178119178,-0.193523709,-0.063729435
-0.108039506,-0.012580534,-0.178119178,-0.193523709,-0.046274059
-0.10207221,-0.012691006,3.644385087,-0.193523709,-0.019439809
-0.09861746,-0.011045852,-0.178119178,-0.193523709,-0.044401902
-0.110866121,-0.011779679,-0.178119178,-0.193523709,-0.031920856
-0.104270688,-0.012769453,1.050542907,-0.193523709,-0.01860774
-0.092022027,-0.011046348,2.68875902,-0.193523709,-0.011743164
-0.087311003,0.008208924,1.187060917,-0.193523709,-0.04377785
-0.122486645,0.036245796,-0.178119178,-0.193523709,-0.096406262
-0.12154444,0.023774454,-0.178119178,-0.193523709,-0.09245393
-0.0932783,0.052441137,-0.178119178,-0.193523709,-0.079140814
-0.078203025,-0.003600831,-0.178119178,-0.193523709,-0.057090966
-0.081657775,-0.00770515,-0.178119178,-0.193523709,-0.048354233
-0.09139389,-0.01211432,-0.178119178,-0.193523709,-0.020271879
-0.107725438,0.053205499,-0.178119178,-0.193523709,-0.095366175
-0.127197668,0.036267145,-0.178119178,-0.193523709,-0.103686872
-0.14101667,0.077746016,-0.178119178,-0.193523709,-0.116999988
-0.137875988,-0.01078941,-0.178119178,-0.193523709,-0.09495014
-0.117147485,-0.007773915,-0.178119178,-0.193523709,-0.097030314
-0.111808325,-0.011392657,-0.178119178,-0.193523709,-0.101190663
-0.114949007,-0.008170867,-0.178119178,-0.193523709,-0.084549268
-0.11027895,0.008379105,-0.178119178,-0.193523709,-0.098893427
-0.110237984,0.004687992,-0.178119178,-0.193523709,-0.097446349
-0.11275053,-0.007029413,-0.178119178,-0.193523709,-0.08517332
-0.108667643,-0.005841785,-0.178119178,-0.193523709,-0.088501599
-0.121230372,-0.012555213,-0.178119178,-0.193523709,-0.079764867
-0.131280555,-0.012490668,-0.178119178,-0.193523709,-0.070196064
-0.125627327,-0.010600988,-0.178119178,-0.193523709,-0.060627262
-0.114006803,-0.005620842,-0.178119178,-0.193523709,-0.057507001
-0.129710214,-0.000733046,0.640988878,-0.193523709,-0.062083384
-0.124999191,-0.01085892,-0.178119178,-0.193523709,-0.052930617
-0.121858508,-0.007583508,-0.178119178,-0.193523709,-0.06811589
-0.119660031,-0.005754401,-0.178119178,-0.193523709,-0.083925215
-0.114634939,0.005978396,-0.178119178,-0.193523709,-0.0753965
-0.123742918,0.116976486,-0.178119178,-0.193523709,-0.106391099
-0.127825805,0.038393407,-0.178119178,-0.193523709,-0.106807134
-0.140388534,-0.011079614,-0.178119178,-0.193523709,-0.096406262
-0.134735306,-0.006437585,-0.178119178,-0.193523709,-0.076852623
-0.128139873,-0.000540403,23.16646043,-0.193523709,-0.045025954
-0.125313259,-0.011923913,-0.178119178,-0.193523709,-0.048354233
-0.134107169,-0.011347972,-0.178119178,-0.193523709,-0.06728382
-0.12154444,0.00138428,-0.178119178,-0.193523709,-0.0753965
-0.135363442,-0.007418173,-0.178119178,-0.193523709,-0.093077983
-0.133164965,-0.011213669,-0.178119178,-0.193523709,-0.083093146
-0.112122393,-0.002289822,-0.178119178,-0.193523709,-0.078516762
-0.146983967,-0.011735243,-0.178119178,-0.193523709,-0.080139298
-0.108667643,-0.013213324,-0.178119178,-0.193523709,-0.041281641
-0.115577144,-0.010505411,-0.178119178,-0.193523709,-0.041281641
-0.112436462,-0.012028178,-0.178119178,-0.193523709,-0.042529745
-0.120288167,0.021137045,-0.178119178,-0.193523709,-0.103478855
-0.156720082,0.028345732,-0.178119178,-0.193523709,-0.137593715
-0.164257719,-0.009370412,-0.178119178,-0.193523709,-0.133225348
-0.156720082,-0.000780461,-0.178119178,-0.193523709,-0.124488616
-0.138190056,0.001868367,-0.178119178,-0.193523709,-0.121368354
-0.141330739,-0.010383024,-0.178119178,-0.193523709,-0.111799552
-0.135991579,-0.012178866,-0.178119178,-0.193523709,-0.098694454
-0.12342885,-0.009227172,-0.178119178,-0.193523709,-0.097238332
-0.134735306,-0.01260387,0.23143485,-0.193523709,-0.061459332
-0.131280555,-0.010570205,-0.178119178,-0.193523709,-0.103270837
-0.142587012,-0.009472194,7.330371342,-0.193523709,-0.061459332
-0.130652419,0.004877904,-0.178119178,-0.193523709,-0.100774628
-0.159232628,-0.005431676,-0.178119178,-0.193523709,-0.13717768
-0.149810581,0.00047916,-0.178119178,-0.193523709,-0.130937157
-0.139760397,-0.006030951,-0.178119178,-0.193523709,-0.124904651
-0.121230372,-0.008483166,-0.178119178,-0.193523709,-0.121784389
-0.108353575,-0.01203488,-0.178119178,-0.193523709,-0.07706064
-0.128453941,0.044638139,-0.178119178,-0.193523709,-0.115959901
-0.148554308,0.06201391,-0.178119178,-0.193523709,-0.135929575
-0.128453941,0.018392144,-0.178119178,-0.193523709,-0.123656546
-0.124371054,-0.009803112,-0.178119178,-0.193523709,-0.107431186
-0.101758142,0.000753228,-0.178119178,-0.193523709,-0.113671709
-0.111808325,-0.006829324,-0.178119178,-0.193523709,-0.104102907
-0.118717826,-0.011548062,-0.178119178,-0.193523709,-0.055426826
-0.109609848,-0.011879724,-0.178119178,-0.193523709,-0.056674931
-0.104584756,-0.01018219,-0.178119178,-0.193523709,-0.095782209
-0.118717826,-0.011024502,-0.178119178,-0.193523709,-0.063331489
-0.109923916,0.029150559,-0.178119178,-0.193523709,-0.1111755
-0.124371054,0.122610274,-0.178119178,-0.193523709,-0.118248093
-0.115891212,0.009849857,-0.178119178,-0.193523709,-0.115751884
-0.10741137,-0.011413262,-0.178119178,-0.193523709,-0.108887308
-0.102386278,-0.010191623,-0.178119178,-0.193523709,-0.091621861
-0.101444074,-0.011845217,-0.178119178,-0.193523709,-0.063331489
-0.088881345,-0.011513555,-0.178119178,-0.193523709,-0.037121292
-0.093906436,-0.005008409,-0.178119178,-0.193523709,-0.090373756
-0.097361187,-0.006917949,-0.178119178,-0.193523709,-0.064371576
-0.099559664,0.008072883,-0.178119178,-0.193523709,-0.10306282
-0.095476777,-0.010556551,-0.178119178,-0.193523709,-0.09411807
-0.09673305,-0.008173598,-0.178119178,-0.193523709,-0.055842861
-0.08793914,-0.006031448,-0.178119178,-0.193523709,-0.05105846
-0.098826838,-0.009779032,-0.178119178,-0.193523709,-0.042529745
-0.08793914,-0.012112831,-0.178119178,0.537153535,-0.024640245
-0.089195413,-0.005119129,10.47028556,0.537153535,-0.012575234
-0.092507405,0.003427875,-0.178119178,-0.193523709,-0.038520682
-0.090451686,-0.010216945,-0.178119178,-0.193523709,-0.048770268
-0.097675255,-0.011800284,-0.178119178,-0.193523709,-0.040865606
-0.058416727,0.042436905,-0.178119178,-0.193523709,-0.083301163
-0.059481828,0.012610064,-0.178119178,-0.193523709,-0.082613801
-0.097989323,-0.001502124,-0.178119178,-0.193523709,-0.108471273
-0.094534573,-0.005564986,-0.178119178,-0.193523709,-0.064787611
-0.089195413,0.024919384,-0.178119178,-0.193523709,-0.090165739
-0.0932783,0.088382541,-0.178119178,-0.193523709,-0.118664128
-0.085112526,-0.00972541,-0.178119178,-0.193523709,-0.093286
-0.05778859,-0.008483911,-0.178119178,-0.193523709,-0.071652187
-0.045717446,-0.002550204,-0.178119178,-0.193523709,-0.088040343
-0.065640296,-0.007118039,-0.178119178,-0.112337349,-0.045441989
-0.04899468,-0.009913087,-0.178119178,0.171814913,0.00739444
-0.069723183,-0.001824353,-0.041601168,0.455967175,0.005522283
-0.081971844,-0.005529983,2.279204992,-0.193523709,-0.031296803
-0.070665387,-0.010925947,-0.178119178,-0.193523709,-0.021936019
-0.058416727,-0.006498158,-0.178119178,-0.193523709,-0.021519984
-0.051193157,-0.005621587,-0.178119178,-0.193523709,-0.003630484
-0.033291268,-0.00686532,-0.178119178,-0.193523709,-0.015071443
-0.040200769,0.015442684,-0.178119178,0.050035372,-0.039409484
-0.023555153,0.02278766,-0.178119178,-0.193523709,-0.070404082
-0.031092791,-0.008594879,-0.178119178,-0.193523709,-0.058963123
-0.024811426,-0.012056726,-0.178119178,-0.193523709,-0.028176542
0.009736079,-0.003132631,-0.178119178,-0.193523709,-0.037745344
0.013504898,0.00129491,-0.178119178,-0.193523709,-0.037329309
0.021042535,0.009038576,-0.178119178,-0.031150988,-0.039201466
-0.017587857,0.111361316,-0.178119178,-0.193523709,-0.077476675
-0.02763804,-0.003989591,-0.178119178,-0.193523709,-0.078516762
-0.038630428,0.006319989,-0.178119178,-0.193523709,-0.045025954
-0.031092791,-0.00993667,-0.178119178,-0.193523709,-0.041489658
0.000942168,0.000806353,-0.178119178,-0.193523709,-0.079764867
0.020414399,0.012757362,-0.178119178,-0.193523709,-0.080804954
0.008793874,0.042374843,-0.178119178,-0.193523709,-0.0753965
0.007223533,-0.009470457,-0.178119178,-0.193523709,-0.041281641
-0.012248697,-0.010037212,-0.178119178,-0.193523709,-0.035457152
0.039886629,0.009929545,-0.178119178,-0.193523709,-0.066659768
0.043027311,0.002508604,-0.178119178,-0.193523709,-0.004670571
0.040828833,0.005702342,-0.178119178,-0.071744169,0.032356533
0.017273716,0.004379417,-0.178119178,-0.193523709,-0.049186303
0.046482061,-0.00295687,-0.178119178,-0.193523709,-0.047106129
0.046482061,0.000108026,-0.178119178,-0.193523709,-0.009038938
0.066896496,0.005665353,-0.178119178,-0.193523709,-0.009871007
0.049308675,0.002115128,-0.178119178,-0.193523709,0.009474614
0.025753558,-0.004720935,-0.178119178,-0.193523709,-0.029840681
0.043341379,0.011433941,-0.178119178,-0.193523709,0.01467505
0.042399174,0.023579082,-0.178119178,0.171814913,0.05128612
0.01130642,-0.009902908,-0.178119178,0.009442192,0.04067723
0.006595397,-0.005468168,-0.178119178,0.455967175,0.048997928
0.006909465,-0.009693385,-0.178119178,0.050035372,0.044005509
0.031092718,-0.00958068,-0.178119178,-0.193523709,0.046501719
0.048680539,-0.010257906,-0.178119178,-0.193523709,0.060022852
0.023241013,0.000804367,-0.178119178,3.500455695,0.059190782
0.01476117,0.053464672,-0.178119178,-0.193523709,-0.024640245
0.008793874,-0.012101411,-0.178119178,-0.193523709,0.010306684
0.041784693,0.021498109,-0.178119178,-0.193523709,-0.020534162
0.019472194,-0.004988797,-0.178119178,-0.193523709,-0.048770268
0.018844057,-0.005241516,-0.178119178,-0.193523709,-0.004878589
0.022298808,-0.010402884,-0.178119178,-0.193523709,0.048997928
0.045539857,-0.002799728,-0.178119178,-0.193523709,0.05128612
0.070665315,-0.011103446,-0.178119178,-0.193523709,0.038181021
0.084170249,-0.010159103,-0.178119178,-0.193523709,0.030900411
0.084716454,-0.00896516,-0.178119178,-0.193523709,0.047623204
0.082913976,-0.008095151,-0.178119178,-0.193523709,0.009890649
0.074434134,-0.002657977,-0.178119178,-0.193523709,0.03422869
0.065954292,-0.011490716,-0.178119178,-0.193523709,0.019459452
