DEWP,TEMP,Iws,Is,Ir
-0.175757088,-0.195934726,0.048660796,-0.004844607,-0.011844861
-0.174578875,-0.198542534,-0.016458219,0.051625371,-0.022653261
-0.1745788,-0.198476788,0.017629955,0.131396085,0.05665546
-0.174830153,-0.197821965,0.010582351,0.007137325,-0.018052752
-0.175314051,-0.196786326,0.028502735,-0.009183673,-0.016247114
-0.174566176,-0.19877011,0.01185255,0.081879428,-0.017313428
-0.174542826,-0.198712962,0.003024873,0.056945456,-0.024956062
-0.174858561,-0.197972921,0.014827844,0.048684121,-0.013472053
-0.174736978,-0.198333408,0.008553721,0.083921785,-0.004803189
-0.174797039,-0.198091932,-0.021037612,0.041913218,-0.0300754
-0.174947358,-0.197673513,-0.01894627,0.013491426,-0.035159213
-0.175161526,-0.197478609,-0.007572856,0.046693162,-0.038174642
-0.17492898,-0.197619239,-0.039862959,0.014864015,-0.02922969
-0.175196478,-0.197082305,-0.035595245,0.014744396,-0.028294941
-0.175511389,-0.196537683,-0.00759052,0.014014267,-0.031321073
-0.176098162,-0.195190319,-0.001590552,0.001014631,-0.017401364
-0.185496101,0.691979765,-0.039259954,0.028117656,-0.015535391
-0.17485699,-0.197553818,-0.063822402,0.009007258,-0.013886266
-0.175090638,-0.19733645,-0.034156819,0.017689669,-0.030967823
-0.175366119,-0.196904588,-0.02234568,0.026772442,-0.036681118
-0.175445694,-0.196611227,-0.022232803,0.031308011,-0.01574925
-0.179120332,0.096289582,-0.001121189,0.012600994,0.004661032
-0.176115337,-0.195823645,0.021261589,0.057220946,-0.056415025
-0.176524728,-0.194902915,0.032478609,0.039059016,-0.053562451
-0.175388965,-0.19720955,0.005144333,0.047702124,-0.058238453
-0.175550665,-0.19689749,0.008008631,0.046775259,-0.05986165
-0.176123185,-0.195404374,0.026806358,0.016968849,-0.030879838
-0.176436477,-0.194476305,0.015418145,-0.003366035,-0.010740876
-0.176723276,-0.19403135,0.049083197,0.000320736,-0.014237165
-0.176605354,-0.19474864,0.036062763,0.040480037,-0.052416815
-0.176601637,-0.194464705,0.041118625,0.035287396,-0.015971019
-0.176179692,-0.195374961,0.050113159,0.052644115,-0.007749216
-0.175766847,-0.196256135,0.024087587,0.033546243,-0.037038617
-0.175887755,-0.195690806,-0.000327641,0.013738134,-0.017562822
-0.176489875,-0.194338526,0.03490679,-0.006475424,-0.002395913
-0.181546055,0.254890318,0.01414683,-0.015777005,0.001086747
-0.176036679,-0.195237787,-0.005529574,-0.002407871,-0.011133487
-0.176103458,-0.195248325,0.020529221,0.010424596,-0.011955502
-0.176297087,-0.194974883,0.052400367,0.033439086,0.000409051
-0.176652798,-0.193933785,0.084050012,-0.024831769,0.010909519
-0.177042852,-0.153492595,0.075051406,-0.024843768,0.012028191
-0.176233313,-0.19487864,0.041300277,-0.008786348,-0.004812133
-0.176371404,-0.194529987,0.044780384,-0.013081248,0.0024354
-0.17783871,-0.13550997,0.08972272,-0.031080866,0.020453035
-0.176876482,-0.193564202,0.090304696,-0.006040346,0.016059503
-0.176587653,-0.194583059,0.040023338,0.092776143,0.014186747
-0.176375969,-0.195100494,0.037841196,0.048230872,-0.031345303
-0.176217683,-0.195316737,0.004435788,0.031128561,-0.041746066
-0.17682977,-0.153853899,0.023433493,-0.000935889,0.021117705
-0.177816179,-0.112436418,0.081985109,-0.02018262,0.001016747
-0.17688034,-0.193845369,0.087023489,0.005084655,-0.015068802
-0.176736679,-0.194016441,0.036796599,0.003872299,-0.017435767
-0.197875049,1.631903343,0.019718527,-0.009410677,0.000910381
-0.178244829,-0.071930907,0.038287892,-0.007345703,-0.002076308
-0.176769348,-0.193903227,0.025803901,0.008194456,-0.011766042
-0.176845189,-0.193864354,0.044439332,0.020294506,-0.011559358
-0.176439124,-0.194927318,0.06576654,0.106454037,0.027257312
-0.176597196,-0.194663347,0.043272089,0.083965298,-0.004373988
-0.176888579,-0.194171602,0.039680602,0.051587199,-0.042311701
-0.176559326,-0.194538306,0.021793346,0.020237909,-0.032142212
-0.176427699,-0.194688574,0.004884629,0.01877162,-0.023735805
-0.177316612,-0.192611002,0.068386339,-0.016016759,0.009678803
-0.177461302,-0.192344069,0.062685782,-0.014738214,0.005322771
-0.178028296,-0.072569914,0.016322006,0.028718538,-0.009651094
-0.176172682,-0.195251873,0.01382756,0.02474002,-0.02264317
-0.176278498,-0.195116613,0.013680628,0.028921195,-0.029982869
-0.176594644,-0.194416554,0.013241989,0.026338168,-0.023900829
-0.176578924,-0.194216104,-0.013798159,0.017310206,-0.009127114
-0.176550008,-0.194224081,-0.025478553,0.056070341,0.022158971
-0.176607279,-0.19410974,-0.018611852,0.088934305,0.048605356
-0.177537082,-0.10565274,-0.023388709,0.004718815,0.002248401
-0.177037725,-0.193209091,-0.021609573,0.01710477,-0.001326213
-0.177080647,-0.19308946,-0.020145922,0.016148477,0.002826663
-0.177141376,-0.192882189,-0.015415103,4.01E-05,0.003745308
-0.177350039,-0.192709877,0.033116936,0.00046085,-0.012253283
-0.177771281,-0.150599641,0.053872252,0.033566672,0.008097845
-0.177093662,-0.193393976,0.021554208,0.060982043,0.006477791
-0.177374178,-0.192809389,0.024402357,0.016998455,-0.022639394
-0.177261338,-0.193244557,0.039843941,0.027022688,-0.037356364
-0.177093013,-0.193348047,0.020494589,0.013862884,-0.02243157
-0.177192853,-0.193071925,0.004315633,0.016116618,-0.016464231
-0.179179821,-0.053027942,0.038688869,-0.011294932,-0.00037021
-0.179233807,-0.069898281,0.06159414,-0.015425085,0.004604275
-0.187216892,0.619728303,0.049768244,-0.003593678,0.000940325
-0.177483228,-0.19228308,0.016012462,-0.000862466,0.00177563
-0.179091262,-0.070249547,0.036181816,-0.000386509,-0.001385283
-0.177720094,-0.152051824,0.01944286,-0.016355369,0.008878836
-0.177221723,-0.192995998,0.004937683,0.011202599,-0.017549178
-0.177309965,-0.192659667,-0.006045334,0.003511461,-0.006082435
-0.182767582,0.254142975,0.01359527,0.005416517,-0.005491768
-0.179806889,0.010647929,0.015994794,-0.011808865,0.010905913
-0.179424609,0.009955457,0.004437725,-0.018211369,0.01274539
-0.17711703,-0.192911069,-0.020167551,-0.003659844,0.002067677
-0.177276078,-0.1926132,-0.01947966,3.27E-05,0.001940769
-0.177239677,-0.192638374,-0.018762738,-0.00094426,0.007859312
-0.177444995,-0.192360923,-0.000895924,0.003900794,-0.000587061
-0.177681781,-0.19203844,0.011417777,0.023579713,-0.002433643
-0.17822744,-0.151057335,0.036408815,-0.009069522,0.016082906
-0.192837365,1.106834003,0.044643093,-0.02473011,0.022659463
-0.190324228,0.943117495,-0.009733953,-0.002335285,0.000109929
-0.176903286,-0.193455154,-0.036529345,0.006747109,-0.010722401
-0.17735347,-0.192601894,0.015391899,0.000384093,-0.005021784
-0.177667721,-0.191992079,0.046585541,-0.005001934,-0.001593502
-0.177549202,-0.192113356,0.013366973,-0.00253508,0.004457992
-0.17744556,-0.192180361,-0.002497308,-0.0081923,0.013664535
-0.17939136,-0.02972098,0.004215793,-0.018128965,0.01435238
-0.182742691,0.254433279,0.004163417,-0.020792098,0.016966516
-0.185280796,0.457633642,0.015827919,-0.021845363,0.015748809
-0.177675951,-0.191938958,0.010125094,0.001203855,-0.00468484
-0.177585446,-0.192160346,-0.000724996,0.00692811,-0.00928283
-0.177717559,-0.191772341,0.029960061,0.000997962,0.012886486
-0.17793359,-0.191305465,0.041317468,-0.013368301,0.010214145
-0.180605717,0.051631115,0.068890989,-0.008670363,-0.001936812
-0.178124342,-0.151461103,0.050090343,-0.001655886,0.000385376
-0.17740139,-0.192573777,0.004528614,0.007947643,-0.012243431
-0.177326528,-0.192544361,-0.021975672,0.001838939,-0.00195335
-0.177290672,-0.192505151,-0.035733299,0.001245463,0.007655813
-0.177242318,-0.192596635,-0.036630492,0.000626291,0.007707834
-0.178858494,-0.070487051,-0.019441557,0.000158872,0.010712137
-0.178353067,-0.111110874,-0.019452064,-0.007001414,0.007872194
-0.184426809,0.416241455,-0.014856999,-0.006232784,0.010692242
-0.178847407,-0.070564992,-0.005772022,-4.84E-05,0.007898718
-0.180640204,0.09168547,-0.002537323,-0.017907898,0.014782564
-0.17733759,-0.192379215,-0.005123927,-0.01358597,0.011322148
-0.178012024,-0.151411388,0.005792721,-0.01474392,0.012111292
-0.197436417,1.512337818,0.013604024,-0.019915184,0.015528884
-0.180344776,0.051480811,0.002303377,-0.016773061,0.019074467
-0.178463473,-0.110775005,-0.002098034,-0.007364811,0.028484095
-0.17770914,-0.191570781,-0.015440816,-0.014324509,0.014913313
-0.199648234,1.675252855,-0.00125241,-0.010709459,0.012161538
-0.188227224,0.701321184,0.025620218,-0.024795909,0.017903519
-0.178269602,-0.150942291,0.015318586,-0.01155412,0.010970364
-0.180437898,0.051642909,0.002101704,-0.012925774,0.018410258
-0.177519618,-0.191942462,-0.027502234,-0.002701194,0.020828093
-0.234558053,4.677654305,-0.013943983,-0.00384505,-0.00036844
-0.252008719,6.139071995,0.021284696,0.000861916,-0.011662848
-0.177619477,-0.191887777,-0.007488904,-0.005903899,0.005882523
-0.177558484,-0.192084663,-0.002413628,0.007541254,0.007803473
-0.177437718,-0.192195767,-0.011565737,-0.004226412,0.013541127
-0.177360015,-0.192302422,-0.027337431,-0.004272478,0.014749639
-0.177191111,-0.19256124,-0.017009959,0.000791262,0.03291715
-0.177102749,-0.192727943,-0.026573625,0.010020808,0.038009063
-0.177864793,-0.191452153,0.005232154,-0.003506349,0.004100478
-0.190605894,0.914969814,-0.011885156,-0.007281209,0.00882946
-0.177340789,-0.192311885,-0.037177188,-0.004395902,0.015169065
-0.177471675,-0.192109063,-0.029279279,-0.004413241,0.009726343
-0.17764658,-0.191769838,-0.012014879,-0.006436589,0.012296269
-0.177749572,-0.1915255,0.008389451,-0.005209988,0.025002928
-0.183796704,0.33582564,0.000945714,-0.018502402,0.020263349
-0.196125458,1.39084394,0.008178408,-0.019228711,0.01662202
-0.180361757,0.051329913,-0.00251392,-0.001610219,0.004125031
-0.181930666,0.213151848,-0.023550796,-0.008950438,0.013583692
-0.177012279,-0.193117252,-0.040497733,0.003751829,0.001281782
-0.176899704,-0.193248091,-0.055636991,0.004365698,0.009311275
-0.176916093,-0.193213591,-0.055954647,0.002656877,0.008125531
-0.177019798,-0.193018879,-0.049327837,-0.001915188,0.005072031
-0.176983919,-0.1931317,-0.047111913,-0.000444867,0.001579708
-0.176772973,-0.193346492,-0.051172834,-0.016424655,0.016328273
-0.180001572,0.066577343,-0.054829091,-0.00017988,0.003944934
-0.178089082,-0.071859194,-0.064304453,-0.009336325,0.01236737
-0.187597075,0.739734477,-0.074691093,0.000184586,0.010480214
-0.176721909,-0.193538172,-0.057034337,-0.005850326,0.010415493
-0.176935003,-0.193164532,-0.03325534,-0.009420814,0.008427247
-0.177032484,-0.192950964,-0.033852015,-0.009528649,0.010350056
-0.177195522,-0.192622018,-0.039890991,-0.007390171,0.009813477
-0.17741227,-0.192166889,-0.021661152,-0.014341989,0.01322745
-0.180226093,0.090718397,-0.032293456,0.002877953,0.002642739
-0.176923987,-0.193252193,-0.025850363,-0.003718607,0.006525155
-0.176769519,-0.193474056,-0.054177773,-0.002176993,0.009869579
-0.17674916,-0.193607232,-0.054483641,0.000693097,-0.000291477
-0.176691153,-0.193693637,-0.048806479,0.000290869,0.005425122
-0.176916725,-0.193275353,-0.027728963,-0.001564289,0.006348643
-0.179991068,0.050703324,-0.000946336,-0.006831149,0.016954742
-0.179396218,0.049589346,-0.028573452,-0.015356284,0.012751169
-0.176057293,-0.195082877,-0.070721572,0.009155465,-0.009965033
-0.257255467,6.744179405,-0.076890739,0.008868433,-0.014629304
-0.176067515,-0.19482602,-0.070069884,-0.007834602,0.008954373
-0.176215929,-0.194469141,-0.046057984,-0.015643472,0.018977069
-0.176616889,-0.193696772,-0.037255877,-0.009314008,0.021716546
-0.176788374,-0.193389378,-0.025689921,-0.017501591,0.014484024
-0.178252567,-0.071592347,-0.024636502,-0.016002643,0.012668103
-0.179750067,0.08981431,-0.037097385,-0.003728527,0.003700539
-0.18304632,0.413181098,-0.042997804,0.011832337,-0.021618442
-0.175435956,-0.196414738,-0.075764078,0.013980308,-0.018309237
-0.175611693,-0.196000076,-0.067607507,0.011743423,-0.009264612
-0.175907664,-0.195458761,-0.043348232,0.008738082,-0.010632855
-0.176212004,-0.194880911,-0.017933912,0.002048411,-0.011729007
-0.17626631,-0.194780565,-0.019085856,0.006403173,-0.010142939
-0.176269065,-0.194618285,-0.03719886,-0.001727273,-0.001629642
-0.176431062,-0.194257337,-0.032973744,-0.005783385,0.001289765
-0.176288358,-0.194415357,-0.054045998,-0.010322759,0.007932916
-0.17621782,-0.194620234,-0.062445772,0.000540059,0.004819513
-0.176283267,-0.194476434,-0.053967329,-0.003416587,0.006341354
-0.176405677,-0.194115221,-0.042732536,-0.018270378,0.01430073
-0.176018211,-0.195410329,-0.028230044,0.038191208,-0.00682462
-0.175405045,-0.196585927,-0.055977472,0.018609914,-0.022491177
-0.175430242,-0.196477225,-0.068392679,0.015606181,-0.021319596
-0.175012933,-0.197285479,-0.097727448,0.017946832,-0.025075429
-0.174937115,-0.197255319,-0.087507932,0.005422484,-0.006577617
-0.175994834,-0.195039464,-0.044274041,-0.005949183,0.010375975
-0.176014326,-0.194941902,-0.049396228,-0.013884972,0.010456527
-0.176169487,-0.194660751,-0.069096013,-0.00438537,0.006454658
-0.175644672,-0.195902925,-0.093322166,0.011774229,-0.014018827
-0.17578598,-0.195474332,-0.093637263,0.003129087,-0.001571268
-0.176129991,-0.194721404,-0.052843799,-0.012793201,0.008346769
-0.183612979,0.41458341,-0.005478184,-0.013661154,0.006523064
-0.176288109,-0.194832377,0.02926794,0.003509842,-0.008376438
-0.17638233,-0.194567679,0.044459706,0.02599416,0.023275902
-0.176226669,-0.195015413,0.01243519,0.012320391,-0.015438238
-0.175450182,-0.196330671,-0.043362366,-0.001304989,-0.011168154
-0.175426132,-0.196141271,-0.0713848,-0.010327261,0.004036413
-0.17560771,-0.195694733,-0.0623061,-0.015799103,0.013664306
-0.176220375,-0.154804069,-0.060768449,-0.019897618,0.015360599
-0.175778021,-0.19535748,-0.052667953,-0.019659222,0.013229341
-0.175935205,-0.195038809,-0.038139674,-0.022754344,0.016085037
-0.196978166,1.630307418,-0.040583522,-0.01236022,0.006558821
-0.174848098,-0.197500001,-0.06023178,-0.00107414,-0.010606129
-0.174681148,-0.197860861,-0.072616728,0.003304402,-0.014750353
-0.175754218,-0.139508702,-0.049329632,-0.021052759,0.008127096
-0.175478735,-0.196089156,-0.053200001,-0.009707985,0.003569879
-0.175262121,-0.196499253,-0.056013356,-0.013540647,0.003398542
-0.175391883,-0.196112732,-0.040169084,-0.023630744,0.017839368
-0.17542725,-0.196005075,-0.041489994,-0.02591153,0.020493718
-0.175576823,-0.195717402,-0.073162996,-0.017268938,0.014108926
-0.176069756,-0.151499624,-0.076649462,-0.014175266,0.01502591
-0.175083495,-0.196911911,-0.080657028,0.005928789,0.002462962
-0.176726233,-0.074684707,-0.085434283,-0.005184988,-0.001464749
-0.177465856,-0.033576894,-0.067006785,-0.007937714,0.001822789
-0.190951162,1.142598675,-0.077782761,0.005581637,-0.00319454
-0.175053048,-0.196931478,-0.077939613,-0.007560351,-0.001020863
-0.175003017,-0.197076124,-0.071003902,-0.004180635,-0.001913678
-0.175174025,-0.196781154,-0.074032569,0.001397631,-0.005500787
-0.175051272,-0.197070567,-0.043365708,-0.005513292,-0.005576969
-0.175343967,-0.196518612,0.005875347,-0.015050304,-0.000920393
-0.175591407,-0.195864646,0.02997551,-0.034867258,0.013106188
-0.175575306,-0.196342738,0.01414841,0.010987151,-0.017392885
-0.174812952,-0.19783633,-0.005286315,0.008920315,-0.019481862
-0.174776257,-0.197643838,-0.018237082,-0.015370929,-0.006597867
-0.174786836,-0.197367693,-0.047052114,-0.024528607,0.010457537
-0.174981725,-0.196936228,-0.065592575,-0.020656884,0.011965922
-0.212568123,2.969348305,-0.022088087,-0.023618829,0.010261222
-0.178631642,0.048017335,0.006893978,-0.023111603,0.015507436
-0.176795888,-0.035161663,0.004292285,0.020361484,0.016528329
-0.174330535,-0.198492066,-0.031940663,-0.005822515,0.002630863
-0.174497583,-0.197993397,-0.044207606,-0.022942253,0.007114914
-0.174957266,-0.19727098,0.00105549,-0.00565884,0.008150808
-0.174134255,-0.19906379,-0.022334346,0.069900012,0.038654663
-0.17431964,-0.198338228,-0.01392565,-0.034405693,0.010958228
-0.174392814,-0.198170533,-0.026409778,-0.029426445,0.012987603
-0.174926991,-0.197159394,0.011446923,-0.030727902,0.016048011
-0.175029354,-0.196972985,0.008968559,-0.031042334,0.012277067
-0.174858166,-0.197350127,-0.035247339,-0.013679619,0.005785402
-0.17421722,-0.198724502,-0.064155568,-0.006563232,-0.009434608
-0.173890852,-0.199409418,-0.08178623,-0.000582992,-0.014469945
-0.174147499,-0.198680847,-0.04256789,-0.026767581,0.007446053
3.647376467,-0.15192596,-0.000996441,-0.039931825,0.019292821
-0.174537491,-0.197957952,-0.006393829,-0.029739388,0.009088362
-0.174311223,-0.19823259,-0.030542949,-0.037059419,0.019521699
1.054311922,-0.183723857,-0.061651736,-0.033175791,0.019116439
2.692214799,-0.163978369,-0.064851884,-0.026510182,0.015966846
1.190858603,-0.182465072,-0.063106472,0.003653165,0.008721523
-0.173449573,-0.20034564,-0.062438684,0.033565363,0.011431295
-0.173627853,-0.199978863,-0.046555054,0.019147825,0.0071181
-0.174289793,-0.198719161,-0.004407342,0.038510891,0.025655505
-0.174622815,-0.197995524,-0.008612459,-0.008106701,-0.003459823
-0.174418761,-0.198303317,-0.038061174,-0.011144901,-0.002001201
-0.174707505,-0.197468932,-0.014352058,-0.037793603,0.019675832
-0.173913901,-0.199505729,-0.020223899,0.044028449,0.02068499
-0.173577753,-0.20013357,-0.034471673,0.029397059,0.011750796
-0.173339064,-0.200616217,-0.029678054,0.060865486,0.036556272
-0.173716385,-0.19976146,-0.019070509,-0.019125186,-0.006615384
-0.173867374,-0.199589,-0.023088661,-0.005705736,-0.01560747
-0.174018073,-0.199359889,-0.007742343,-0.007176447,-0.021385021
-0.174165212,-0.198922384,0.001045957,-0.016226126,-0.006493974
-0.174099726,-0.199182174,0.001918869,0.005600306,-0.006944634
-0.173980105,-0.19940352,-0.014968969,0.005512518,-0.01012126
-0.174316066,-0.198646275,0.018023316,-0.017534624,-0.005417499
-0.174270969,-0.198780578,0.010392283,-0.011571584,-0.009347447
-0.173947725,-0.199274369,-0.023363837,-0.019792986,-0.005954389
-0.173672055,-0.199678969,-0.053805827,-0.022771546,0.001534628
-0.174025965,-0.198943992,-0.024007979,-0.029694984,0.009309121
-0.17407548,-0.198878811,-0.033751826,-0.020249409,0.008337373
0.645426953,-0.19002576,-0.07057279,-0.012311453,0.010406383
-0.173897883,-0.199132124,-0.047384599,-0.02867636,0.011377967
-0.174142463,-0.19879738,-0.007163238,-0.025395756,0.006530665
-0.173891967,-0.199421011,-0.027664988,-0.010892404,-0.005357199
-0.17417703,-0.198820162,-0.003274201,-0.008887119,0.007807671
-0.173814152,-0.199680162,0.006375426,0.086069851,0.064424786
-0.173703861,-0.199911083,-0.014898128,0.028305531,0.013395446
-0.17394394,-0.199320841,0.013738342,-0.026462199,-0.003293358
-0.173575076,-0.199900841,-0.055185601,-0.016034,0.002597167
23.16835486,0.078259445,-0.071600178,0.016834742,-0.018540139
-0.173954152,-0.198984861,-0.043968363,-0.032627406,0.014077949
-0.173918996,-0.199163005,-0.021631227,-0.031201895,0.008618584
-0.173880252,-0.199361465,-0.032875758,-0.009436251,0.004936401
-0.173546009,-0.200086751,-0.044551056,-0.011125629,-0.006956237
-0.17419129,-0.198770133,0.024761219,-0.03227155,0.002959913
-0.174274602,-0.198673187,0.007209677,-0.01472142,0.000468959
-0.174097911,-0.198857582,0.027274353,-0.040821965,0.0108859
-0.17464987,-0.197665768,0.016961491,-0.042233005,0.016496055
-0.174441429,-0.198033022,-0.000364493,-0.039674732,0.019551047
-0.174279009,-0.198373703,-0.023773455,-0.034026562,0.01402353
-0.173718832,-0.199900366,-0.02779336,0.019350826,-0.000219972
-0.173270912,-0.200859198,-0.009779281,0.022061628,0.000793025
-0.173382042,-0.200587533,0.003545355,-0.015256707,-0.015950457
-0.173796993,-0.199747791,0.040502787,-0.017231865,-0.004516533
-0.173988213,-0.19944424,0.039766803,-0.008349963,-0.009142066
-0.174261627,-0.198827102,0.067863361,-0.02973106,-0.006709674
-0.174448879,-0.198385598,0.073538952,-0.036459475,-0.001358186
-0.174201598,-0.19891355,0.026457716,-0.019671781,-0.008876686
0.23551126,-0.194087442,-0.01597043,-0.035858672,0.011642446
-0.173724423,-0.199846775,-0.019034981,-0.011860621,-0.014670075
7.33373521,-0.109709924,-0.012295647,-0.026154298,0.005195514
-0.174239108,-0.198827445,0.045224527,-0.014102967,0.00303851
-0.173348125,-0.200708817,-0.002856045,-0.006695068,-0.018804328
-0.173368497,-0.200663099,-0.016063894,0.001635816,-0.016576238
-0.174119501,-0.199214839,0.059861903,-0.017480045,-0.013723621
-0.17419558,-0.199136197,0.043841795,-0.00939413,-0.023166961
-0.17478402,-0.197699397,0.063778059,-0.032868314,-0.000820093
-0.174117213,-0.199180546,0.046494816,0.024835506,0.018087348
-0.173654805,-0.200129305,0.03254395,0.042118951,0.024103721
-0.174102367,-0.199283659,0.046863232,0.008402064,-0.003593527
-0.17421505,-0.198966253,0.03779285,-0.017755186,-0.01413904
-0.17417176,-0.199209551,0.011818928,0.008892493,-0.023982311
-0.174224275,-0.198982893,0.021343265,-0.008164917,-0.017362461
-0.174305275,-0.198396473,-0.001882486,-0.034484234,0.011163142
-0.174598542,-0.197885337,0.024856959,-0.035537695,0.008817482
-0.174323122,-0.198761521,0.01740728,-0.010888235,-0.017848567
-0.174189501,-0.198684633,-0.009669934,-0.028528072,0.005705271
-0.174065184,-0.19934181,0.010872875,0.026067271,-0.00064765
-0.17377176,-0.199853266,0.012726847,0.09476256,0.061450292
-0.173949252,-0.199581964,0.00430488,0.012183673,-0.013946407
-0.17442706,-0.198653858,0.044745306,-0.012136969,-0.0229224
-0.174699398,-0.198010958,0.058468133,-0.020413428,-0.012046692
-0.174799325,-0.197592298,0.045749742,-0.032823196,0.003108553
-0.175199492,-0.196667375,0.058666667,-0.042740358,0.015650772
-0.174447703,-0.198527698,0.016337266,-0.004636193,-0.015951905
-0.174594199,-0.198015737,0.01670298,-0.020737264,0.000863993
-0.1741038,-0.199262175,-0.007145656,0.014083704,-0.015457459
-0.17427088,-0.198894772,-0.001696893,-0.004037921,-0.023008993
-0.17459204,-0.197954011,0.008273859,-0.023966611,0.004329926
-0.174893921,-0.19737432,0.031792366,-0.025614848,0.007206929
-0.174843016,-0.197350251,0.030849134,-0.037426389,0.014943194
-0.183374491,0.533126954,-0.003808958,-0.034122947,0.013222962
10.4640503,0.659568137,-0.032054356,-0.012234001,0.004585979
-0.174432889,-0.198136459,-0.029572209,-0.014066663,0.017047049
-0.174793247,-0.197539584,0.019600951,-0.028604175,0.005854128
-0.175244495,-0.196566966,0.078126292,-0.048991351,0.018965788
-0.175264074,-0.197048196,0.077393082,0.031654221,0.009386585
-0.174924753,-0.197706592,0.030667855,0.017442525,-0.013567033
-0.174159329,-0.199211031,0.000922892,0.008463888,-0.024909874
-0.174471226,-0.1982705,-0.001606016,-0.014476157,-0.001636278
-0.174447095,-0.198537565,0.015207395,0.02063567,0.001179547
-0.173972666,-0.199639085,-0.005076011,0.086110598,0.023617592
-0.174465065,-0.198564042,0.009508547,-0.001494437,-0.025418165
-0.175100012,-0.197296025,0.037950968,-0.005026865,-0.020176244
-0.174834223,-0.198001614,0.004671346,0.019942883,-0.035471316
-0.175811973,-0.116344419,-0.004662423,-0.011626872,-0.003874565
-0.180003142,0.169730344,0.037433153,-0.040623621,0.023410753
-0.046670362,0.455200835,0.044739655,-0.043147082,0.035869204
2.282407185,-0.168481586,-0.02232999,-0.017376934,0.007665615
-0.174783821,-0.197438285,-0.028393107,-0.02393546,0.008762036
-0.174957599,-0.197158266,-0.021108515,-0.016771269,0.007164561
-0.175274607,-0.196435062,-0.005033806,-0.025128606,0.017475616
-0.175289102,-0.196590661,-0.015550042,-0.010230283,0.000419368
-0.178394316,0.047222928,0.0478282,0.003768124,0.007717682
-0.175363955,-0.196933172,0.033460926,0.03459711,-0.01497129
-0.175108707,-0.197309483,-0.004151869,0.009053825,-0.028317082
-0.17546683,-0.196398714,0.006654859,-0.008440849,-0.012734726
-0.175593168,-0.196401678,-0.009999437,0.022021957,-0.030091053
-0.175425121,-0.196740178,-0.035317121,0.032090052,-0.031217724
-0.177929557,-0.03330483,0.033432774,0.02872666,-0.024549643
-0.175214551,-0.197270588,0.027768523,0.110168976,0.034164487
-0.175309316,-0.197096407,0.034064892,0.016096034,-0.035419987
-0.175426546,-0.196536755,0.035594715,0.002059676,-0.002554843
-0.1755821,-0.196252042,0.040337725,-0.009843868,-0.013614785
-0.175701793,-0.196488735,0.05040212,0.029795832,-0.044171947
-0.176065568,-0.195886067,0.075201533,0.043110457,-0.043301497
-0.175737727,-0.196404583,0.048419691,0.063522591,-0.018415663
-0.175727275,-0.196161414,0.011849144,0.01331532,-0.033075033
-0.175694801,-0.19607935,0.026459854,-0.001704034,-0.019627293
-0.176049462,-0.195900601,0.037105042,0.050331654,-0.048651361
-0.176328298,-0.194874521,0.014829844,0.019548429,-0.017793291
-0.178021783,-0.072303626,0.019912527,0.001801676,0.008663448
-0.175912348,-0.195912282,0.031769413,0.028331886,-0.031643754
-0.176493775,-0.194920569,0.06629321,0.027575868,-0.044514443
-0.176644135,-0.194317788,0.053576129,0.013485325,-0.019719843
-0.17688321,-0.193962109,0.060359878,0.025883846,-0.025059302
-0.176647517,-0.194173439,0.035279167,0.010771382,-0.009808649
-0.175896455,-0.195831649,0.00167174,0.02158426,-0.032035915
-0.176581441,-0.194224755,0.031369679,0.013487327,0.001720105
-0.180997865,0.171568906,0.019564339,0.007563778,0.030320829
-0.178639557,0.008420951,0.004168252,-0.024069861,0.015079388
-0.183625501,0.454421525,-0.028626854,-0.018911944,0.020007289
-0.179142724,0.049103742,0.01008086,-0.028627836,0.019692963
-0.176876329,-0.193342673,0.053057599,-0.02852788,0.016024021
-0.177066977,-0.192952094,0.044088135,-0.026146405,0.015438659
-0.220166961,3.499623891,0.043508932,-0.017784222,0.016977909
-0.176344642,-0.194841735,0.076370503,0.043583416,0.021025923
-0.176724876,-0.193820305,0.091276684,-0.030113543,0.005242062
-0.176967725,-0.193752866,0.113080418,0.021425339,-0.005176542
-0.176097136,-0.195566703,0.050426387,0.018065457,-0.036483128
-0.176188578,-0.195028642,0.025627383,0.000700495,-0.011070032
-0.176469351,-0.1940656,0.010419203,-0.025589779,0.016673907
-0.176507671,-0.19408593,-0.013741123,-0.005577648,0.010242136
-0.176875286,-0.193611575,0.01154936,0.00059684,-0.011988218
-0.176957525,-0.193579219,0.011735848,0.010945714,-0.02197136
-0.177059546,-0.19324767,0.009976135,0.004097444,-0.01103286
-0.176814923,-0.19401923,0.01340677,0.022150774,-0.033228338
-0.177093496,-0.193237018,0.039063844,0.005119129,-0.007965317
-0.177003613,-0.193492768,0.04911417,-0.000125524,-0.018208162
-0.176882146,-0.193758744,0.020530841,0.010293772,-0.023045909
-0.176536537,-0.194328653,-0.014555821,0.014066452,-0.015345573
-0.176786015,-0.193695174,-0.021374854,0.005048481,-0.007200015
-0.193309806,1.226568603,-0.017172294,-0.007831664,0.002802203
-0.213339151,2.931018241,0.002258453,-0.005639263,-0.003263391
-0.178170145,-0.071817941,0.020267312,0.004612311,0.035466718
-0.176627861,-0.194372123,0.047687134,0.015742501,-0.02291144
