DEWP,TEMP,PRES,Iws,Is,Ir
-1.332040776,-1.468698116,0.461449243,0.413907313,-0.098403396,-0.196065879
-1.735374762,-1.696599484,0.896098086,5.134296604,-0.098403396,-0.196065879
-1.679437932,-1.678512073,1.289351769,10.72474543,-0.098403396,-0.196065879
-1.329096732,-1.515725383,1.881302066,-0.353552975,-0.098403396,-0.196065879
-1.155398154,-1.609779915,1.43837423,-0.544512879,-0.098403396,-0.196065879
-1.220167116,-1.515725383,1.074097071,-0.195250306,-0.098403396,-0.196065879
-1.546955966,-1.522960347,1.517025006,3.755675123,-0.098403396,-0.196065879
-1.488075092,-1.522960347,2.154509911,8.139331806,-0.098403396,-0.196065879
-1.39092165,-1.494020491,1.442513776,1.427288483,-0.098403396,-0.196065879
-1.248135531,-1.443375742,0.941632694,0.087802799,-0.098403396,-0.196065879
-1.544011922,-1.345703728,0.656006311,-0.300239606,-0.098403396,-0.196065879
-1.585228534,-1.436140778,0.660145857,0.321803942,-0.098403396,-0.196065879
-1.555788097,-1.638719771,0.751215072,-0.458938921,-0.098403396,-0.196065879
-1.455690611,-1.479550563,0.589774073,-0.423505159,-0.098403396,-0.196065879
-1.611724927,-1.479550563,1.690884544,1.550086197,-0.098403396,-0.196065879
-1.914961428,-1.783419052,2.303532372,4.86175972,-0.098403396,-0.196065879
-1.667661757,-1.790654016,2.001348003,-0.506689067,-0.098403396,-0.196065879
-1.602892796,-1.696599484,1.860604535,0.921157271,-0.098403396,-0.196065879
-1.700046238,-1.768949124,1.71572162,0.514421626,-0.098403396,-0.196065879
-1.700046238,-1.674894591,1.603954775,0.674799061,-0.098403396,-0.196065879
-1.649997495,-1.685747037,1.43837423,-0.425701971,-0.098403396,-0.196065879
-1.552844053,-1.519342865,1.169305931,-0.409337757,-0.098403396,-0.196065879
-1.420362087,-1.569987613,1.185863916,0.041751113,-0.098403396,-0.196065879
-1.626445146,-1.573605095,1.570838606,3.582320226,-0.098403396,-0.196065879
-1.541067878,-1.674894591,1.62051276,0.578159681,-0.098403396,-0.196065879
-1.602892796,-1.609779915,1.786093305,0.242779738,-0.098403396,-0.196065879
-1.517515529,-1.711069412,2.237300233,-0.366042257,-0.098403396,-0.196065879
-1.55873214,-1.584457541,2.514647524,-0.217401492,-0.098403396,-0.196065879
-1.611724927,-1.559135167,2.117254296,0.370459257,-0.098403396,-0.196065879
-1.77364733,-1.660424663,1.95167385,1.028373894,-0.098403396,-0.196065879
-1.608780884,-1.302293944,1.732279605,2.704083666,-0.098403396,-0.196065879
-1.482187004,-1.070775095,1.161026839,0.247478475,-0.098403396,-0.196065879
-1.517515529,-0.965868116,0.610471703,0.547963688,-0.098403396,-0.196065879
-1.443914436,-1.081627541,0.444891158,0.421647007,-0.098403396,-0.196065879
-1.364425256,-1.161212145,0.498704858,0.511258623,-0.098403396,-0.196065879
-1.08768515,-1.085245023,0.502844304,-0.297066433,-0.098403396,-0.196065879
-0.819777173,-1.360173656,0.225497013,-0.496722051,-0.098403396,-0.196065879
-0.884546135,-0.868196102,0.35796139,-0.447110716,-0.098403396,-0.196065879
-0.819777173,-1.110567397,-0.118082615,-0.437570858,-0.098403396,-0.196065879
-0.969923402,-1.135889771,-0.055989923,-0.352525762,-0.098403396,-0.196065879
-0.687295207,-1.269736606,0.970609317,-0.275739051,-0.022982905,-0.196065879
-0.46649193,-1.407200922,1.107213239,0.768733109,15.66447913,-0.196065879
-1.002307882,-1.414435886,1.388700076,0.123063663,-0.098403396,-0.196065879
-1.346760994,-1.609779915,1.599815229,-0.310206622,0.127858075,-0.196065879
-0.702015425,-1.512107901,1.38456053,-0.32019398,7.594486639,-0.196065879
-1.340872907,-1.555517685,1.558420068,-0.357560122,-0.098403396,-0.196065879
-0.890434222,-1.591692505,1.074097071,-0.520368289,-0.098403396,-0.196065879
-0.699071382,-1.374643584,0.598053165,-0.512598084,-0.098403396,-0.196065879
-0.649022639,-1.049070202,0.829865849,-0.39122423,-0.098403396,-0.196065879
-0.81683313,-1.067157613,1.012004379,-0.355688764,-0.098403396,-0.196065879
-0.766784387,-0.88266603,0.776052149,-0.323418005,-0.098403396,-0.196065879
-0.540093022,-1.005660418,1.003725386,-0.517195117,-0.098403396,-0.196065879
-0.416443187,-1.034600274,0.813307764,-0.540851526,-0.098403396,-0.196065879
-0.504764498,-1.020130346,0.399356551,-0.515384781,-0.098403396,-0.196065879
-0.407611056,-0.897135958,-0.101524531,-0.449368551,-0.098403396,-0.196065879
-0.831553348,-0.723496821,0.523541935,-0.09345452,-0.098403396,-0.196065879
-0.722623731,-0.987573008,1.467350853,-0.307918277,-0.098403396,-0.196065879
-0.44293958,-1.197386965,1.016143924,-0.324343513,2.616734263,-0.196065879
-0.46649193,-1.135889771,1.086515609,0.07922913,2.013370339,-0.196065879
-0.913986571,-0.958633152,1.032702009,0.32269894,-0.098403396,-0.196065879
-1.176006461,-1.002042936,0.920935163,0.69199725,-0.098403396,-0.196065879
-1.246663509,-0.940545742,0.900237533,0.302561498,-0.098403396,-0.196065879
-1.202502854,-0.748819195,1.040981001,2.647475079,-0.098403396,-0.196065879
-0.908098484,-0.730731785,0.627029688,-0.397112906,-0.098403396,-0.196065879
-0.495932367,-0.47027308,0.018521307,-0.004798923,-0.098403396,-0.196065879
-1.060011139,-0.412393368,0.715615295,0.04345771,-0.098403396,-0.196065879
-1.1940913,-0.539522021,0.660737178,0.916821764,-0.098403396,-0.196065879
-1.289032138,-0.609624778,0.638728349,1.041812121,-0.098403396,-0.196065879
-1.249095545,-0.492607099,1.09227493,0.109111608,-0.098403396,-0.196065879
-1.102405368,-0.441333224,0.593913619,-0.378429835,-0.098403396,-0.196065879
-0.887490178,-0.535387756,0.072335007,-0.429831164,-0.098403396,-0.196065879
-0.381114663,-0.383453511,-0.739009535,-0.471631612,-0.098403396,-0.196065879
-0.543037066,-0.245989195,-0.279523614,-0.19798615,-0.098403396,-0.196065879
-1.349705038,-0.52453531,1.247956608,1.151405528,-0.098403396,-0.196065879
-1.408585912,-0.636677253,1.061678532,5.886897901,-0.098403396,-0.196065879
-1.049412581,-0.694556965,0.738796534,-0.005744773,-0.098403396,-0.196065879
-0.716315066,-0.494045104,0.197111712,-0.464356852,-0.098403396,-0.196065879
-1.738318806,-0.54262272,1.12791077,2.37553825,-0.098403396,-0.196065879
-1.591116621,-0.607737396,1.156887393,1.363733496,-0.098403396,-0.196065879
-1.293768208,-0.510065382,0.788470687,1.411514154,-0.098403396,-0.196065879
-1.48257101,-0.439760405,1.001565653,2.717884048,-0.098403396,-0.196065879
-1.158342198,-0.350896173,1.103073693,0.587658858,-0.098403396,-0.196065879
-0.925762746,-0.361748619,0.908516625,-0.441628857,-0.098403396,-0.196065879
-1.108293455,-0.07596754,0.759494164,0.517330367,-0.098403396,-0.196065879
-0.722623731,-0.296633943,1.061678532,-0.348335547,-0.098403396,-0.196065879
-0.551869197,-0.115759842,0.825726303,-0.358953471,-0.098403396,-0.196065879
-0.572477503,0.004340561,0.392733297,-0.378342369,-0.098403396,-0.196065879
0.024574558,0.303868072,-0.158649808,-0.497202095,-0.098403396,-0.196065879
-0.542525058,-0.22837363,0.979968225,0.425537415,-0.098403396,0.705139174
-0.398138915,-0.334067018,1.239137658,-0.233506139,-0.098403396,-0.196065879
-0.685528781,-0.177980533,0.909344494,-0.310094748,-0.098403396,-0.196065879
-0.693183294,0.047026849,0.651866765,-0.175417977,-0.098403396,-0.196065879
-0.469435974,0.039791884,0.56079755,0.50305109,-0.098403396,-0.196065879
-0.130870949,-0.060774115,0.139395114,0.537203378,-0.098403396,0.100044353
-0.884546135,0.651146345,-0.105664077,0.316952649,-0.098403396,-0.196065879
-0.529578581,0.812382687,-0.550365976,-0.19072592,-0.098403396,-0.196065879
-1.239879408,0.130228935,0.539380042,0.037826656,-0.098403396,-0.196065879
-1.153862132,0.243471851,0.39683678,-0.051361783,-0.098403396,-0.196065879
-0.419387231,0.325572964,-0.308500138,-0.218927056,-0.098403396,-0.196065879
0.225358338,0.434097424,-0.561010452,-0.434906206,-0.098403396,-0.196065879
0.104652547,0.52959895,-0.999798841,-0.295355768,-0.098403396,-0.196065879
-0.498287602,0.85951331,-0.635521682,-0.114126926,-0.098403396,-0.196065879
-0.166199473,0.651146345,-0.75473965,0.71834272,-0.098403396,-0.196065879
-0.585533697,0.334066183,-0.467061526,1.603028567,-0.098403396,-0.196065879
-0.825153253,0.171751337,0.03831904,0.186254726,-0.098403396,-0.196065879
-0.225080347,0.198961094,0.026800399,-0.060502342,-0.098403396,-0.196065879
0.204750032,0.332807928,-0.763846612,-0.218255808,-0.098403396,-0.196065879
0.331117446,0.183656362,-0.475035917,-0.463697898,-0.098403396,0.259488324
0.092876372,0.231518432,-0.105664077,-0.444852882,-0.098403396,-0.196065879
-0.162274081,0.226695122,-0.304360691,0.05173508,-0.098403396,-0.196065879
-0.315193684,0.284994253,-0.639841148,1.215912113,-0.098403396,-0.196065879
0.170189519,0.081157005,-1.309362404,-0.206380289,-0.098403396,-0.196065879
0.192973858,0.05064433,-1.181937371,-0.205695333,-0.098403396,-0.154939457
-0.042549638,0.104906561,-0.614824151,-0.268009528,-0.098403396,-0.196065879
0.126522586,0.14263173,-0.770351542,-0.218011718,-0.098403396,-0.196065879
0.633887695,0.37536654,-1.775105202,-0.218456823,-0.098403396,-0.138005049
0.207694076,0.293015626,-1.484121839,0.496267417,-0.098403396,-0.196065879
-0.263352915,0.795845626,-0.643800674,3.28438779,-0.098403396,-0.196065879
-0.534204935,0.62220649,-0.494778214,0.738242174,-0.098403396,-0.196065879
-0.363450401,0.618589007,-0.163617223,-0.20705817,-0.098403396,-0.196065879
0.384336698,0.206196057,-0.610684605,0.543580235,-0.098403396,-0.154939457
0.222414295,0.314720518,-1.422029147,-0.376222853,-0.098403396,-0.113813037
-0.127926905,0.499212101,-1.372354993,-0.003425916,-0.098403396,-0.196065879
0.160973383,0.628497762,-0.90764961,-0.337838783,-0.098403396,-0.196065879
0.443217572,0.267693251,-0.606545059,-0.23719314,-0.098403396,1.65462307
0.431441397,0.557091813,-1.037054456,-0.281180229,-0.098403396,-0.072686616
0.298959431,0.701791093,-0.854915827,-0.118860242,-0.098403396,-0.196065879
0.125260853,0.73073095,-1.01221738,0.341646442,-0.098403396,-0.196065879
-0.548925153,0.571561741,-0.70175392,4.216761521,-0.098403396,-0.196065879
-0.398778925,0.824785482,-0.660358759,2.536668297,-0.098403396,-0.196065879
-0.298681439,1.070774259,-0.867334365,0.457233325,-0.098403396,-0.196065879
-0.092598381,0.705408576,-0.594126521,-0.26613817,-0.098403396,-0.196065879
0.036939542,0.640293899,-0.395429906,-0.150764866,-0.098403396,-0.196065879
0.714069591,0.712643539,-1.678678907,-0.183849259,-0.098403396,-0.196065879
0.817111121,0.87543023,-1.736632083,-0.318973529,-0.098403396,-0.196065879
0.142925115,0.701791093,-0.606545059,0.557391672,-0.098403396,-0.072686616
-0.25157674,0.426862461,-0.250546992,0.160419635,-0.098403396,-0.196065879
-0.269241002,0.560709295,-0.304360691,0.072659035,-0.098403396,-0.196065879
0.039883586,0.76690577,-0.561010452,0.087965525,-0.098403396,-0.196065879
0.446161615,0.774140734,-0.411987991,0.062519121,-0.098403396,-0.196065879
0.558035276,0.860960303,-0.267105076,2.029194588,-0.098403396,-0.196065879
0.575699538,0.919154578,-0.324518264,3.76599678,-0.098403396,-0.196065879
0.659203323,0.643253658,-0.33747676,-0.055314501,-0.098403396,-0.106335505
0.92015265,1.128653972,-0.722451451,0.129054043,-0.098403396,-0.196065879
0.984921612,1.132271454,-0.77626515,0.208576598,-0.098403396,-0.196065879
1.105627403,1.074391741,-0.900450534,-0.250618101,-0.098403396,-0.196065879
0.711125548,1.078009224,-1.368215447,-0.448941393,-0.098403396,-0.196065879
0.462033851,0.994649855,-1.408710711,1.234887474,-0.098403396,-0.153151352
0.394448848,1.149415172,-0.968122528,1.901996619,-0.098403396,-0.196065879
0.5933638,1.262500807,-1.260588147,-0.265283854,-0.098403396,-0.196065879
0.181197683,1.21547354,-1.227471979,-0.242502102,-0.098403396,-0.196065879
0.441823025,1.04868858,-1.02768601,-0.320002883,-0.098403396,-0.196065879
0.687573198,1.186533684,-0.995659295,-0.197620015,-0.098403396,-0.196065879
1.006371073,1.089378453,-1.610081285,-0.502737131,-0.098403396,-0.055061006
1.082075054,1.139506418,-1.989142367,-0.430746502,-0.098403396,-0.072686616
1.020250136,1.153976346,-1.769748192,-0.182079605,-0.098403396,0.626462543
1.087963141,1.193768648,-1.380633986,-0.234833601,-0.098403396,-0.196065879
1.029082267,1.248030878,-1.649702314,-0.230714579,-0.098403396,-0.072686616
1.05557866,0.886282676,-1.277146132,-0.456253929,-0.098403396,-0.154939457
0.725845766,1.186533684,-1.03291491,-0.380250341,-0.098403396,-0.196065879
1.037914398,1.219091022,-1.06603098,-0.388895202,-0.098403396,-0.196065879
1.05557866,1.284205699,-1.359936455,-0.242552954,-0.098403396,0.256324753
1.21455702,1.049069367,-1.380633986,-0.312576332,-0.098403396,0.009566226
1.087963141,0.770523252,-1.028775365,-0.444374872,-0.098403396,0.009566226
1.13506784,1.067156778,-0.854915827,-0.428987019,-0.098403396,-0.196065879
1.220445107,1.204621094,-0.970822219,-0.347176118,-0.098403396,-0.196065879
1.249885544,1.1431239,-0.962543226,-0.209417708,-0.098403396,-0.196065879
1.143899971,1.276970734,-1.21505344,-0.231670599,-0.098403396,-0.196065879
1.070298879,1.504872101,-1.426168593,0.342165133,-0.098403396,-0.196065879
1.308766418,1.201003612,-1.778027214,-0.054684859,-0.098403396,-0.154939457
1.361759204,0.889900159,-1.753190137,-0.251146963,-0.098403396,1.119979596
0.990809699,0.889900159,-0.805241673,-0.325726691,-0.098403396,0.955473912
0.923096694,1.085244187,-0.523754836,-0.489806162,-0.098403396,-0.196065879
0.926040737,1.132271454,-1.260588147,-0.353471611,-0.098403396,-0.196065879
0.970201393,1.186533684,-1.740771599,-0.328462536,-0.098403396,-0.196065879
1.193948714,1.237178432,-1.422029147,-0.242522443,-0.098403396,-0.196065879
1.370591335,1.164828792,-1.264727594,-0.235199736,-0.098403396,-0.196065879
1.426528166,1.10694908,-1.368215447,-0.49119951,-0.098403396,-0.031560194
1.497185214,1.085244187,-1.388912978,-0.499376532,-0.098403396,0.256324753
1.523681608,1.1431239,-1.587609592,-0.528555482,-0.098403396,0.461956859
1.202780845,1.407200087,-1.467563754,-0.412114283,-0.098403396,-0.196065879
1.143899971,1.436139943,-1.297843763,-0.396207738,-0.098403396,-0.196065879
1.238109369,1.26973577,-1.674539391,0.142468834,-0.098403396,-0.196065879
1.373535379,1.323998001,-1.951886752,-0.354803937,-0.098403396,-0.196065879
0.881880082,1.117801526,-1.96430529,-0.342568916,-0.098403396,0.050692648
0.926040737,1.16121131,-1.744911115,-0.149463052,-0.098403396,-0.154939457
0.931928825,1.28782318,-1.186076917,-0.378450176,-0.098403396,-0.196065879
1.229277238,1.280588216,-0.979101211,-0.417962278,-0.098403396,-0.196065879
1.408863904,1.273353253,-0.875613457,-0.246692317,-0.098403396,-0.196065879
1.385311554,1.237178432,-0.834218296,-0.259313814,-0.098403396,-0.196065879
1.420640078,1.280588216,-1.103286595,-0.138265414,-0.098403396,-0.072686616
1.417696035,1.237178432,-1.095007602,-0.429332813,-0.098403396,-0.113813037
1.344094942,1.096096634,-1.03291491,-0.267460325,-0.098403396,0.420830437
1.276381937,1.219091022,-1.186076917,-0.145211814,-0.098403396,-0.072686616
1.35881516,0.994807137,-1.181937371,-0.468438098,-0.098403396,0.091819069
1.32643068,1.078009224,-1.173658379,-0.455277568,-0.098403396,-0.196065879
1.400031773,1.168446274,-1.405471062,-0.451636556,-0.098403396,-0.154939457
1.417696035,0.947779871,-1.37649444,-0.40939878,-0.098403396,1.531243807
1.482464995,1.099714116,-1.359936455,-0.332205252,-0.098403396,0.050692648
1.553122044,1.150358864,-1.34337837,0.173997152,-0.098403396,-0.113813037
1.720932535,1.392730159,-1.393052524,-0.512140415,-0.098403396,-0.196065879
1.679715923,1.305910591,-1.4717033,-0.350196734,-0.098403396,1.695749491
1.561954175,1.132271454,-1.732492577,-0.521741297,-0.098403396,0.708715385
1.479520952,1.34208541,-1.657981346,-0.38572203,-0.098403396,-0.154939457
1.520737564,1.193768648,-1.417889601,-0.251197815,-0.098403396,0.050692648
1.659107617,1.334850447,-1.144681756,-0.022525974,-0.098403396,-0.196065879
1.538401826,1.078009224,-1.037054456,-0.380718181,-0.098403396,4.739104651
1.417696035,1.16121131,-1.459284762,-0.368462818,-0.098403396,6.21965581
1.450501093,1.366374219,-1.340421566,-0.432136945,-0.098403396,-0.196065879
1.2940462,1.352937856,-1.297843763,0.071723356,-0.098403396,-0.196065879
1.41129594,1.221135686,-1.184097104,-0.1623167,-0.098403396,-0.196065879
1.49424117,1.229943468,-1.016356826,-0.198748932,-0.098403396,-0.196065879
1.423584122,0.998424619,-0.983240757,0.526585454,-0.098403396,-0.196065879
1.423584122,0.998424619,-0.834218296,0.913346385,-0.098403396,-0.196065879
1.49424117,1.51451872,-1.606927374,-0.38835956,-0.098403396,-0.196065879
1.580956639,1.322024829,-1.299348989,-0.386245344,-0.098403396,0.925563787
1.564898219,1.258883324,-0.933566603,-0.239166202,-0.098403396,-0.196065879
1.545628115,1.345702893,-1.078073187,-0.368859465,-0.098403396,-0.196065879
1.570786306,1.378260231,-1.34337837,-0.307918277,-0.098403396,-0.196065879
1.591394612,1.313145555,-1.587609592,0.152537555,-0.098403396,-0.196065879
1.617891006,1.172063756,-1.442726677,-0.376548306,-0.098403396,0.338577596
1.547233957,1.067156778,-1.430308139,-0.415195922,-0.098403396,1.407864543
1.2940462,1.273353253,-1.26886714,-0.289835261,-0.098403396,0.050692648
1.364703248,1.030981957,-0.900450534,-0.302985621,-0.098403396,0.215198332
1.16745232,1.121419008,-0.610684605,-0.307013109,-0.098403396,-0.196065879
1.279325981,1.074391741,-0.432685522,-0.132132647,-0.098403396,-0.196065879
1.2940462,1.085244187,-0.44510406,-0.221134038,-0.098403396,-0.196065879
1.317598549,1.124707627,-0.576815873,-0.428994415,-0.098403396,-0.196065879
1.23088308,1.108922251,-0.554236685,-0.457319974,-0.098403396,-0.196065879
1.352927073,0.824785482,-0.436825068,-0.537525797,-0.098403396,-0.196065879
1.305822374,1.102608101,-0.47656439,-0.413153701,-0.098403396,0.067143216
1.299934287,0.846490374,-0.229849461,-0.466617592,-0.098403396,-0.072686616
1.335262811,0.904370087,-0.101524531,-0.250323159,-0.098403396,0.749841806
1.238109369,0.889900159,-0.31677923,-0.388885032,-0.098403396,-0.196065879
1.205724889,0.933309943,-0.652079766,-0.469841617,-0.098403396,-0.196065879
1.300702298,1.002199383,-0.726230958,-0.445079285,-0.098403396,-0.196065879
1.450080515,1.168446274,-0.801102227,-0.458064264,-0.098403396,-0.196065879
1.538401826,1.201003612,-1.119844679,-0.52993866,-0.098403396,-0.196065879
1.046746529,0.969484763,-0.577568536,-0.222171422,-0.098403396,0.091819069
1.082075054,0.926074979,-0.676916843,-0.303544994,-0.098403396,-0.196065879
1.220445107,0.933309943,-0.362313837,-0.284861923,-0.098403396,-0.196065879
1.093851228,0.976719727,-0.31677923,-0.463037602,-0.098403396,-0.196065879
1.061466747,0.879047713,-0.325058222,-0.282543066,-0.098403396,-0.196065879
1.076186966,0.940544907,-0.652079766,-0.250262136,-0.098403396,-0.196065879
1.164508276,0.900752605,-1.037054456,-0.027723062,-0.098403396,0.050692648
0.970201393,0.549856849,-0.403708998,-0.426230833,-0.098403396,0.050692648
0.572755494,0.604119079,0.366240382,-0.40391692,-0.098403396,-0.196065879
0.778838553,0.191726129,0.713959457,-0.313847635,-0.098403396,6.836552126
0.86421582,0.44494987,0.271031621,-0.424776463,-0.098403396,-0.196065879
0.923096694,0.365365266,-0.051850377,-0.303900959,-0.098403396,-0.196065879
1.129179752,0.651146345,-0.407848445,-0.071323675,-0.098403396,-0.196065879
1.146844014,0.719878504,-0.627242689,-0.488982357,-0.098403396,-0.196065879
1.143899971,0.752435842,-0.652079766,-0.488931505,-0.098403396,-0.072686616
0.790614728,0.589649151,-0.200872838,-0.326581007,-0.098403396,0.091819069
0.139981071,0.394305123,0.328984767,-0.435302853,-0.098403396,0.420830437
0.048715717,0.20981354,0.904377079,-0.377148361,-0.098403396,-0.196065879
0.21063812,0.256840805,0.68912238,-0.199267624,-0.098403396,-0.196065879
0.237134513,0.361747784,0.287589705,-0.26063597,-0.098403396,-0.196065879
0.287183256,0.448567353,-0.138780146,-0.423891636,-0.098403396,-0.196065879
0.32251178,0.510064547,-0.163617223,-0.264805844,-0.098403396,-0.196065879
0.605139975,0.520916993,-0.076687454,-0.385305042,-0.098403396,-0.196065879
0.743510028,0.593266633,-0.246407446,-0.443490045,-0.098403396,-0.196065879
0.902488388,0.531769439,-0.014594762,-0.48904338,-0.098403396,-0.196065879
0.81839114,0.583200596,0.133347782,-0.266766083,-0.098403396,-0.196065879
0.837719426,0.567944259,0.010242315,-0.317071659,-0.098403396,-0.196065879
1.008473961,0.502829583,-0.217430922,-0.529542013,-0.098403396,-0.196065879
0.036939542,0.502829583,0.167543768,0.80416687,-0.098403396,-0.196065879
-0.204472041,0.133846417,0.809168318,-0.23529127,-0.098403396,-0.196065879
-0.054325813,0.191726129,0.867121464,-0.366977936,-0.098403396,-0.196065879
-0.17208756,0.036174403,1.405258161,-0.463861407,-0.098403396,-0.196065879
-0.054778743,-0.21037091,1.320875782,-0.290788151,-0.098403396,-0.196065879
0.602195931,0.271310734,0.146846237,-0.17907933,-0.098403396,-0.196065879
0.711125548,0.271310734,0.146846237,-0.452134907,-0.098403396,-0.196065879
0.884824126,0.546239367,0.200659936,-0.400255567,-0.098403396,-0.196065879
0.399056916,0.423244978,0.854702925,-0.465753106,-0.098403396,-0.196065879
0.678741067,0.437714907,0.701540919,-0.432577179,-0.098403396,-0.196065879
0.79688682,0.39068764,0.090152927,-0.515844219,-0.098403396,-0.196065879
0.681685111,0.40877505,-0.490638767,-0.392922691,-0.098403396,0.420830437
-0.018997288,0.278545697,-0.532033829,-0.057919054,-0.098403396,-0.196065879
0.07521211,0.253223324,-0.714172458,1.533294825,-0.098403396,-0.196065879
-0.051381769,0.383452677,-0.329197768,-0.049467431,-0.098403396,-0.196065879
-0.036661551,-0.036175238,0.610471703,-0.49168769,-0.098403396,-0.196065879
0.375504567,-0.032557756,0.771912703,-0.509018095,-0.098403396,-0.196065879
0.560979319,-0.0036179,0.535960473,-0.411656614,-0.098403396,-0.196065879
0.693461286,0.065114259,0.407635543,-0.511255588,-0.098403396,-0.154939457
0.628692324,0.065114259,0.328984767,-0.525921342,-0.098403396,-0.196065879
0.67285298,0.090436633,0.093032537,-0.501186867,-0.098403396,-0.196065879
0.349008173,-0.177257037,0.482146774,-0.313440818,-0.098403396,1.65462307
-0.336698004,-0.420886586,1.187303771,-0.436472452,-0.098403396,-0.196065879
-0.425968034,-0.451972877,1.421572643,-0.442589065,-0.098403396,-0.196065879
0.056162415,-0.47240101,0.843014895,-0.544015725,-0.098403396,-0.138005049
0.257742819,-0.072350058,0.606332157,-0.417555461,-0.098403396,-0.196065879
0.145613155,-0.243472685,0.781271611,-0.511089766,-0.098403396,-0.196065879
0.313679649,-0.329191281,0.515262843,-0.382538687,-0.098403396,-0.196065879
0.390224785,-0.318338835,0.486286319,-0.396563703,-0.098403396,-0.196065879
0.640468499,0.014469511,0.631169234,-0.495847394,-0.098403396,-0.196065879
0.639933219,0.019731303,0.683101277,-0.387887406,-0.098403396,-0.151200693
0.078156153,-0.166404591,1.144468854,-0.029452034,-0.098403396,-0.196065879
0.316623693,-0.02170531,0.995446394,-0.540404027,-0.098403396,-0.072686616
0.410833091,0.065114259,0.651866765,-0.493498026,-0.098403396,-0.031560194
0.18708577,-0.09405495,1.040981001,-0.165705221,-0.098403396,1.161106017
0.089932328,-0.253224159,1.119631778,-0.516696766,-0.098403396,-0.196065879
-0.033717507,-0.303868907,1.119631778,-0.389769859,-0.098403396,-0.196065879
0.045771673,-0.115759842,1.032702009,-0.363428458,-0.098403396,-0.196065879
-0.248632697,-0.387070993,0.891958541,-0.392607408,-0.098403396,-0.196065879
-0.328121876,-0.459420634,0.287589705,-0.363886127,-0.098403396,-0.196065879
-0.080822206,-0.539005238,-0.151198685,-0.526328159,-0.098403396,-0.196065879
-0.551869197,-0.122994806,0.155125229,-0.001635921,-0.098403396,-0.196065879
-0.958147227,-0.618589842,0.87126101,-0.068435274,-0.098403396,-0.196065879
-0.598973896,-0.759671641,0.900237533,-0.535817165,-0.098403396,-0.196065879
-0.136759036,-0.734349267,1.036841455,-0.519463122,-0.098403396,-0.196065879
0.145333878,-0.485400732,1.026304574,-0.496929158,-0.098403396,-0.196065879
0.287183256,-0.484743008,0.43247262,-0.399787728,-0.098403396,3.011794966
0.198861945,-0.253224159,-0.097384985,-0.251492758,-0.098403396,0.050692648
-0.707903513,-0.709026893,0.705680465,1.27677636,-0.098403396,-0.031560194
-0.790336736,-1.030982792,1.343165469,0.020830548,-0.098403396,-0.196065879
-0.413499143,-0.947780706,1.247956608,-0.485737991,-0.098403396,-0.196065879
-0.548925153,-0.727114303,0.622890242,0.21842157,-0.098403396,-0.196065879
-1.173062417,-1.012895382,1.554280621,3.396699796,-0.098403396,-0.196065879
-0.678463076,-1.298676462,1.132050316,-0.542183851,-0.098403396,-0.196065879
-0.537148979,-1.168447109,1.173445378,-0.41537899,-0.098403396,-0.196065879
-0.416443187,-0.95501567,0.490425766,-0.28383471,-0.098403396,-0.196065879
-0.35461827,-0.850108692,0.436612166,-0.427064808,-0.098403396,-0.196065879
-0.295737396,-0.661999627,0.937493148,-0.26159199,-0.098403396,-0.196065879
-0.719679688,-0.91884085,1.678466005,-0.467543101,-0.098403396,-0.196065879
-0.901954393,-1.036173093,2.07711907,-0.443222076,-0.098403396,-0.196065879
-0.654910726,-1.244414231,1.492187929,-0.515405122,-0.098403396,-0.196065879
-0.27512909,-1.175682073,0.697401472,-0.519930961,2.013370339,-0.196065879
-0.628414333,-1.135889771,0.929214156,-0.452531553,-0.098403396,-0.196065879
-0.451771711,-1.27697157,1.231398623,-0.48259533,-0.098403396,-0.196065879
-0.263352915,-1.201004447,1.529443545,-0.523144815,0.580381018,-0.196065879
-0.166199473,-1.059922648,1.467350853,-0.452551894,1.485426905,-0.196065879
-0.619582202,-1.005660418,1.690884544,0.336306969,0.65580151,-0.196065879
-1.364425256,-1.410818404,2.31595091,1.484934453,-0.098403396,-0.196065879
-1.308488427,-1.399965958,2.038603619,0.974002801,-0.098403396,-0.196065879
-1.12006963,-1.074392577,1.252096154,2.148432653,-0.098403396,-0.196065879
-0.808000998,-0.90075344,0.962330225,-0.1475205,-0.098403396,-0.196065879
-0.684351163,-0.940545742,1.314188846,-0.315668141,-0.098403396,-0.196065879
-0.286905265,-1.052687684,0.813307764,-0.496305063,-0.098403396,-0.196065879
-1.349705038,-1.240796749,1.674326459,2.179747394,-0.098403396,-0.196065879
-1.467466786,-1.465080634,2.009626996,1.48580911,-0.098403396,-0.196065879
-1.655885582,-1.624249843,2.191765526,3.18513461,-0.098403396,-0.196065879
-1.343816951,-1.588075023,1.703303082,-0.442025504,-0.098403396,-0.196065879
-1.373257388,-1.34932121,1.670186913,-0.318485349,-0.098403396,-0.196065879
-1.432138262,-1.287824016,1.454932314,-0.466739637,-0.098403396,-0.196065879
-1.196614766,-1.323998836,1.227259077,-0.334747858,-0.098403396,-0.196065879
-1.399625779,-1.270208451,1.329847033,0.343279016,-0.098403396,-0.196065879
-1.379145475,-1.269736606,1.546001529,0.192059828,-0.098403396,-0.196065879
-1.205446897,-1.298676462,0.987167302,-0.287984243,-0.098403396,-0.196065879
