pm2.5,Iws,TEMP,DEWP,PRES,Ir,Is
-87.08501372,199.9262501,17.29273352,-11.508423,4.371835765,-0.869693248,-0.41708379
-11.08333405,257.5181991,31.17028642,-6.397144416,7.287873489,-1.053736939,-0.495448249
211.2521688,73.50309285,-3.862638586,-0.707946934,-0.269628377,0.042816593,-0.142180204
283.8166068,39.246814,-6.907746843,1.630886284,-1.201446484,0.219438992,-0.079775493
269.6293617,37.55916172,-3.53711442,5.787558332,-0.137657831,0.167566617,-0.069953721
197.3880605,22.68213158,-3.472267823,8.210956818,2.063654214,-0.056532653,-0.115978719
28.12655317,52.74049832,-1.045841798,6.794103484,1.419277823,-0.114626898,-0.08834287
-24.68738194,-22.31897159,-20.24483412,2.794862346,2.703827881,-0.284549263,-0.177081712
133.4241635,8.184506016,-15.06006638,3.800243063,-0.001958245,0.08974662,-0.084991635
-31.07578353,18.73114287,-15.44799863,1.042597962,-0.455292489,-0.01052515,-0.075650575
-28.00673077,-21.39893143,-24.58073761,-0.023933174,2.019123316,-0.245198712,-0.187719746
21.26417672,-12.92694501,-19.28279391,6.800049233,4.611902257,-0.357829185,-0.224132648
-81.06893796,43.23539481,-14.99656597,5.264170687,-0.852365152,0.110029826,-0.020192644
75.17189641,-3.169968047,-22.50625093,4.63930969,1.558673988,-0.035334765,-0.141977125
93.67362374,1.153715448,-15.00315108,2.240022101,4.535994509,-0.424446042,-0.277104228
126.7917252,7.829238321,-12.27015946,1.99341769,5.226355163,-0.49281721,-0.310531462
159.8151166,12.7452288,-8.393713519,5.94544661,5.694540694,-0.459231156,-0.288122429
-23.74491925,41.38981667,-9.217286979,5.008129465,1.451205591,-0.135490226,-0.112263497
-19.72214385,-21.37366286,-24.39045147,3.553307813,3.666696037,-0.327685461,-0.219364069
70.57235266,-1.498678556,-14.74659039,10.8356498,5.263541203,-0.329591887,-0.212913492
-21.95737386,7.310149008,-12.60576769,2.755465126,0.794447784,-0.124851661,-0.098227995
-105.4677911,114.1751931,-4.05040178,-4.042064907,-2.274396724,0.01987363,-0.067045823
-38.83359925,-17.36859618,-20.61613108,9.371612046,0.649077001,0.05989838,-0.026406096
-55.34939408,-24.28550524,-17.80442657,8.261196586,3.396828599,-0.274467754,-0.137952756
97.19244199,1.076452448,-13.00446787,11.45153364,5.24235232,-0.309142288,-0.20731061
-4.431640924,50.97023781,-4.244316237,12.71135298,5.623741803,-0.400040464,-0.201080054
-55.01198665,6.551300938,-20.66331498,5.42367358,4.281368889,-0.371120357,-0.226347334
19.03955707,-7.881962862,-19.26461933,6.045377254,5.398170291,-0.448555022,-0.266449302
-83.24235755,20.76517034,-26.65818594,0.759489818,1.134549173,-0.117042592,-0.161925577
-86.36603143,19.07405243,-31.86643151,-2.122110939,1.085759246,-0.137708536,-0.199890827
-102.7830457,124.8860098,-13.62018913,-1.483430175,1.769116988,-0.239612818,-0.234200722
-42.27583955,-13.90920286,-26.42803056,11.86998311,2.551425312,-0.02853052,-0.093094807
11.82077567,-8.713169028,-20.54049029,13.547028,3.077281415,-0.052271839,-0.09537046
173.5305541,16.26272023,-17.51702582,13.11065972,3.531090477,-0.008490034,-0.150177235
52.21092196,16.82024479,-12.84990726,9.272383818,-1.348315794,0.283564755,0.039543819
102.900921,4.757593565,-17.45695929,8.595706482,0.556319968,0.134666401,-0.057353901
333.4321212,47.86257618,-10.93616689,12.07518269,0.332388351,0.361989067,-0.056594868
43.64052311,19.39436277,-15.85691022,7.292793964,0.681076818,0.060432305,-0.070856628
-77.51479893,4.696173562,-34.39962375,-2.196097511,-0.652769901,0.043782443,-0.128751249
-52.21157228,-17.34780536,-43.20462481,-2.366172594,-0.013756778,0.038569582,-0.168685659
-39.90242059,-17.60300528,-35.82530157,4.551751521,2.855376846,-0.146132589,-0.200380238
-47.20765732,-7.443158614,-22.92864251,10.89796751,5.602970395,-0.375364114,-0.223071429
-20.63390221,7.45396472,-17.18289899,14.43801691,6.476685887,-0.399438443,-0.221650618
-87.75571508,79.05231609,-9.339592023,7.917253662,5.128932551,-0.438018314,-0.243561077
-64.67414462,8.482680632,-22.09186868,5.808573644,5.258493712,-0.452510683,-0.265199656
-121.5757547,192.5082118,4.382005513,1.849255136,5.330239438,-0.604970731,-0.338640544
-165.5782817,413.7414499,43.52858328,-5.884281004,5.993878635,-0.951316088,-0.468558888
-58.53611489,-20.77484094,-34.47579762,-5.338181215,0.595047756,-0.160225134,-0.201807069
66.21560793,-4.019165231,-30.93447073,-1.696396276,1.214451973,-0.079089271,-0.210142533
-6.142655789,-4.488968853,-27.77050821,0.858830814,2.879553196,-0.257246321,-0.233516701
-107.8206961,138.4725131,-5.49873683,-3.723742613,2.251766927,-0.388192958,-0.265255683
-147.4573912,311.1381849,23.64660418,-12.67262057,1.990438654,-0.636479122,-0.367002691
-63.09363694,51.33492813,-19.89907814,-2.412819155,1.865006565,-0.268152875,-0.22877279
-19.78507494,4.281040773,-25.0817408,1.866063583,2.828765058,-0.250932227,-0.217578701
-16.41724538,-10.74565265,-28.70599146,6.933054948,0.862876394,0.068412168,-0.085468928
-73.4966086,3.509478439,-25.9902929,6.214104442,2.840401346,-0.184370481,-0.16658388
-32.1063497,-20.02560814,-32.54883321,6.118492101,3.558660085,-0.204916703,-0.205663942
29.95233151,-6.534648509,-28.64405558,7.295961434,1.831211063,0.011828556,-0.130778288
-92.70112316,51.00248823,-22.57493774,-3.04087905,0.163282251,-0.110668224,-0.166664066
-120.9769931,182.8765273,-6.373399434,-8.090932426,0.116415824,-0.229031348,-0.246200703
-58.01262251,-25.92966709,-41.107982,-3.519458508,0.57335682,-0.072409601,-0.194441993
-67.73567066,30.5114888,-28.91753656,-3.888657202,1.016044027,-0.169344139,-0.217580058
-81.79643825,11.10651531,-32.82003118,-1.808824392,1.837649383,-0.203034968,-0.226112974
-82.55980293,17.36558387,-30.53054848,-0.980500545,1.37615136,-0.151516458,-0.196734584
-56.01659779,-22.75164612,-37.0339945,0.955500851,1.595929372,-0.104313432,-0.183188437
-23.84775968,-16.15372195,-33.19833981,2.739881754,0.835570596,0.005626727,-0.13354922
-42.48380853,-1.545161007,-29.32763931,1.025968815,2.597306483,-0.232685883,-0.219630294
-112.0932106,130.7273264,-8.157593066,-3.462609379,2.108864303,-0.357986556,-0.257888168
-58.64089106,17.92118573,-29.46259662,-2.099084775,1.771740946,-0.208123768,-0.226090206
-65.78189561,2.853032725,-32.95530967,-2.80160554,0.310273039,-0.070510691,-0.172079542
-28.27545216,-14.35181295,-38.79816616,-6.442399426,-0.689336639,0.000903123,-0.178340042
-64.47104693,-15.39703551,-39.10305457,-8.835142524,-2.243077982,0.082750324,-0.133723894
-82.60124841,4.913474891,-33.55967791,-5.699537514,-0.954207887,-0.011232482,-0.149871786
-94.12385588,29.95377707,-30.32015797,-3.583463951,-0.106594419,-0.057182185,-0.167139994
-98.46908093,97.13662182,-13.22010362,-4.16705377,-1.328961407,-0.018056455,-0.119722214
-71.28437507,0.662593135,-25.49067717,1.408125096,-1.722709784,0.158607357,-0.026580426
-67.40861534,13.35917698,-20.33556194,6.092419366,-1.09292364,0.172134689,-7.39E-07
-48.49293456,11.84408703,-20.26790809,7.108084235,0.582861883,0.037465404,-0.060268928
-2.55000921,24.76966449,-18.94004432,6.427327265,0.612447062,0.049771463,-0.079548662
33.7269658,-1.774372248,-21.24830105,5.053581419,0.700320815,0.025333878,-0.093971961
17.99020025,-13.57535862,-20.91924277,5.049044746,6.287868247,-0.551537448,-0.313711707
-40.51005023,-23.65202786,-19.47324363,3.947456911,2.137792074,-0.220396597,-0.137097404
45.31606486,-6.152463396,-16.87367355,8.178082779,4.495828631,-0.314166332,-0.207136089
2.262314395,-10.97673721,-18.75723573,8.37812736,4.563784404,-0.332624768,-0.202821359
29.56267017,-1.966533688,-20.74537214,-2.155648784,3.493748376,-0.415426617,-0.239200351
-39.37655199,26.92056348,-13.58549498,-6.586016371,7.777648284,-1.44263127,8.212427225
-37.17593141,2.042805078,-24.65327189,-4.013476695,2.999194859,-0.410517103,-0.280200915
-67.76635094,-20.92009372,-33.7670621,-3.027625129,2.557033973,-0.322183979,-0.13047155
-22.26680231,-13.65358611,-25.47812414,-6.047710996,5.597388055,-0.926737662,3.843959238
-61.95429323,-21.79633385,-33.42933018,-2.630691043,2.080599608,-0.260073151,-0.231450544
105.2788524,4.060276542,-25.87768452,-0.463270431,3.09354158,-0.246254538,-0.273552405
170.6396214,16.61312695,-19.43724016,2.620584142,2.404139499,-0.109673947,-0.215942695
111.5824053,9.409176455,-17.92858193,-0.322597353,0.238066338,-0.012753249,-0.140955757
94.50938426,7.90139182,-20.46203344,-0.657517615,-0.891835058,0.099724475,-0.100289554
91.00472589,8.053187165,-17.52244862,0.856216497,-1.414579343,0.15950838,-0.056202623
249.6481585,31.94334894,-16.28845032,-1.092592203,-3.264894634,0.409757035,-0.03503214
391.4589403,59.22888869,-12.48486755,0.969246365,-4.813430284,0.689957853,0.021613273
300.6437699,41.81426693,-12.4762217,4.120218205,-2.001435242,0.407876072,-0.037853792
315.0804497,46.75798499,-7.748859791,7.581272526,-1.142321591,0.374451882,-0.031738667
44.25401917,7.850672441,-14.94703426,2.853933132,-1.352731277,0.148295634,-0.025008143
-25.08471643,-14.19398787,-22.60659045,-6.443843073,0.156203148,-0.205622631,-0.177227807
-19.54654233,-14.38595382,-19.2839347,-5.007850025,5.39297431,-0.791674029,1.128571523
-40.17251246,-1.917310625,-16.7828028,-5.85402513,4.94292118,-0.768076822,0.807374657
-80.48843241,0.592491029,-18.41265718,-2.29327372,1.517554352,-0.302260643,-0.180188291
-79.7783312,16.39639249,-17.92288401,0.523985594,0.671823574,-0.145793949,-0.123948732
-74.71676475,1.45220684,-20.87356456,1.587137724,-0.461363122,0.000660314,-0.065983261
-103.2193139,91.96349657,-3.106971043,-1.692210654,-1.470992482,-0.036466031,-0.062206658
-35.7290095,-20.54182896,-19.61427002,1.976779994,-0.333679603,-0.011161946,-0.058725818
-1.857900384,0.909443284,-7.854436061,3.778625718,1.214869395,-0.175172502,-0.093983501
-81.69155545,-11.68260259,-16.85362909,1.790251258,-3.486359004,0.256691428,0.077301271
-85.70776433,23.78854164,-12.34010859,2.704769864,-2.738494171,0.199511417,0.047893911
-89.33578527,28.44132627,-12.72233098,3.526341418,-2.508134647,0.199688152,0.04412431
-77.75063888,-7.463633197,-20.35442839,0.219019758,-5.313595181,0.437212273,0.125348413
-46.44650475,-21.9021837,-19.44204242,3.772494084,-3.939327404,0.375536484,0.110419007
-2.530497278,-15.84616795,-15.33377184,6.781768384,-0.906803958,0.140714117,0.016167501
176.9853075,16.91532068,-3.45572806,11.27388105,-0.450729644,0.240527719,0.024954011
76.34937544,8.366551661,-5.715897765,7.610982434,-2.003204097,0.263916049,0.066090543
-92.24324624,32.82675343,-14.80386829,-1.06803536,-5.705417581,0.435800181,0.12142557
-129.1934285,220.259844,18.94206686,-2.507850096,-2.847271736,0.020962218,-0.028957299
-59.49608483,-8.924538694,-18.71356418,1.717156402,-1.358008103,0.074702401,-0.019852657
17.40616818,-13.52930046,-13.98911963,4.601483956,-1.093365698,0.116043662,6.78E-05
-96.11618911,83.07772928,-9.105065719,2.259045778,-7.340975008,0.671943531,0.209359964
-91.39911029,42.21995077,-15.62187189,1.504331561,-6.141496913,0.550368962,0.158801443
-87.50732034,44.02541561,-10.07931818,2.138381505,-3.97831399,0.31117806,0.087489141
-109.0679401,93.85157571,-3.133399078,0.877438843,-5.893104706,0.455382553,0.145452373
-81.41128204,11.16031403,-15.18156692,-0.924474004,-5.951278339,0.451671879,0.142003025
-33.18637445,-22.0264729,-18.98764135,-0.056203807,-4.953151586,0.397729546,0.111629205
-79.191015,8.069785974,-11.82587296,1.61987654,-7.103166505,0.593075111,0.224271175
-49.53800852,-21.83808594,-16.92537419,-3.19028556,-4.403347817,0.25015439,0.06391182
-15.89628022,-16.18631814,-12.63291111,-2.242478466,-4.980782676,0.320387807,0.098742288
3.489398525,-13.47876366,-9.898522956,1.727671515,-5.206707628,0.421566917,0.150541528
120.4043124,3.338975147,1.082374667,2.764596943,-5.02439854,0.427812359,0.151238088
-63.50415101,6.695933026,-8.94050611,-4.636628255,-3.088647233,0.963049174,0.049912829
-34.48753552,-14.53371213,-13.86954044,-7.218858668,-2.914153024,0.008381853,-0.037989897
35.05751702,-3.514099381,-13.55990742,-1.346522973,-6.701276565,0.560154699,0.161753211
27.79137253,0.142294817,-10.10721193,0.718382956,-7.79936838,0.685978727,0.234979743
102.4541064,42.62062915,-1.538052961,-0.007047976,-7.606473723,0.67122977,0.204586925
38.3239144,30.24514798,2.242416574,-0.033058707,-1.537862169,0.291153032,-0.003110343
-70.33793642,-0.238165598,-2.353593602,7.286549764,-9.785236707,0.905113245,0.416921813
-0.766612919,-8.268706626,1.404558069,9.140860775,-9.182112404,0.890446516,0.413157645
-77.70466709,-11.48568445,-14.20516135,4.870794461,-9.235522939,0.874627424,0.350027994
-77.11738457,-15.42816197,-12.64928372,5.428838229,-9.289473847,0.876540179,0.363489855
4.586534769,-7.853122563,-1.951030896,6.221858663,-4.849218978,0.427909235,0.19681168
71.67076531,-4.747235354,5.404006901,3.907779469,-2.456352074,0.127688526,0.079283935
30.23841375,-7.553485572,7.320874553,7.992915345,-1.648758859,0.09338608,0.100449592
-64.9044482,-18.2274365,2.000789384,8.869738652,-7.647324332,0.679795133,0.364055596
-18.22715846,24.93245117,11.13051325,7.05355734,-4.104349189,0.289277539,0.190289473
-50.81803434,56.10987535,9.803087088,7.129231844,-3.908022617,0.292317671,0.168484878
-82.47066119,-7.546586689,-6.698667367,5.469214803,-5.123859154,0.423429548,0.203055815
-21.39274318,-6.569010994,-1.72043547,1.47742987,-2.944043215,0.120782137,0.073732538
44.62518457,-1.286855556,6.678703872,5.29633676,-0.284382852,-0.080198814,0.00971859
38.03907024,-12.58220007,3.67242079,1.936819768,1.099673839,0.181896769,-0.056100384
-47.21016563,-28.32824893,-1.108931846,-0.046622748,-0.224965486,-0.222677404,-0.036476771
-80.44091701,-14.25248459,0.523179236,2.99766008,-0.292707112,-0.169250974,-0.001036734
-88.75229669,31.94471435,9.424450612,6.180935759,-0.30790135,-0.127961205,0.029007874
15.06441917,-6.813103036,6.898300024,9.686846679,4.418663752,-0.476097314,-0.12995981
-20.13795318,-13.80331695,5.804817201,8.074113091,5.228494816,-0.568752929,-0.170740672
-50.97973562,-21.78367406,0.396180442,5.061814577,1.961286597,-0.336560824,-0.07310413
-18.57167329,-13.66936639,3.801376575,5.279052788,2.482683656,-0.382412973,-0.093974507
68.71317411,1.960608299,16.03160893,10.36912446,4.981063238,-0.487681622,-0.135298331
60.02647445,30.72703298,15.25199411,10.88768246,2.330699798,-0.244420415,-0.040208713
-56.71223037,122.8276747,28.87364516,4.914503991,-5.210619656,0.28764321,0.207327608
-79.21743543,14.3766661,5.512376508,7.256311134,-5.671419063,0.445247505,0.259149299
-75.33722068,-23.80849785,-1.30947328,3.78792439,-5.908638836,0.411874959,0.237615407
-35.98076012,13.69605403,11.2214515,1.20453325,3.500183525,-0.570359957,-0.170558286
13.61724669,-14.52866005,8.154433732,10.32984349,2.956168181,-0.251776336,-0.051642725
-44.97317701,-10.50425143,7.677419577,11.96449287,0.201077269,-0.055001069,0.079529579
-61.96296252,-28.04721655,6.373907021,5.851911622,-0.421803051,-0.142286543,0.051252581
-35.30124429,-18.4613495,6.454024201,1.171281657,3.338094386,1.291416765,-0.057731814
-43.60493531,-22.54940453,9.746668671,4.848028595,2.023006686,-0.290194947,-0.050730144
-62.67859357,-19.49167736,9.496059178,4.160959005,-0.362409837,-0.200839381,0.033984281
3.02422295,12.89059098,13.13490421,7.275307994,-2.650220767,0.13571171,0.140545144
-89.28056008,155.3626106,31.35432324,6.729627601,-3.840501027,0.183918774,0.16310815
-86.26918346,86.32705683,21.94031092,6.329219538,-5.721401614,0.369039261,0.251316022
-70.77713818,3.307252556,10.41765829,8.764589053,-7.34709614,0.600242556,0.359008301
-56.01596294,-23.26858091,3.648370424,5.37743862,-3.970049219,0.228087209,0.182303902
-43.74664788,-16.0823871,4.555452367,2.728890587,-3.475596729,0.129360574,0.131068477
48.24315578,-1.198079947,18.4663112,8.759586427,2.455941383,-0.365515474,-0.041162054
86.72543838,0.587337472,20.34042189,8.923825716,0.875582729,-0.195049122,0.022614018
-88.71377796,3.552790873,11.44752731,2.681422824,-1.502709088,-0.002700914,0.068515457
-65.73047317,-6.823504459,1.74393969,3.4134042,-3.256449886,0.139847674,0.121291677
-56.34411259,-8.691638025,2.188733729,4.184503894,-4.674173097,0.297276813,0.187908103
-33.70811829,-4.501967706,8.067954496,4.046388438,-4.277326625,0.227343314,0.177664115
4.52157732,1.480873091,11.63162924,-0.071330331,-3.141810271,0.027415456,0.087587717
-45.06075012,72.17014923,26.25042828,-3.940070257,-2.314655486,-0.211933698,0.016740485
-66.79847024,139.0863144,39.46551886,-4.942651048,-1.800047862,-0.334620783,-0.017275718
5.993230369,-3.281601409,11.60397238,-2.361306522,-0.844124089,-0.161758662,-0.022998695
6.233983926,3.039411349,20.33225658,-1.333260867,-2.414326317,-0.136377022,0.063221087
42.45227296,13.44801889,22.33828261,-1.087286873,-2.671043189,-0.089250857,0.069599955
11.39793037,-11.96188828,19.84448953,-1.097369939,-0.280341661,-0.350292225,-0.015779951
-36.88301208,-29.44124704,16.14682288,5.583703718,-0.150356332,-0.236567492,0.056160326
-93.50182977,28.94059525,24.95009682,6.252025167,0.732650337,-0.311292946,0.026669878
-95.20539535,56.31620401,28.13914355,2.771495203,-2.537348282,-0.105240333,0.115437893
-17.94740916,-17.96545722,17.36215772,5.78241609,-3.419373648,0.104587117,0.185948779
-65.18954138,-25.68909567,12.48849753,8.349082529,-4.635838648,0.282080146,0.262773641
-53.52782384,-26.69882824,12.54379308,4.717138123,-2.363262563,-0.015680392,0.131039582
-11.7231672,-13.83326851,17.12004358,2.842138564,-3.143799362,0.02351104,0.140676033
1.129335189,-24.74214595,20.29236808,5.598015326,1.592770076,-0.270020274,-0.006488266
44.75045013,-13.45730704,24.2628839,8.521450024,1.910831901,-0.249853498,0.005684099
-68.14441442,-25.73800725,22.90020712,5.859307387,3.330370044,0.193966008,-0.020152874
32.43171075,-7.514124458,23.10284889,3.231288358,-0.351475867,-0.258073997,0.033352375
19.11517609,-10.17139255,23.97740276,5.788991742,0.003656621,-0.129932957,0.057390908
-26.44552259,-28.02332453,17.82943503,2.097096716,3.308851558,-0.617808325,-0.117917794
-71.79796854,-33.56256349,15.41603355,2.319149751,-1.415981902,-0.200978339,0.080472475
-8.098284937,-21.72980761,19.60408501,0.730524939,-1.079817646,-0.251041696,0.043522315
56.39338312,-3.020884417,23.59171478,3.593022348,-1.987704734,0.386866624,0.124205182
50.60456121,-7.131700589,23.06199588,2.403884949,1.412660266,-0.22986394,-0.039257522
20.74566244,-17.77268023,17.02974235,0.253034733,2.687025738,-0.384202448,-0.116890228
5.743084635,-20.45501181,18.47182331,-1.65867397,-0.076073383,-0.383672262,-0.027609516
85.50648267,-1.400532444,22.49160317,-0.582989183,-2.249948665,-0.109760922,0.059074264
97.92871316,6.788052595,23.52834247,-0.861921643,-1.776503305,-0.155248709,0.032815302
82.14061799,2.563045644,24.16616287,1.955001377,-2.48860088,-0.042494911,0.097151065
44.40379998,18.29470128,29.56649496,3.574280715,-3.42998238,0.036565287,0.162048781
150.0778422,22.90464231,30.1456316,5.822922576,-0.319549591,-0.117602469,0.042275132
42.70471316,-6.577287349,25.4838562,4.082574166,5.435365649,0.514439353,-0.119116832
-67.24405687,-30.42235298,15.41438727,-1.791147722,2.311606839,0.518232831,-0.053334569
-59.78366706,-35.54589568,13.63633419,-3.299791554,-1.240025477,-0.320538411,0.010627428
-42.34185088,-27.0100112,18.6392931,2.838979696,0.483001316,-0.378614755,0.007096904
-36.33112648,-25.26043393,21.90163115,6.484511013,1.767463799,-0.447050845,-0.002612936
43.07492764,-5.964895959,24.67475928,2.833680187,-0.186483989,-0.287204341,0.023543295
133.0769485,12.34246949,26.53941407,1.029206411,-0.984291598,-0.18962108,0.018112957
48.1762713,-15.43055608,24.0266235,0.675117063,2.206049752,-0.404477934,-0.084892954
46.31852793,-16.26885993,24.56140216,0.243288929,3.004195903,-0.206084951,-0.104194183
63.88437239,-14.18426991,26.1547589,1.872403926,2.922926655,0.046530431,-0.072978651
15.40506746,-18.75751439,24.41061303,2.989881012,-0.963487124,-0.233888242,0.067555398
-29.75589819,-27.0076821,22.69967347,1.594844099,-1.153947027,-0.267067516,0.068599507
22.12373477,5.342108975,28.97878057,4.087873431,1.193699946,-0.431664396,-0.013253886
74.71078012,-5.025931399,29.02799268,6.148324995,1.218403324,-0.368488247,0.004382961
-65.30602229,-31.60151727,21.12697652,8.724833334,3.306670853,-0.317798792,-0.022877635
-72.33148281,-25.04911991,22.11623793,6.377568685,2.596085419,-0.512684547,-0.029446564
-71.71613903,-34.08975348,18.73281239,1.918684593,-0.528226775,-0.323561203,0.04766271
-11.8286329,-24.05011586,21.13045234,-1.552268807,-0.652081055,-0.358882841,0.007738486
95.1820511,4.315567925,25.14872487,-2.849797256,-2.227097219,-0.170029986,0.036230229
14.68095449,-12.32531935,23.20623573,-3.8473778,-0.32921598,-0.429045221,-0.034833492
-1.533874563,-10.92672668,25.71080246,-2.166170828,0.814279128,-0.40825469,-0.050196366
9.918900208,-20.53002725,23.40138362,-1.911291046,0.865958104,-0.434319817,-0.053823995
-21.21496132,-19.81088529,22.2353139,-2.296430195,2.305199147,-0.050420463,-0.085370368
-20.76305546,-14.80609158,24.00130785,-0.520906966,1.196425315,-0.412765394,-0.047720612
7.744801494,-22.26158895,21.36614902,-0.772137457,3.135960822,-0.412709596,-0.127134109
9.411875655,-21.40661488,21.67998937,-0.542177953,2.051022045,-0.593695233,-0.096219125
8.076332536,-21.93431511,24.03706224,0.765093613,2.500748429,-0.587702403,-0.093150204
-51.27399392,-31.94038322,22.07877907,-0.356559241,6.13566947,0.712813815,-0.150238889
-4.76627904,-19.66250534,24.84277421,-0.513403603,3.852759813,-0.551751809,-0.147773084
66.95543173,15.44569348,30.53941978,-0.778722695,2.177975778,-0.525700009,-0.108004893
190.6162765,11.54072776,30.73175766,0.060741787,-1.814037689,-0.126833,0.043069299
142.9654047,8.706908521,30.63666684,0.375517367,0.322166419,1.561836909,0.072157991
-43.80310844,-35.79045845,25.55803147,1.602095882,6.270139325,-0.12089644,-0.172435751
-43.77795603,-30.20713127,26.78424698,1.640476169,3.442321805,-0.722449106,-0.104102381
-31.33161652,-21.90689949,26.27575567,-0.661014828,4.033272355,-0.602007814,-0.148141756
103.0161549,14.37339,30.90636284,-2.727419516,-0.430326815,-0.375258137,-0.029848743
45.11077119,-11.45233182,24.15950959,-3.174790421,2.629641365,4.323620819,0.120925944
-53.05025087,-30.91217496,24.15067573,0.221538827,4.933219967,5.596729734,0.169009173
-29.97948936,-29.07443378,25.0636243,-0.551061691,1.609897944,-0.607406123,-0.060391021
-36.87963901,-9.39468805,26.89832929,-0.023523841,0.821892178,-0.517217071,-0.027937577
7.501323251,-10.06897371,25.57061067,-1.325308958,1.367964328,-0.563094965,-0.073264923
53.00100034,-2.438369978,26.04411894,-2.875041769,0.187947762,-0.448549765,-0.05090151
10.39685904,19.21692651,28.41054749,-3.536386851,2.888758583,-0.753149314,-0.168074165
-0.569374932,33.02144171,30.3919557,-5.124899019,2.685904671,-0.775805078,-0.177298248
5.549582853,-20.5466783,28.51810356,1.661877507,0.597869792,-0.456472767,0.001571237
77.49948484,-5.68245943,27.76530099,-0.882545556,0.369576433,0.715513767,0.026037468
-34.67172634,-21.89148361,24.90609928,-5.02496037,2.093804589,-0.746441983,-0.129725005
3.971605033,-19.59450411,25.58159493,-3.170022237,0.740947247,-0.552216021,-0.060875382
37.51189966,-10.5987723,28.20489278,-0.872727677,0.742974938,-0.494220419,-0.041444767
20.97184597,4.860169505,32.23698978,0.482290881,2.773667585,-0.692154088,-0.107397068
9.166295591,-19.07596264,26.85296027,-0.752793413,4.023770567,-0.287603077,-0.139274948
24.02866772,-17.40927172,25.39982568,-0.14358362,4.278789755,0.809567281,-0.09072889
-78.70629389,-32.59493326,22.97628577,-0.494247244,2.406650451,-0.450733482,-0.074048562
-43.49897934,-25.63908276,20.8001493,-3.775373237,3.082234483,-0.376384443,-0.140491585
-74.04261112,-31.47517764,17.69825726,-4.838529297,0.634737149,-0.575321357,-0.072920469
-37.96939589,-17.04100425,19.44381013,-6.955815447,0.378020035,-0.573330793,-0.093567008
-18.2199642,-16.76771409,19.35260533,-6.705937731,-0.054672959,-0.51224946,-0.076675039
-10.49351265,-23.94292934,19.03067866,-5.592081264,-0.031772204,-0.490325362,-0.06425458
10.89489812,-20.59385348,18.12033577,-4.829795916,-1.011185334,-0.353771725,-0.023402417
35.57867613,-18.75311106,16.66973485,-6.540785,1.463322073,-0.607906405,-0.15058536
10.16511189,-19.00556374,18.73981003,-6.122760367,-0.689028462,-0.149529561,-0.034686681
4.877083935,-21.80111125,15.41517453,-8.177032741,0.938791335,-0.477501488,-0.135489304
-4.989043095,-14.93339662,16.97187904,-9.768298171,0.521266229,0.354820146,-0.087820986
-4.758329209,-20.53856195,15.94141679,-7.097499503,0.653231637,-0.560057134,-0.117490834
-7.899428822,-24.72975464,16.82919922,-4.049298706,1.248325107,-0.566057777,-0.105815972
26.29147409,-17.12671754,19.20362649,-3.854572388,0.678416919,-0.495799363,-0.084479279
69.18829776,-9.532065606,22.57566969,-3.960261856,-0.663925923,-0.357988535,-0.033661254
138.6611993,1.087893017,25.60392024,-1.274639878,-0.920435461,-0.245957928,-0.005182523
-56.35761013,-23.99642094,16.31603372,-4.033487073,0.815188969,-0.254497039,-0.065946074
-39.71105088,-24.07803623,16.47786791,-3.280434261,1.366897693,-0.577009905,-0.098951375
-11.07687474,-17.58067905,16.93469522,-6.703027138,0.448108984,-0.53982874,-0.103379662
-2.929269605,-23.03749049,14.62906304,-5.834755012,-1.139930394,-0.346455557,-0.032852731
-5.450949685,-15.95866413,15.01704474,-5.666314341,-0.314330199,-0.422230623,-0.067491446
15.7459031,-10.68763075,17.62032482,-2.882192296,-0.160117361,-0.379686296,-0.045430553
63.95383562,7.78450345,22.33004736,-0.086818975,1.049227146,-0.177625085,-0.059378278
-55.41448336,-31.46757865,10.59730293,-4.788321963,3.626143476,-0.553555113,-0.200297683
-72.41090038,-32.71635177,3.55200768,-8.050291201,-1.699654479,-0.304557409,-0.041605431
-72.7032696,-28.76969892,1.92579596,-12.89689169,3.044858767,6.289898178,0.097609656
-50.36619726,-29.58297106,5.882710071,-9.434375726,1.480093605,-0.650970431,-0.186130727
24.28665128,-9.81355025,9.41890204,-6.568097547,2.014739606,-0.605327555,-0.192785999
21.97372635,-1.679798551,16.52287908,-5.434281954,1.94941719,-0.622688617,-0.166451926
60.50872123,-11.35485793,15.66306975,-3.08563424,1.220685894,-0.479455053,-0.11517149
60.75042921,-11.35205045,15.96567321,-2.850566567,0.987420512,-0.32798629,-0.095712947
-71.05691714,-30.07540088,8.722949968,-5.211504038,1.785327739,-0.332160987,-0.129391807
-75.64391029,-33.62531739,-1.97634261,-4.287345026,-2.230455202,0.49636665,0.041605007
-72.66457424,-29.83847034,-6.224872763,-8.304409296,-3.17362822,-0.086055382,-0.00723162
-66.95022526,-21.88752962,-2.011749444,-7.899665864,-1.94800773,-0.220042452,-0.048996992
-58.30176265,-23.12350613,0.453758499,-4.662094753,-1.596689847,-0.200029276,-0.025240946
-54.49270028,-29.56990817,2.319726116,-1.402246584,-0.742670753,-0.232655622,-0.01968987
-45.31102956,-21.32754904,4.467872029,-1.477926825,-1.198822702,-0.192167375,-0.002756079
