DT_corss,DIWS_corss,DIR_cross,DIS_corss,DP_cross,TP_cross
2.266279358,-12.11193693,0.291760751,0.146431643,-3.206072534,-3.281233162
2.078065446,-1.985246452,0.272712276,0.136871414,-2.006423641,-2.15514514
1.801528548,-0.109589793,0.24471679,0.122820775,-1.175285223,-1.359129788
2.0777826,0.463573531,0.302728055,0.151936017,-1.012881565,-0.882790138
2.27661134,-0.510132791,0.310809226,0.155991871,-1.046482049,-0.948062385
2.549500714,0.714011711,0.305036961,0.153094832,-1.168731467,-1.231030991
2.153767863,0.616492484,0.285411259,0.1432449,-0.858528581,-0.872600562
2.384628523,-2.498312563,0.316004265,0.158599206,-2.725240768,-2.501749179
3.415178695,-9.310082336,0.375458596,0.188438708,-4.411175641,-4.108163519
2.986205223,0.84498598,0.326971568,0.16410358,-3.337571527,-3.583721839
2.719467091,-1.476516354,0.314272585,0.157730095,-2.982349605,-3.156700694
3.007295303,-0.87454055,0.33332106,0.167290323,-2.916806086,-3.035024257
2.847398248,-1.147189605,0.33332106,0.167290323,-2.726797281,-2.686455177
2.781478388,0.702407186,0.323508209,0.162365357,-2.373313876,-2.424735096
2.359302532,0.635637702,0.304459734,0.152805128,-1.815749761,-1.776576623
2.229950883,-0.059301698,0.278484541,0.139768453,-1.684356147,-1.861791659
2.559382368,-5.826447343,0.318890397,0.160047726,-2.554882826,-2.471879634
2.581126253,-0.890983313,0.302150828,0.151646313,-2.49732016,-2.714188056
2.580304629,-0.389149893,0.314272585,0.157730095,-2.862916092,-2.875217129
2.596574404,0.555474809,0.297533016,0.149328682,-3.395137847,-3.828175994
2.469744894,0.338870693,0.305614187,0.153384536,-3.919661916,-3.984352232
2.512897013,-0.597078419,0.316004265,0.158599206,-3.412431526,-3.30108563
2.94500777,-1.823972611,0.347751723,0.174532921,-3.461581113,-3.240607395
2.095105602,-4.350278111,0.315427038,0.158309502,-2.786858314,-2.255937239
1.58708893,-0.366809379,0.290606298,0.145852235,-1.720858892,-1.243198624
1.465719865,-0.831543406,0.297533016,0.149328682,-0.926400289,-0.589635154
1.561777621,-0.6088222,0.283102353,0.142086084,-0.642384765,-0.481206529
1.584387178,-0.697574178,0.267517237,0.134264079,-0.680445504,-0.579102138
1.180404896,0.323114748,0.213257945,0.107031913,-0.546936282,-0.545709278
1.115039315,0.407201399,0.160730332,0.080668858,-0.184857304,-0.306715097
0.767959506,0.395490056,0.173429315,0.087042344,-0.316633364,-0.310780683
0.910417801,0.358710601,0.160730332,0.080668858,0.096801432,0.131138702
1.101726071,0.341922986,0.190168884,0.095443757,0.054305937,0.063598381
0.872683883,0.189514128,0.134755139,0.01579604,-0.667095131,-1.23241818
0.656447874,-0.358607792,0.09146315,-7.307353102,-0.516506041,-1.558071491
1.417700237,-0.123347679,0.196518376,0.098630499,-1.391905032,-1.964227222
2.167988798,0.417774179,0.264053878,-0.172194268,-2.154568748,-2.575350423
1.061523071,0.224781113,0.137641271,-5.331446766,-0.971982849,-2.093604917
2.08575152,0.47944268,0.262899425,0.131946448,-2.089643247,-2.424149976
1.417297477,0.463353733,0.174583768,0.087621751,-0.95641279,-1.709632258
0.96097399,0.358342651,0.137064045,0.068790998,-0.418081853,-0.822109946
0.680870311,0.253913382,0.127251194,0.063866032,-0.538601723,-0.870587534
0.871689693,0.290538366,0.160153106,0.080379154,-0.826638704,-1.079968177
0.676814531,0.247991877,0.150340255,0.075454188,-0.595064671,-0.684994869
0.543150174,0.279333474,0.105893813,0.053146988,-0.542105077,-1.009406891
0.430852235,0.225233933,0.0816503,0.040979424,-0.338696477,-0.841448435
0.514925582,0.26014794,0.098967095,0.049670541,-0.201581009,-0.407395737
0.365682535,0.18316759,0.07991862,0.040110312,0.041382521,0.091081307
0.601626204,0.077712419,0.163039238,0.081827673,-0.435353049,-0.378780926
0.713643692,0.222509054,0.141681857,0.071108629,-1.060342548,-1.449116096
0.530370079,0.143664579,0.086845338,-1.159055175,-0.450090363,-1.216717489
0.529883412,-0.03695975,0.09146315,-0.939221015,-0.506850763,-1.234161966
0.876177827,-0.294942498,0.17920158,0.089939382,-0.943875768,-0.989982382
1.178408967,-0.813793237,0.23057474,0.115723029,-1.083025702,-0.922816575
1.172544055,-0.377192379,0.244428177,0.122675923,-1.122293282,-0.846714578
0.900457219,-3.183596338,0.235769779,0.118330365,-1.251782625,-0.779506555
0.663576426,0.360617628,0.178047127,0.089359975,-0.569404709,-0.458190523
0.233223642,0.002379941,0.097235415,0.048801429,-0.009185316,-0.008710072
0.437141564,-0.046065657,0.207832016,0.104308696,-0.758560184,-0.295115002
0.644238551,-1.094768892,0.23412056,0.117502639,-0.788980516,-0.356482258
0.785825931,-1.342929306,0.252735219,0.12684514,-0.823341369,-0.389384628
0.615313333,-0.136290823,0.244905016,0.122915244,-1.364355749,-0.538062385
0.486528115,0.417183082,0.216144077,0.108480432,-0.654733562,-0.262113812
0.475151375,0.381470936,0.174006542,0.087332047,-0.064196608,-0.038727277
0.146139756,0.179745723,0.074723581,0.037502977,0.28164737,0.283375801
0.133581251,0.107513818,0.10647104,0.053436691,0.151791683,0.068759789
0.707967951,-1.554057842,0.264631105,0.132815559,-1.684373321,-0.654597306
0.896814609,-8.292201449,0.276175635,0.138609637,-1.495465423,-0.675946571
0.728876817,0.006028637,0.205754,0.103265762,-0.775302378,-0.513136278
0.353891951,0.332625809,0.140444943,0.070487835,-0.141194089,-0.097382076
0.943251279,-4.129442814,0.340825005,0.171056474,-1.960668503,-0.61203001
0.966981072,-2.169859032,0.311963679,0.156571279,-1.84074276,-0.703083732
0.659906375,-1.826172138,0.253663801,0.127311185,-1.020098308,-0.402171602
0.651976028,-4.029456098,0.290681588,0.145890022,-1.484892202,-0.440448917
0.406457844,-0.680710053,0.227111381,0.113984806,-1.277736806,-0.387064337
0.334893395,0.408843543,0.181510487,0.091098198,-0.841070846,-0.328654634
0.084194327,-0.57335386,0.21729853,0.10905984,-0.841742411,-0.057696903
0.214354727,0.251715533,0.141681857,0.071108629,-0.767194102,-0.314929889
0.063884291,0.198095364,0.108202719,0.054305803,-0.455692912,-0.095585946
-0.002484874,0.216592495,0.112243305,0.05633373,-0.224830977,0.001704683
0.007467424,-0.012218522,-0.004818232,-0.00241822,-0.003898749,-0.048208611
0.123898417,-0.230864711,-0.382555671,0.053386308,-0.531657318,-0.223798901
0.13300508,0.092967881,0.078061456,0.039178221,-0.493348923,-0.413955022
0.122010778,0.212578875,0.134408803,0.06745836,-0.623381822,-0.161845618
-0.032598226,0.121596811,0.135909592,0.06821159,-0.451863151,0.03065524
-0.018679742,-0.236150278,0.092040377,0.046194094,-0.263258544,0.022315191
0.007953566,-0.070304316,-0.013092899,0.012878146,-0.018242771,-0.008471615
-0.575968983,-0.280359241,0.173429315,0.087042344,0.093464751,-0.068802778
-0.430220471,0.101004362,0.10383229,0.052112331,0.291462033,-0.44710779
-0.161468175,-0.046900492,0.243098046,0.122008344,-0.668766207,0.070242888
-0.280932949,0.059264416,0.226232993,0.113543952,-0.457894933,0.096618585
-0.136541144,0.091815212,0.082227526,0.041269128,0.129381019,-0.100439304
0.097827474,-0.09800974,-0.044185081,-0.022176026,-0.126428383,-0.243533192
0.055423879,-0.030909733,-0.020518794,-0.010298166,-0.104631495,-0.529492416
-0.428284826,0.056868032,0.097697197,0.049033192,0.316672575,-0.546239344
-0.108220179,-0.119388181,0.032586046,0.016354593,0.125437332,-0.491445965
-0.195607007,-0.938627243,0.114803179,0.057618504,0.273480262,-0.156029461
-0.141721174,-0.153688693,0.161784398,0.081197882,-0.031619081,0.006581346
-0.044782232,0.013617888,0.044130576,0.022148671,-0.006032243,0.005332237
0.068142434,-0.044687884,-0.040144495,-0.020148098,-0.156397618,-0.254214208
0.060811826,-0.153538464,0.085921111,-0.032583081,-0.15729268,-0.087243368
0.021502592,-0.041316322,-0.018209888,-0.00913935,-0.009813696,-0.024463181
-0.036786743,-0.008395263,0.03181641,0.015968321,0.049389851,-0.068997084
-0.089828389,-0.383247818,0.061798727,0.031016129,0.201673889,-0.18235105
0.013812072,-0.035123762,-0.033368358,-0.016747227,-0.222839758,-0.106263931
0.009773032,-0.039693822,-0.029899265,-0.018989283,-0.228083014,-0.059858426
-0.004463736,0.011403708,0.008342532,0.004187029,0.026160545,-0.064499087
0.018046135,-0.027583406,-0.024806762,-0.012450252,-0.097466869,-0.109876573
0.237940231,-0.138477092,-0.087479702,-0.062376702,-1.125217345,-0.666315098
0.06085761,0.103071803,-0.040721722,-0.020437802,-0.308243314,-0.43487089
-0.209588265,-0.864953098,0.051634521,0.025914821,0.169546784,-0.51236595
-0.332385778,-0.394372613,0.10473936,0.05256758,0.264312964,-0.307854216
-0.224826423,0.075255375,0.071260222,0.035764754,0.059466745,-0.101211816
0.079248712,0.208917833,-0.059548919,-0.037820036,-0.234708505,-0.125920758
0.069998342,-0.083677341,-0.025313646,-0.021886322,-0.31627961,-0.44754175
-0.063862659,0.000438267,0.025082101,0.012588442,0.175561127,-0.685096219
0.101171411,-0.054383052,-0.031561388,-0.015840328,-0.146107428,-0.570455749
0.118646353,-0.105128168,0.73335802,-0.043614114,-0.268831428,-0.162368019
0.24035247,-0.121312791,-0.031360015,-0.042455299,-0.447428223,-0.577734547
0.209807066,-0.03553439,-0.058615744,-0.029418623,-0.255585149,-0.599972313
0.091531982,0.042794925,-0.024559379,-0.012326093,-0.126791212,-0.739658568
-0.313744616,-2.314686463,0.107625493,0.054016099,0.385210378,-0.401095692
-0.328907068,-1.011569857,0.07818694,0.0392412,0.263337156,-0.544654317
-0.319820397,-0.136567107,0.058561239,0.029391268,0.259056676,-0.928719312
-0.065319692,0.024643964,0.018155383,0.009111995,0.055015154,-0.419101943
0.023652163,-0.005569185,-0.007242584,-0.003634976,-0.014607,-0.253191356
0.50887708,-0.131281165,-0.140004682,-0.070266873,-1.198693561,-1.196299677
0.715323777,-0.260636818,-0.16020761,-0.080406509,-1.419021388,-1.520300224
0.100303573,0.079665269,-0.010388743,-0.014064317,-0.086690522,-0.42566792
-0.107388666,-0.040357849,0.049325615,0.024756006,0.063031795,-0.106949106
-0.150965932,-0.019562791,0.052788974,0.026494229,0.081946377,-0.170657868
0.030586952,0.003508381,-0.00781981,-0.00392468,-0.022375109,-0.430242153
0.34539188,0.027893632,-0.087477069,-0.043903818,-0.183813227,-0.318936686
0.48044622,1.132362162,-0.109411677,-0.054912566,-0.149054055,-0.229966867
0.529156866,2.168082606,-0.112875036,-0.05665079,-0.186825015,-0.298282448
0.424034949,-0.036463503,-0.070096718,-0.064867846,-0.222465802,-0.21708316
1.038533943,0.11874942,-0.180410538,-0.090546146,-0.664765617,-0.8153977
1.115198626,0.205431599,-0.193109522,-0.096919631,-0.764560323,-0.87894287
1.18787695,-0.27709024,-0.216775809,-0.108797491,-0.995562785,-0.967436617
0.7665999,-0.319253694,-0.139427456,-0.069977169,-0.97297296,-1.474948872
0.459561903,0.570559815,-0.070761109,-0.0454657,-0.650872035,-1.401173904
0.45338549,0.750240375,-0.07733796,-0.038815106,-0.381874816,-1.112774722
0.749122276,-0.157409836,-0.116338395,-0.058389013,-0.747987373,-1.591493553
0.220240989,-0.043940819,-0.035526683,-0.017830467,-0.222415079,-1.491959712
0.463334761,-0.141384642,-0.08662642,-0.043476886,-0.454055342,-1.077722583
0.81582876,-0.135878226,-0.134809643,-0.067659538,-0.684588646,-1.181383291
1.096318963,-0.505940106,-0.055411804,-0.099030331,-1.62033923,-1.753987859
1.233031469,-0.466100044,-0.078652374,-0.10647986,-2.152401334,-2.266640494
1.177344524,-0.185766742,0.639148495,-0.100396078,-1.805585834,-2.042247552
1.298776288,-0.255490302,-0.21331245,-0.107059268,-1.502078888,-1.648157567
1.284326445,-0.237424282,-0.074800508,-0.10126519,-1.697679397,-2.058879427
0.93554108,-0.481611911,-0.163550784,-0.103872525,-1.348128203,-1.131912492
0.861240451,-0.2760031,-0.142313588,-0.071425688,-0.749736914,-1.225588333
1.265312124,-0.403639929,-0.203499599,-0.102134302,-1.106448903,-1.299588797
1.355580131,-0.256033722,0.270570939,-0.103872525,-1.435519901,-1.746438146
1.274154564,-0.379641778,0.011618727,-0.119516535,-1.6768587,-1.448380822
0.838300897,-0.483463482,0.010407701,-0.107059268,-1.119269677,-0.79269534
1.211295339,-0.486929369,-0.222548074,-0.11169453,-0.970387461,-0.912329219
1.47017392,-0.423709394,-0.239287643,-0.120095943,-1.184835227,-1.169472924
1.428774038,-0.261748166,-0.245059908,-0.122992982,-1.203068864,-1.100306166
1.460726786,-0.265007991,-0.224279753,-0.112563642,-1.389899595,-1.551587683
1.610662923,0.366218958,-0.209849091,-0.105321044,-1.526426646,-2.146201327
1.571833195,-0.071569707,-0.202779558,-0.12878706,-2.327022308,-2.135417106
1.211829732,-0.342001688,1.525142523,-0.13400173,-2.387422805,-1.560164182
0.881721709,-0.322733165,0.946692819,-0.097499039,-0.79784126,-0.716584693
1.001785321,-0.452138449,-0.180987765,-0.09083585,-0.483476358,-0.568401891
1.048529492,-0.327329111,-0.181564991,-0.091125553,-1.167355977,-1.427327974
1.151176633,-0.31867481,-0.190223389,-0.095471112,-1.68889903,-2.065484138
1.477127598,-0.289559359,-0.234092604,-0.117488608,-1.697829871,-1.75930379
1.596504249,-0.32236272,-0.268726195,-0.134870842,-1.733424681,-1.473191116
1.579094041,-0.700709936,-0.045021506,-0.140375216,-1.951797872,-1.51454483
1.62481155,-0.74765916,0.38376563,-0.147328109,-2.079459974,-1.507309736
1.741756862,-0.805350267,0.70387517,-0.149935445,-2.419011536,-1.814834468
1.69255331,-0.495683166,-0.235824284,-0.11835772,-1.765157572,-2.065155842
1.642800439,-0.45322202,-0.224279753,-0.112563642,-1.484603443,-1.863885268
1.572071753,0.176391998,-0.242751002,-0.121834167,-2.073262909,-2.126222563
1.818558096,-0.48733576,-0.269303421,-0.135160546,-2.68098551,-2.584294158
0.985766901,-0.302104704,0.044704837,-0.086779995,-1.73228171,-2.195703451
1.075328977,-0.138408875,-0.143480249,-0.091125553,-1.615858775,-2.026210522
1.200159543,-0.352688628,-0.182719444,-0.091704961,-1.105339268,-1.527457347
1.574197945,-0.513791515,-0.241019322,-0.120965055,-1.203586832,-1.253825473
1.793981435,-0.347555901,-0.27623014,-0.138636993,-1.233620193,-1.114965244
1.713877576,-0.359230423,-0.271612328,-0.136319361,-1.155652244,-1.032076883
1.819254943,-0.196425389,-0.10326152,-0.139795808,-1.567373154,-1.412855812
1.753942958,-0.608663427,-0.161352291,-0.139506104,-1.552387936,-1.354719788
1.473257942,-0.35949207,0.565636062,-0.132263507,-1.388335706,-1.132174556
1.55602576,-0.185345736,-0.092775884,-0.125600317,-1.513887153,-1.445935721
1.351759019,-0.636520789,0.124765143,-0.133712026,-1.606034418,-1.175799732
1.429904508,-0.603894134,-0.260067797,-0.130525283,-1.556776482,-1.265214558
1.635861909,-0.632305528,-0.216920163,-0.137767881,-1.967704143,-1.642217426
1.343663765,-0.580403027,2.170838274,-0.139506104,-1.95145071,-1.304613723
1.630287681,-0.492482657,0.075150076,-0.14587959,-2.01605819,-1.495541316
1.78664771,0.270238812,-0.176765537,-0.152832484,-2.08643056,-1.545367216
2.396794643,-0.881359103,-0.33741615,-0.169345606,-2.397349412,-1.940146263
2.193558814,-0.58823103,2.848377421,-0.165289751,-2.472043467,-1.921912926
1.768556125,-0.814935997,1.106980954,-0.153701595,-2.706074014,-1.961651889
1.985643483,-0.570683825,-0.229236173,-0.145589886,-2.453018139,-2.225152575
1.815408826,-0.382005953,0.077090214,-0.149645741,-2.156237978,-1.692632152
2.214660544,-0.037373015,-0.325294393,-0.163261824,-1.89915022,-1.527978954
1.658411359,-0.585697545,7.290647249,-0.151383964,-1.595406469,-1.117954269
1.64624467,-0.522368276,8.817581381,-0.139506104,-2.068822221,-1.69453797
1.981927298,-0.626815111,-0.284393772,-0.142734233,-1.944282947,-1.83151747
1.750764091,0.092813336,-0.253718306,-0.127338541,-1.67946979,-1.755901958
1.723383836,-0.2290769,-0.276706979,-0.138876313,-1.671111435,-1.445943229
1.837832167,-0.296978837,-0.292969708,-0.147038406,-1.518682213,-1.250061439
1.421341435,0.749638691,-0.279116272,-0.140085512,-1.39972593,-0.981691778
1.421341435,1.300225412,-0.279116272,-0.140085512,-1.18757992,-0.832904084
2.263056224,-0.580302843,-0.292969708,-0.147038406,-2.401137039,-2.43372159
2.09006393,-0.610637141,1.463276214,-0.155571502,-2.054214411,-1.717771625
1.970024272,-0.374270764,-0.306823145,-0.153991299,-1.460936714,-1.175251428
2.079956226,-0.57011956,-0.303044935,-0.152095055,-1.666300228,-1.450766207
2.164952297,-0.483673813,-0.307977598,-0.154570707,-2.110160347,-1.851524983
2.089732761,0.242747443,-0.312018183,-0.156598634,-2.526513351,-2.084762479
1.896271409,-0.609214118,0.547781647,-0.159205969,-2.334174515,-1.690967648
1.651141204,-0.642405229,2.178295828,-0.152253076,-2.213021322,-1.526363025
1.647777938,-0.375060218,0.065598629,-0.127338541,-1.641972701,-1.6157161
1.406984425,-0.413485461,0.293681863,-0.134291434,-1.228847768,-0.928348254
1.309203223,-0.358423166,-0.228897565,-0.114881273,-0.712945159,-0.684833324
1.374497268,-0.169040728,-0.250832173,-0.125890021,-0.55354583,-0.464873751
1.404356116,-0.286157662,-0.253718306,-0.127338541,-0.575985217,-0.483046594
1.481913137,-0.565242419,-0.258336118,-0.129656172,-0.760011757,-0.648749212
1.364953636,-0.562907418,-0.241334173,-0.121123075,-0.682200558,-0.614605392
1.115874608,-0.727233203,-0.265262836,-0.133132619,-0.590992461,-0.360286974
1.439810328,-0.539505347,0.087677114,-0.128497356,-0.622308443,-0.525463757
1.100381861,-0.606572207,-0.094487824,-0.127917948,-0.298789195,-0.194565356
1.207571745,-0.334247205,1.001235878,-0.131394395,-0.135561931,-0.091815749
1.101793724,-0.481482202,-0.242751002,-0.121834167,-0.392207333,-0.281901887
1.125315027,-0.566499732,-0.23640151,-0.118647424,-0.786228803,-0.608592529
1.303563041,-0.578915649,-0.255023339,-0.127993523,-0.944610276,-0.727828218
1.694341175,-0.664230064,-0.284311311,-0.142692847,-1.16166273,-0.936044912
1.84762615,-0.815258602,-0.301628106,-0.151383964,-1.722771099,-1.344937504
1.014804811,-0.232557165,0.096111292,-0.103003413,-0.60456786,-0.559943895
1.002082633,-0.328458466,-0.212157997,-0.10647986,-0.732474829,-0.626875751
1.139053553,-0.34765834,-0.239287643,-0.120095943,-0.44218415,-0.338151107
1.068386073,-0.50649425,-0.214466903,-0.107638676,-0.34650935,-0.309404523
0.933079916,-0.299910069,-0.208117411,-0.104451933,-0.345038493,-0.285741687
1.01220217,-0.269328849,-0.211003543,-0.105900452,-0.701759745,-0.613310303
1.048933863,-0.032283735,0.059032008,-0.114591569,-1.207658497,-0.934129503
0.533471881,-0.413529748,0.049182078,-0.095471112,-0.391679032,-0.221982158
0.346012522,-0.231345635,-0.112297809,-0.056361086,0.209766191,0.221252802
0.149323701,-0.244436638,5.324570365,-0.076640359,0.55605915,0.136884683
0.384532717,-0.367098539,-0.169443234,-0.085041772,0.234229815,0.120595485
0.337267469,-0.280529971,-0.180987765,-0.09083585,-0.047862912,-0.018944327
0.735261268,-0.08053725,-0.221393621,-0.111115122,-0.460534206,-0.265569024
0.825588353,-0.560786489,-0.22485698,-0.112853346,-0.719349523,-0.451538529
0.860711338,-0.559288734,-0.083146218,-0.112563642,-0.745914025,-0.490648188
0.466185303,-0.258199754,0.072593508,-0.077799174,-0.158813024,-0.118444498
0.055195253,-0.06093416,0.058908295,-0.013774613,0.04605164,0.129720379
0.010221217,-0.018373053,-0.00955149,-0.004793792,0.044057378,0.189750556
0.054100464,-0.041973358,-0.041298948,-0.020727506,0.145155443,0.176994747
0.085782885,-0.061805784,-0.046493987,-0.023334841,0.068197445,0.104034938
0.128821033,-0.12173458,-0.056306838,-0.028259808,-0.039855334,-0.062252243
0.164501825,-0.085403004,-0.063233556,-0.031736254,-0.052768482,-0.083455345
0.315227696,-0.233163483,-0.118647301,-0.059547829,-0.046406644,-0.039947798
0.441099691,-0.329739296,-0.145776947,-0.073163912,-0.183206407,-0.146185316
0.479915744,-0.441355972,-0.176947179,-0.088807922,-0.013171603,-0.007761048
0.477286201,-0.218318999,-0.160458578,-0.080532467,0.109130643,0.077768506
0.475777939,-0.265617088,-0.164248196,-0.082434436,0.008580186,0.005817064
0.507090541,-0.534029331,-0.197727334,-0.099237263,-0.219273423,-0.1093307
0.018574295,0.029705556,-0.007242584,-0.003634976,0.00618899,0.084245963
-0.02736785,0.048110486,0.04008999,0.020120743,-0.165452297,0.10830428
-0.010415678,0.019936375,0.010651438,0.005345844,-0.047107079,0.166249842
-0.006225165,0.079824778,0.033740499,0.016934,-0.241827448,0.050834375
0.011523854,0.015929009,0.010740242,0.005390414,-0.072355915,-0.27787384
0.16338222,-0.107840844,-0.118070075,-0.059258125,0.088430206,0.03984096
0.192935994,-0.321524684,-0.139427456,-0.069977169,0.104426111,0.03984096
0.48332577,-0.354155782,-0.17348382,-0.087069699,0.177548752,0.109608356
0.168898836,-0.185861998,-0.078241445,-0.039268556,0.341075113,0.361748721
0.297095083,-0.293607896,-0.133077964,-0.066790426,0.476164632,0.307074918
0.311333831,-0.411069459,-0.156242315,-0.078416369,0.071841679,0.035221634
0.278655865,-0.267849548,0.286873843,-0.06708013,-0.334461142,-0.200560887
-0.005291613,0.001100305,0.00372472,0.001869398,0.0101072,-0.148195734
0.01904546,0.115322339,-0.014746528,-0.007401127,-0.053714417,-0.180845124
-0.019702477,0.002541724,0.010074212,0.005056141,0.016914764,-0.126231765
0.00132624,0.018026033,0.007188079,0.003607621,-0.022380839,-0.022083959
-0.012225586,-0.191138619,-0.073623633,-0.036950925,0.289856745,-0.025131745
-0.002029567,-0.230930847,-0.109988903,-0.05520227,0.300662741,-0.001939051
0.045154218,-0.354535958,-0.107444515,-0.068238946,0.282679468,0.026542886
0.040936835,-0.330642711,-0.123265113,-0.06186546,0.206830198,0.021421599
0.060850558,-0.337225077,-0.131923511,-0.066211018,0.06259722,0.008413549
-0.061864155,-0.109393407,0.577476975,-0.034343589,0.168273165,-0.085463909
0.141711673,0.146959403,0.06601499,0.033132227,-0.39976281,-0.499720231
0.192525998,0.188528794,0.083517797,0.041916701,-0.605544504,-0.642512277
-0.026531182,-0.030553237,-0.007750697,-0.005526572,0.047345752,-0.398241088
-0.018647708,-0.107621922,-0.050534572,-0.025362769,0.156277759,-0.043868167
-0.035452826,-0.074421393,-0.028549771,-0.014328829,0.113763424,-0.190218297
-0.103260605,-0.119994601,-0.061501876,-0.030867143,0.161627468,-0.169620035
-0.124223703,-0.154748986,-0.076509765,-0.038399444,0.189760974,-0.15480382
0.009267266,-0.317574636,-0.125574019,-0.063024275,0.404244012,0.00913271
0.012626716,-0.248222036,-0.096758346,-0.062971602,0.437139199,0.013478478
-0.013005543,-0.002301858,-0.015323755,-0.007690831,0.089447283,-0.190444872
-0.006872415,-0.171104719,-0.023014305,-0.031156847,0.315181913,-0.021606473
0.026751092,-0.202745319,-0.012965972,-0.040427371,0.267808438,0.042445821
-0.017596343,-0.031001089,0.217226413,-0.018409875,0.194752732,-0.097909416
-0.022773038,-0.046467743,-0.017632661,-0.008849646,0.100691092,-0.283517815
0.010245702,0.013142068,0.006610853,0.003317917,-0.037751192,-0.340221285
-0.005298522,-0.016634729,-0.008974263,-0.004504088,0.047268499,-0.119545421
0.096238505,0.097615039,0.048748388,0.024466302,-0.221770058,-0.345251278
0.15074596,0.119398999,0.064333504,0.032288307,-0.094364474,-0.132124645
0.043563592,0.042539003,0.015846477,0.00795318,0.012220211,0.081496883
0.067877045,0.000902814,0.108202719,0.054305803,-0.085608836,-0.019079597
0.592700142,0.065571068,0.187859978,0.094284941,-0.834796321,-0.538953211
0.455023482,0.320940495,0.117438343,0.058941065,-0.539218782,-0.683884924
0.100428898,0.071041276,0.026813781,0.013457554,-0.141797438,-0.761403762
-0.070545171,-0.072220642,-0.028495015,-0.014301347,0.149156824,-0.498168991
-0.139210075,-0.114812341,0.864937085,-0.028259808,0.124198895,-0.209638079
-0.050356649,-0.050012339,0.010080839,-0.019568691,-0.019366168,0.024660231
0.501922628,-0.903834471,0.022341572,0.06966011,-0.49955368,-0.500346428
0.814823575,-0.016463147,0.154958067,0.077771819,-1.061553013,-1.384780485
0.39190651,0.200852243,0.081073073,0.04068972,-0.516028988,-1.182789195
0.39913133,-0.119897094,0.107625493,0.054016099,-0.341920121,-0.452912404
1.188189505,-3.984540873,0.229997514,0.115433326,-1.823268182,-1.574323663
0.881104027,0.367851723,0.133023459,0.066763071,-0.76805434,-1.470167099
0.627630172,0.2231204,0.105316587,0.052857284,-0.630314987,-1.371108859
0.397709769,0.118201031,0.0816503,0.040979424,-0.204234469,-0.468364292
0.301464074,0.151444983,0.069528543,0.034895642,-0.154830651,-0.371167797
0.195778046,0.077362534,0.057984012,0.029101564,-0.277251782,-0.620620114
0.661271096,0.336481273,0.141104631,0.070818925,-1.207957891,-1.542243131
0.934580873,0.399766099,0.176842481,0.088755375,-1.87346667,-2.152254891
0.814980227,0.337544343,0.128405647,0.06444544,-0.97724988,-1.856899894
0.323464339,0.143048132,0.053943427,-0.553936749,-0.191875432,-0.819922408
0.713809413,0.284377314,0.123210609,0.061838104,-0.583931494,-1.055484855
0.576899631,0.218022918,0.088577018,0.044455871,-0.556311063,-1.572461033
0.316288022,0.137771712,0.051634521,-0.152845033,-0.402783416,-1.836868499
0.176158586,0.075213886,0.032586046,-0.246877169,-0.243872938,-1.555278402
0.623089296,-0.208369812,0.121478929,-0.406322944,-1.047641969,-1.700455657
1.924956262,-2.026082071,0.267517237,0.134264079,-3.159941913,-3.267386167
1.831839254,-1.274471393,0.256549934,0.128759705,-2.667489243,-2.853975668
1.203394496,-2.406394167,0.219607437,0.110218655,-1.402434876,-1.345242814
0.727809678,0.119196711,0.158421426,0.079510042,-0.777563782,-0.866822261
0.643663572,0.216027859,0.134177912,0.067342478,-0.899366665,-1.236054723
0.302021639,0.142392536,0.056252333,0.028232452,-0.23334228,-0.856159066
1.674709623,-2.942016039,0.264631105,0.132815559,-2.259846857,-2.077498827
2.149957169,-2.180375519,0.287720165,0.144403715,-2.949060869,-2.944265593
2.689571897,-5.274218477,0.324662662,0.162944765,-3.629312934,-3.559974811
2.134082135,0.594001365,0.263476652,0.132236152,-2.288927554,-2.704973081
1.85296532,0.437362358,0.269248917,0.135133191,-2.293596518,-2.253618626
1.844342048,0.668435693,0.280793447,0.140927269,-2.083664235,-1.873696776
1.584316557,0.40056423,0.234615326,0.117750957,-1.468556333,-1.624889589
1.777816493,-0.48046216,0.274418859,0.13772793,-1.86128819,-1.68918294
1.751151495,-0.264878443,0.27040337,0.135712598,-2.132161013,-1.963014734
1.565485511,0.347149712,0.236347005,0.118620068,-1.189977761,-1.282010939
1.567755197,0.299771832,0.24558263,0.123255331,-1.37647172,-1.37548004
1.576340254,0.580670645,0.221339116,0.111087767,-1.75463013,-2.170317376
1.502242533,0.508384817,0.194786696,0.097761388,-1.943053083,-2.957400738
1.241592163,0.372656281,0.168234277,0.084435009,-1.237748573,-2.087307659
1.068755515,0.187420141,0.159575879,0.08008945,-1.221213652,-1.970332722
1.312733127,0.026387637,0.172274862,-0.31114999,-1.882165821,-3.200328403
1.078551888,0.333263484,0.146876896,0.073715964,-1.275978618,-2.452344682
1.353104004,0.299510957,0.189014431,0.094864349,-1.20706491,-1.757421427
1.637074561,0.280018496,0.232883646,0.116881845,-1.959234846,-2.273426995
1.408948368,-0.261354541,0.209217359,0.105003985,-1.322831278,-1.636847209
2.146112732,-7.216024825,0.29522411,0.148169866,-2.390205668,-2.262497982
2.225592661,-2.377667225,0.296378563,0.148749274,-2.674878,-2.605314307
