Iws,TEMP,DEWP,Is,Ir,pm2.5
-13.75298871,-17.00117191,-3.007408302,-0.222473667,-0.192517861,3
-11.98721858,-18.72165863,-1.697524152,-0.130702632,-0.157285171,3
-10.92936889,-16.64214767,-0.549508103,-0.082735322,-0.117135859,3
-19.09399049,-16.27640986,-3.463524022,-0.257224101,-0.202889562,3
-20.2568695,-15.30178485,-4.805807651,-0.343940769,-0.241211043,3
-19.07389851,-15.99130444,-3.911420992,-0.285655263,-0.215914845,3
-16.68443951,-13.64987329,-3.768972472,-0.297661584,-0.206397899,3
-1.629967735,-14.78440937,1.188510699,0.00420964,-0.062198291,2
-10.29450677,-16.83909844,-1.892864538,-0.158335573,-0.159064555,1
-11.29991713,-15.46763391,-6.291124105,-0.477842341,1.209496969,2
5.037503379,-12.82733665,-5.971109776,-0.465650027,0.887299839,1
15.57781292,-14.86617074,-0.612229746,-0.093013766,-0.123400339,0
31.05820994,-15.76297274,0.95194696,0.010859385,-0.082852633,0
15.36364932,-18.43186998,2.562378845,0.122381836,-0.034977627,0
110.095874,-2.359004417,1.272013806,-0.063483199,-0.065389053,0
-13.78107071,-17.49869212,2.148439729,0.079812804,-0.035580064,1
1.123905565,-8.792521633,0.314395858,-0.099246799,-0.074726027,2
4.075220249,-14.14091692,5.847109461,0.269521042,0.080465655,0
39.80570279,-11.22114404,4.962185272,0.204700632,0.048799155,0
45.10368641,-11.99625434,5.057177639,0.219029491,0.047977434,0
7.153004603,-16.36099587,6.764876529,0.34360091,0.101961184,0
-12.90946479,-17.36242285,6.438302322,0.326689044,0.096096233,1
-15.31010579,-16.04996321,3.729168888,0.157542205,0.017107964,2
-18.07083666,-9.751765213,0.566394304,-0.082812743,-0.063021821,3
-6.803640608,-8.832130522,2.937752889,0.049852642,0.008309472,3
49.58292286,-11.36390127,6.235324136,0.282967704,0.084235309,0
241.5900932,15.86001508,0.539205044,-0.223519826,-0.085517135,0
2.301951155,-16.38376717,3.30735954,0.142381208,-0.002560593,1
-17.06093265,-14.11751398,2.593851073,0.073952016,-0.012235589,2
99.9001501,-8.260297171,8.217797556,0.387257048,0.136143494,0
58.70103818,-13.28005489,7.435199248,0.372733518,0.113141638,0
60.0021929,-9.082042659,5.572944235,0.227834652,0.066226825,0
113.2048852,-2.687858787,6.450186134,0.239678851,0.091614656,0
26.24731483,-11.45377073,6.674803158,0.300948247,0.105281087,0
-15.86421736,-15.26579823,5.624155715,0.259749165,0.077425508,1
23.07287922,-9.335652434,8.73708344,0.39988908,0.174992625,0
-12.51737618,-12.0423463,4.270630823,0.153728445,0.042962602,1
-13.41738751,-8.951545335,4.348344382,0.130079716,0.053493801,2
-14.26632364,-8.414135321,5.618712924,0.198324061,0.094118844,2
-20.44146967,-0.531006223,3.03257981,-0.024190397,0.036844865,3
18.4349064,-4.914325642,2.346572695,0.903361802,0.025354638,1
-8.436286857,-8.132463694,0.893750162,-0.075087943,-0.052083311,1
-11.13787992,-10.54631044,4.945508404,0.179730974,0.067006517,2
-5.859619286,-8.171285102,6.858166523,0.270692019,0.129957881,2
21.21188766,-1.710790952,4.031965365,0.058818645,0.050608285,3
22.05261208,1.403915897,0.040885201,0.100868056,-0.053158712,2
13.92557467,-2.838643597,13.38525041,0.606681209,0.337154364,0
-7.43190964,-0.921014585,12.18143754,0.512366424,0.312216687,2
3.72054949,-12.14901898,12.27647918,0.62284745,0.282906269,0
-0.147372527,-10.93825382,12.60422899,0.629519479,0.29732712,0
-8.365690379,-3.459450769,6.91040933,0.230415449,0.144358899,2
-18.40096847,2.954545154,2.311134009,-0.096519268,0.022876824,3
-12.60589769,3.199014824,4.088336705,0.005976911,0.07609097,2
-4.427376984,0.223038342,12.23273936,0.506089524,0.315692069,0
28.85132291,7.312970917,6.480737827,0.121731892,0.146099061,2
65.73031198,5.849287164,6.466771334,0.147081379,0.129643932,1
8.928235875,-6.489632141,8.750035895,0.37004078,0.187336723,0
-2.201876809,-1.335484961,3.866457548,0.037638589,0.054298883,2
-9.501828148,3.305865403,1.360094964,-0.151484112,-0.00838173,2
-19.55102142,2.093679971,-0.853230886,0.190082511,-0.058997069,2
-18.38644718,-0.007785168,1.719696193,-0.104012956,-0.002794702,1
2.204143415,0.221580258,3.423150727,-0.000432754,0.043179348,0
49.59120989,6.052821655,4.028448131,-0.001276862,0.060735661,0
-8.743381961,1.170115165,-0.570757899,-0.243524997,-0.07329908,2
-8.732025512,1.196889658,-1.049103535,-0.229680678,-0.086375265,2
-10.86527226,-1.316380759,1.621091111,-0.095282332,-0.011652824,1
-9.185655099,1.078889581,0.379255084,-0.187983784,-0.044234783,2
-10.3417239,8.228235825,-2.12601419,-0.338568021,-0.100397189,3
19.46697858,7.373846387,0.191691844,-0.245394505,-0.043573885,3
132.8419749,22.86282898,5.80057667,-0.020919196,0.129991528,1
30.36415961,3.266846477,9.51239488,0.333802464,0.228339623,0
-8.237116553,-0.648335344,8.98908363,0.325228102,0.215230087,0
21.12939442,8.925847352,-2.220659666,-0.356412172,-0.112668319,1
-15.91745264,2.407947108,1.210697024,-0.070865599,-0.010030948,2
-0.324802569,2.245179817,5.588537882,0.10554185,0.115598983,1
-14.51487613,4.268746088,4.504546446,0.019717683,0.092213982,0
-10.65641291,5.295887267,-1.450526453,1.544890097,-0.020050337,1
-12.66098308,6.999016783,1.369587912,-0.06015433,0.006948233,1
-5.963509073,7.612653255,3.670573132,-0.055544354,0.072260352,0
12.98602742,8.745365001,4.980299024,0.016583991,0.108995106,2
171.325795,23.80273128,5.352615615,-0.041708861,0.105786661,1
102.7834426,17.09068158,8.101128887,0.153343662,0.195957764,0
18.1653724,7.369746466,11.67698378,0.417611002,0.30924128,0
-11.20584005,2.53861977,7.387114657,0.202961916,0.175160034,1
-6.717806056,4.154452603,5.517889951,0.082024938,0.120412378,1
-9.374619549,11.76006751,0.104888708,-0.300041952,-0.025474393,2
-15.17666441,13.23715854,0.769027115,-0.277017114,0.000589258,3
21.71615894,10.03158837,4.319405218,0.095040354,0.093677176,0
6.602076826,1.380381521,5.878914038,0.132537362,0.120000579,0
2.966749502,1.635722892,7.320088106,0.212206126,0.166080352,1
2.838744085,6.555525041,6.348872019,0.11177645,0.148813771,1
1.048681241,10.82105718,2.786896591,-0.132999502,0.050951546,2
80.424431,24.56590275,0.3764098,-0.368016792,-0.014611069,1
150.6885032,35.69732154,-1.186230917,-0.533743137,-0.05775296,1
-4.008012222,11.44316605,-0.163499411,-0.219795198,-0.032953296,2
2.564165841,18.90531673,1.589692233,-0.274388373,0.03423592,2
5.661936133,20.10940959,0.951309632,-0.321011238,0.016671738,2
-13.1116709,18.20389405,-0.139522092,-0.373477478,-0.015367498,2
-20.41604751,12.78911957,3.659902717,-0.107842367,0.089898542,1
48.31702146,19.70010258,3.298938417,-0.123180373,0.075026432,0
75.33122044,24.14212115,4.542802723,-0.125331026,0.11384635,0
-12.91540693,13.98163979,6.149969094,0.027897839,0.166822116,2
-11.18861492,9.346337153,9.415454148,0.258853675,0.254669857,0
-14.66945148,10.46138198,5.679943659,0.031816797,0.144049774,1
-10.28505916,14.84966537,4.555108222,-0.071113758,0.119214211,2
-23.15204342,15.72100385,1.156132554,-0.136808734,0.026701262,2
-20.41904455,17.33623069,0.840657226,-0.186485156,0.019551606,2
-10.24510441,18.28935589,1.208517529,0.538870908,0.055977196,0
-12.54081444,18.98065579,1.059094129,-0.311032461,0.023189714,2
-12.31086225,18.76976429,2.05733081,-0.126255698,0.057814047,2
-21.18831938,15.04857289,-1.130455863,-0.363446162,-0.049549077,1
-17.75314407,14.15514353,4.41267719,-0.075718248,0.115574009,0
-18.70948968,17.69458367,1.90372951,-0.252838825,0.047899143,2
-12.87026645,19.24978805,2.132887277,0.20728762,0.073827272,3
-15.80174455,18.81661735,-1.287279768,-0.237677335,-0.040448425,2
-20.66912742,14.625419,-2.469784801,-0.269970072,-0.085744997,2
-20.38464507,17.38745496,-0.271295081,-0.376300246,-0.019055322,2
-17.34588537,19.80353456,0.087761692,-0.376237962,-0.002919659,3
-11.7686614,20.50542694,-0.873860768,-0.436139014,-0.032504049,3
-12.58695895,20.2081296,1.289312563,-0.308799293,0.033384751,3
10.59849036,24.55471188,3.335479582,-0.221569429,0.099459706,2
-5.659733824,22.49795593,-1.064299053,-0.421212067,-0.033791863,3
-13.45200124,19.61938864,-4.154745029,0.716516156,-0.085696652,2
-15.7849029,15.17919663,-0.726141422,0.786860685,0.002861559,0
-22.47034691,14.87280503,1.862608139,-0.231138555,0.040729491,0
-16.99368428,16.07313977,2.101947707,-0.22619022,0.049291872,1
-16.10861992,17.09516237,2.15765831,-0.231860085,0.053300254,1
-13.08554836,20.39001282,0.498759207,-0.356276823,0.009757208,2
-13.05511746,21.80507039,-1.738815168,-0.498252691,-0.055313793,3
-23.47863662,20.43529108,-2.481407853,-0.365638278,-0.071950926,2
-23.92253122,20.98944643,-3.317215562,-0.127076929,-0.085286702,2
-25.20264623,21.52172718,-3.022945694,0.093239665,-0.066798304,3
-20.11510658,20.6985834,2.112397504,-0.268319869,0.062396703,2
-19.38620826,20.37319135,2.880696552,-0.220754999,0.084900246,1
2.398374926,23.43348055,-0.0355161,-0.409082795,-0.004078019,2
-18.03989435,22.27386029,-0.223560398,-0.416701088,-0.005968746,3
-16.45802875,15.56114577,2.344273596,0.042876875,0.064465587,0
-8.75522273,17.52001453,2.130363797,-0.192960419,0.052622852,0
-18.14820488,17.12016903,3.454128308,-0.1579149,0.093822805,0
-20.29374301,20.0241312,0.759291764,-0.340471536,0.019228247,2
-13.68358078,22.93870423,-1.109275453,-0.472313766,-0.032910639,3
-14.12045295,22.34517473,-1.203851255,-0.472588066,-0.037173315,2
-9.319947485,23.77574316,-1.27826845,-0.362937459,-0.032818786,2
-21.06684928,21.66447236,-1.312150434,-0.391737592,-0.036832935,2
-14.25458579,20.82897515,-2.110221825,0.114338693,-0.045743665,1
-9.281692788,21.73442055,-0.517707993,-0.300617271,-0.014678217,0
-22.33613954,19.02817315,-2.897978372,-0.251496568,-0.084077011,2
-21.81349904,19.36428182,-1.867301833,-0.486787401,-0.06252853,2
-21.87918185,20.83767319,-1.734862668,-0.450710623,-0.05316653,2
-20.0146444,19.68837765,-3.994877104,1.139940407,-0.063063638,1
-17.13645393,21.94723665,-3.229165515,-0.33678385,-0.090100055,2
3.192510646,26.13996726,-3.96572848,-0.576762211,-0.114986522,3
-25.11490992,25.55659801,-2.565603187,-0.584023841,-0.067131791,3
-18.40628076,25.47776587,-3.255206059,1.297969181,-0.020064128,3
-24.98849252,21.89739424,-3.485491021,0.31348799,-0.070890655,1
-19.50403251,23.35815988,-0.984924027,-0.429243145,-0.024551277,1
-14.00609538,23.53540905,-2.82997912,-0.326919154,-0.074865452,1
-5.120222043,27.43454129,-3.063118768,-0.622627561,-0.084303752,3
-19.18830569,22.13856335,-4.149720094,4.362774651,0.057953999,2
-18.53918217,21.53580952,-2.428834659,5.96946729,0.164310777,1
-21.35076356,22.94204002,-0.455081604,-0.437254321,-0.010270786,1
-0.641304582,24.21341297,0.276369327,-0.399157593,0.008485881,1
-10.22632714,23.09475849,-1.686812321,-0.50586185,-0.051388525,2
-11.86320545,23.82994184,-2.314585279,-0.549317708,-0.068237051,0
17.84251222,25.7733478,-4.530844823,-0.684372491,-0.14121895,2
33.50759393,28.11531889,-4.958205826,-0.724624678,-0.153615143,2
-19.78434307,24.75821026,0.415078214,-0.402787468,0.020515066,2
-19.69665932,24.30861873,-2.138597518,0.591384043,-0.017110674,3
-13.65577746,24.55581171,-2.649145823,-0.575807662,-0.076060921,1
-18.94666356,24.19683789,-1.563659116,-0.511737706,-0.041901182,2
-16.55259613,25.07382475,-1.568954464,-0.519094806,-0.040636504,2
2.114370645,27.60843523,-2.839746805,-0.608743581,-0.079423855,2
-19.24502446,23.66483171,-3.774628208,-0.092509566,-0.091018255,2
-20.59079498,21.91552796,-4.089048625,0.989114702,-0.064715422,2
-15.21821638,21.44557779,-0.043580462,-0.147583642,0.005726023,0
-15.67640493,20.35839629,-2.82073798,-0.131528067,-0.075944715,1
-15.55035423,18.87005841,-0.21681034,-0.384796579,-0.015233639,0
-8.634671244,20.78834178,-1.832733286,-0.492969936,-0.062252092,1
-12.27601235,20.48681178,-1.770678923,-0.487953094,-0.059898066,2
-20.77216506,19.76924301,-1.403352807,-0.463266827,-0.047613248,2
-21.74528244,18.55049236,-0.731906027,-0.41385426,-0.029781051,2
-24.97924216,17.30336605,-4.257239802,-0.6074014,-0.14003156,2
-20.09008318,19.57970914,-1.526302047,-0.201465332,-0.042262678,2
-22.02742177,17.32263625,-3.674084459,-0.447714685,-0.118467047,2
-13.38165,19.4418309,-3.767183725,0.365117202,-0.088105633,2
-18.80113576,17.44444806,-2.812141204,-0.523023163,-0.097397339,2
-22.05690567,16.92289044,-2.046982801,-0.475276577,-0.074157992,2
-21.288455,18.59634504,-2.318521947,-0.505754137,-0.078497605,2
-22.23230454,21.33632338,-2.175464999,-0.522486033,-0.066837514,3
-25.33481082,22.08796685,-2.602107153,-0.554987999,-0.076983918,3
-11.76146825,16.98040573,-0.587525188,-0.095882868,-0.02191633,1
-15.08595968,16.54804872,-1.182670852,-0.419523403,-0.050917829,1
-14.59191574,18.20122482,-2.383777931,-0.503609806,-0.083738271,2
-21.61070637,16.07837409,-0.663852369,-0.387623872,-0.034013714,2
-14.15723003,16.11057862,-1.436986503,-0.429948814,-0.060141323,2
-12.92918176,16.91298846,-1.060445002,-0.414988965,-0.046961233,2
-4.045720897,18.92172491,-2.467797864,-0.260963709,-0.078790352,3
-19.5288107,11.85980027,-3.387284278,-0.255960394,-0.119760956,1
-17.9340571,8.116727445,0.65799806,-0.238311092,-0.014895667,0
-14.32080421,7.931473643,-5.365421373,6.549462116,0.061309374,0
-19.18436572,9.961749454,-3.349993232,-0.48687285,-0.13276745,1
-14.33020303,10.74587059,-4.71793399,-0.571238805,-0.174368356,2
-5.534464208,16.45448903,-4.297660579,-0.595250799,-0.149917743,2
-22.54203361,14.61679323,-3.386355114,-0.532056084,-0.120944886,3
-22.56216284,14.82412606,-3.078947556,-0.391036343,-0.106371341,3
-15.1934552,10.82366788,-1.532200388,-0.096240338,-0.065384731,0
-18.22521175,1.749685415,2.690393884,0.561976219,0.05443904,0
-15.54391281,-0.230837658,1.849861504,-0.09348589,-0.000316112,0
-8.679250041,2.929832545,0.61340307,-0.190941105,-0.032520883,0
-11.30294386,3.608481403,1.371936274,-0.154158016,-0.006648945,1
-18.08173864,3.791340552,1.871037807,-0.129360407,0.011391555,1
-11.75588818,5.583103446,1.922106978,-0.140311814,0.015395369,1
-17.16971222,7.970418588,-0.390664684,-0.297299164,-0.047697251,2
-19.84428635,9.633246431,-0.930190329,-0.344372756,-0.059136844,2
-21.93195886,10.61744495,-2.854353937,-0.465112349,-0.114978518,3
-12.81668791,11.43477367,-1.888108032,-0.413447311,-0.086300176,3
-14.87712842,11.22658459,-2.14147246,-0.426933761,-0.093914589,3
-23.7442523,11.30022236,-4.01915061,-0.539178424,-0.148378457,3
32.07660432,8.933874778,3.245354741,-0.078608843,0.049869415,1
-9.264398936,-2.647501028,3.297594532,0.014102984,0.035871955,0
-14.92559558,-1.408757416,2.60522539,-0.039033351,0.019663229,1
-18.49946464,-4.396163405,2.393918486,-0.025606871,0.00678907,0
-11.49788789,-3.88620371,-1.035789553,-0.225843355,-0.099483699,1
-8.599800661,7.366270631,-2.8025287,-0.428161407,-0.126092418,2
-19.86140651,6.883641071,-3.480549021,-0.466945823,-0.14436128,3
-18.31528045,11.07080473,-2.665442341,-0.457007935,-0.10923875,3
-19.96321554,4.555548131,0.68682391,-0.205305404,-0.022374328,2
-19.15030353,7.868170825,-1.737239615,-0.3748584,-0.088611197,2
-22.70206692,8.290696678,-3.124328881,-0.460034513,-0.128911517,3
-17.52530006,7.934330815,-2.100511492,0.229815539,-0.077088453,2
-2.546815308,1.475911116,2.714828616,-0.054310485,0.02621687,0
61.7493474,11.93909218,-0.115015326,-0.289320247,-0.05550948,0
-2.233403213,1.944470334,3.925801606,0.011531869,0.064456743,0
-19.81626441,-3.636956695,0.5658952,-0.138496554,-0.046931331,0
-21.28545244,0.714612747,-3.0900429,-0.389361578,-0.147565212,2
-17.71041424,3.508884253,-4.609544165,-0.501026156,-0.188286295,3
-22.0484196,4.831624024,-5.084831229,-0.500201369,-0.196526784,3
-22.52233053,4.046286322,-4.483632029,-0.500284119,-0.181452504,3
-21.62385071,4.855484121,-4.683904292,-0.518819964,-0.185842933,3
-13.19275538,0.574967633,-4.459333975,1.412693003,-0.123504321,3
-16.69738815,-9.334590915,-0.203450796,-0.130553046,-0.086041601,0
-16.75326089,-10.55796047,0.330929802,-0.08869341,-0.07273278,0
-21.73797253,-6.138547867,-4.077757343,-0.326000085,-0.192947925,2
-17.32883955,-0.287644506,-2.484322285,-0.343959007,-0.132845662,3
-20.76429636,-3.307848741,-2.887879454,-0.341293566,-0.151747899,3
-15.79648408,-1.348438565,-5.30066543,-0.496552086,-0.222461019,3
-16.51566438,-0.53144335,-5.877526583,-0.537480495,-0.237846127,3
-21.28313017,3.985435712,-5.071281809,-0.533244704,-0.200050885,3
-16.91388218,4.672214563,-5.141831183,-0.496459637,-0.20025468,3
-1.196669427,-0.554085366,-2.13085049,-0.31546458,-0.128062064,1
-22.45676038,-0.028016518,-2.437003587,-0.220231471,-0.124414317,1
-20.80521166,1.902469857,-2.569763093,-0.202983346,-0.122601982,2
-6.97914241,0.331800502,-2.400033852,1.035475708,-0.081447023,0
-20.87989415,-4.011431848,-2.467234139,-0.310703363,-0.140589222,1
-15.46674377,-4.941413792,-1.9438491,-0.27019462,-0.128698627,1
-14.70670416,-2.55497505,-1.022040011,-0.238161286,-0.094611198,1
-15.1126611,-7.875675813,-0.744536645,-0.174382036,-0.099468553,1
-13.74063296,-9.084042996,-0.702043415,-0.160567791,-0.101690366,1
-20.71109711,-7.990311658,-3.451610536,-0.331689959,-0.180948996,0
1.061275466,-6.840654598,3.889445988,0.089668212,0.039939404,1
-0.470842422,-15.22812537,3.228519404,0.126448975,-0.001120222,0
-19.94764591,-15.22716951,-0.734924542,-0.109356474,-0.116222244,2
-20.1637006,-9.975314964,-4.686019098,-0.384933211,-0.22404494,3
-19.98510012,-4.990350659,-5.043487074,-0.450389469,-0.222417465,3
-16.31521358,-2.843781641,-6.611611809,2.694542991,-0.146482052,2
-10.34031253,-1.232490947,-3.754693192,-0.156102473,-0.167337357,2
53.62728086,-5.051090369,-1.319337242,-0.041964344,-0.126735827,0
3.183245951,-15.89295843,-2.031525642,-0.170117327,-0.165416181,1
-18.10366282,-14.30292368,-4.124327274,-0.312809329,-0.218484956,2
10.48108933,-9.884493447,-1.730167818,-0.204224496,-0.143352909,3
140.6112458,0.567393776,-2.159267461,-0.277284586,-0.173425018,0
-19.60112451,-20.05299366,-4.786276514,-0.299815202,-0.252892182,3
-14.83753841,-16.81602057,-5.044118122,-0.342168807,-0.254176005,3
-9.914327178,-13.16476373,-4.38501739,-0.335229787,-0.226327835,3
-15.9191909,-12.60209186,-3.853782481,-0.311722399,-0.206595575,3
-9.485665049,-9.5946701,-2.900353899,-0.281455157,-0.171855474,2
-16.82356935,-17.27252848,-1.134282665,-0.112914315,-0.134710581,1
-15.4010548,-19.94053725,-0.560806983,-0.055272552,-0.124363143,2
-18.60617424,-19.24176098,-4.547165157,-0.292955219,-0.243828506,3
-19.5514983,-14.68896633,-7.382611256,-0.539081198,0.847474527,3
-16.20073167,-17.78438915,-3.89388033,-0.267490802,-0.220887732,2
-17.62629846,-17.09722939,-6.698823544,-0.436200245,-0.304728525,3
-19.68230744,-14.76434964,-7.686647235,-0.528170151,0.0464946,3
-17.12264035,-12.26466229,-7.403338666,-0.550988089,0.560575481,3
15.62315584,-11.96373384,-3.703561687,-0.312341278,0.205685578,2
63.87069405,-15.96932295,-1.849587385,-0.137558766,-0.1802864,0
43.06338013,-18.38277492,-1.692023147,-0.114057535,-0.174632989,0
90.0062375,-6.870428064,-1.801202527,-0.207465188,-0.164427785,0
-3.713190747,-16.15201532,-0.533336957,-0.083672923,-0.117804331,2
-10.71923521,-16.13152041,-1.812068806,-0.160187109,-0.154647534,1
-18.67742785,-13.77169478,-6.180305266,-0.436552777,-0.280026237,3
91.84143764,-10.36319534,-1.244053315,-0.143197416,-0.156812781,0
64.14317441,-17.46748429,-1.404309772,-0.098256966,-0.170518632,0
133.4557091,-10.36406791,-2.99691086,-0.229792014,-0.224487674,0
-14.0653976,-28.70959284,-1.475455317,-0.028703388,-0.175133458,2
-9.2094692,-26.53586486,0.767192422,0.082982158,-0.102427406,1
-15.15722608,-27.61775026,2.005207106,0.162138464,-0.065203731,1
-10.21713141,-24.55095219,-0.579354642,-0.013019941,-0.13836678,2
17.57596044,-22.23481767,0.973732149,0.065626391,-0.094113126,0
11.4127172,-22.92692928,0.960799197,0.068939726,-0.094209536,0
-8.328147316,-24.17794664,-0.327338378,-0.001155263,-0.130318091,1
-6.30998667,-24.0464826,0.459035229,0.043795217,-0.106530583,1
-17.55652362,-25.43871289,-1.630622414,-0.068337033,-0.170425378,2
-17.60235819,-24.81173919,-3.876744373,-0.203739784,-0.237733818,2
-14.77300394,-22.41222687,-4.603699208,-0.266333549,-0.254891256,3
-6.7045303,-19.72548187,-4.041013653,-0.255174886,-0.233499761,3
1.679600161,-20.52956643,-5.288652088,-0.325845284,-0.026671199,1
-15.40910191,-21.25260733,-5.507691083,-0.329212846,-0.279471314,2
-9.606230834,-22.48608549,-3.402608062,-0.194471218,-0.219951708,3
-6.177718771,-24.25247721,-1.248721099,-0.05294943,-0.15949496,2
13.01830318,-19.62211114,-2.352939378,-0.151654443,-0.188027786,1
198.1059685,2.433722518,-4.361323113,-0.401043446,-0.255443261,0
67.75941279,-17.46745077,-1.167443534,-0.083302217,-0.164458197,0
-14.48420331,-29.21425399,-1.533248145,-0.027646549,-0.17804799,2
-7.349726128,-24.61304707,-3.655813154,-0.18915766,-0.233873332,2
1.538714761,-17.77472839,-7.504608279,-0.720466245,6.785965178,2
-17.29332369,-20.84704306,-6.074063573,-0.366242117,-0.295190163,3
-15.75503261,-24.32280709,-4.587507605,-0.248546434,-0.258916876,3
5.462504247,-21.34250677,-2.849755125,-0.167526097,-0.205116218,3
-8.544977795,-27.37730741,-1.610096981,-0.046529702,-0.177725182,1
-15.12653508,-26.61522361,-2.485041538,-0.106245627,-0.2004385,3
-0.644280273,-21.93676905,-1.325166398,-0.076261538,-0.15780892,1
-15.93456404,-27.45666529,-4.247013243,-0.200733124,-0.256365577,2
-19.78106606,-18.69208434,-5.218097806,-0.337071717,-0.262626405,3
-15.22019534,-18.60100586,-6.045469893,-0.384077741,-0.289303077,3
-17.74492891,-18.90468056,-5.497301031,-0.350569041,-0.272412302,3
38.9640067,-20.60859289,-0.041075779,-0.000101542,-0.128260766,1
52.176771,-27.07168805,0.259072542,0.080062431,-0.139869607,0
-10.44877401,-36.39720931,0.641521333,0.164050667,-0.130903698,1
3.502148846,-32.30370921,-0.090616249,0.089824384,-0.147632352,3
7.634657857,-29.61461758,1.282393256,0.146383345,-0.100058689,0
-12.91518557,-31.46226363,0.298590086,0.098953286,-0.128074232,1
-16.29115159,-29.46550136,-0.743710995,0.019585097,-0.153858084,2
-11.55413666,-27.45593471,0.218743752,0.058758441,-0.120807887,1
-17.98567294,-23.80149354,-5.339715976,-0.301869883,-0.154953761,2
-13.54773215,-29.36666001,0.246551152,0.076861757,-0.124139801,1
-12.7116762,-23.69068629,-6.344179747,-0.435227257,1.978969032,2
12.01455191,-25.10180658,-0.706452812,-0.007577676,-0.151086148,2
-3.858370885,-35.59900073,1.478900466,0.207555309,-0.105384931,0
5.694042564,-32.39148341,1.378012213,0.176218621,-0.103526496,0
-5.364998815,-32.24418515,1.929960159,0.202882258,-0.082526017,1
-9.696939658,-30.82055113,3.533889352,0.281191033,-0.028254212,0
-16.8898225,-23.81605668,-0.684943029,-0.028082773,-0.137513354,2
78.36795548,-17.36338164,-0.349112576,-0.033235395,-0.142627347,2
107.920867,-17.77992163,-0.643961006,-0.036114848,-0.162596606,0
35.01845338,-25.04525694,1.818760036,0.145874912,-0.081143275,0
-12.23316131,-29.2285392,1.446201937,0.145376852,-0.087420376,1
5.226484342,-25.65859411,4.069286123,0.270906468,-0.003704686,0
-7.508610156,-26.92869829,2.169341411,0.168109385,-0.060971781,2
-16.54847764,-21.27538772,-4.51802504,-0.272242614,-0.248783923,2
-17.15502194,-20.78206574,-3.415096445,-0.213187963,-0.213489101,3
-13.36109436,-25.88763312,1.998767611,0.146825608,-0.061608786,2
-15.47228471,-22.34796403,-3.535506865,-0.205455971,-0.221720468,2
52.36202792,-18.92038798,1.63308036,0.08612322,-0.077081203,0
207.7716978,1.974861979,-3.171102382,-0.324759923,-0.223316444,0
20.51364456,-24.90614193,2.480673958,0.177751287,-0.055639341,0
-15.03239513,-28.42414466,3.434380671,0.251994501,-0.023442705,1
-13.50738738,-25.07233294,1.693856091,0.121822783,-0.068845495,2
-17.00284012,-21.09982676,-1.736385552,-0.113306519,-0.162840463,2
-17.26294742,-15.97463443,-3.806379314,-0.279100323,-0.213254172,3
-5.02215235,-22.88395671,2.165306128,0.132344008,-0.051657573,0
-8.839326624,-19.69255914,-1.410576094,-0.104280287,-0.151996614,2
17.07255004,-22.04415279,2.61173024,0.158348927,-0.043204089,0
-14.11490983,-24.96189226,2.7329168,0.180634269,-0.036481925,1
-11.152827,-18.65387674,-2.375320017,-0.170170677,-0.178187728,3
-7.809662224,-16.65558426,-2.184318655,-0.175948071,-0.168370548,3
-14.14570624,-17.20292232,-4.210900434,-0.290313418,-0.229824409,3
-18.59432275,-14.13882687,-5.31593721,0.367527166,-0.226813736,3
-7.29247229,-10.68340693,-7.389188778,0.106351801,2.963905525,2
7.602345032,-12.78561244,-4.674497736,-0.349198068,-0.24009452,2
-14.79039932,-17.55699624,-2.542405226,-0.190975702,-0.179315381,2
-17.55459881,-17.35441892,-4.213771217,-0.290315516,-0.229159131,3
73.17435859,-7.055260652,2.737241539,0.050428613,-0.020029933,0
23.67335878,-14.43960203,3.891335632,0.166136393,0.013158251,0
1.310782904,-25.11026273,3.893827006,0.254457437,-0.006388978,0
-6.610966394,-19.18264862,-1.130542541,-0.09191009,-0.142854041,2
44.5872605,-15.03195163,1.26455897,0.027098977,-0.075921551,1
150.6829469,-3.966449715,1.602858405,-0.015617069,-0.072867489,0
-12.85880176,-23.75808623,3.646554921,0.223015347,-0.005813044,1
-11.63323879,-17.86276758,3.623603636,0.169056081,0.008039598,2
-1.474960554,-17.86922068,6.672398988,0.348797917,0.098175163,0
-9.97788233,-14.19596064,-0.580425898,-0.022780763,-0.109119754,2
-16.16497095,-5.450313992,-5.49890264,-0.095802098,-0.225007519,3
-2.491400234,-5.468081596,-7.759429227,0.069115001,-0.246562902,3
-7.55412246,-13.02567219,-4.135280344,-0.347600722,0.530745518,1
-16.86426133,-11.98794828,-3.907904297,-0.320709337,-0.206381581,2
-9.647518693,-9.796808276,-2.91190958,-0.280360137,-0.172669147,2
-8.732947073,-6.250902513,-4.492001111,-0.403226686,-0.212453034,3
-10.67136027,-6.795318964,-1.153288603,-0.206154017,-0.110749834,3
27.05160452,-5.541973661,0.215481177,0.12517973,-0.068946917,0
39.89037035,-7.038028642,5.540991556,0.20051107,0.077149114,0
-12.41105249,-13.71643532,4.736422252,0.195740261,0.052968627,1
-19.02468715,-9.364074032,1.614893582,-0.026073548,-0.029549214,3
-4.302736108,-5.702332667,5.952899191,0.19672541,0.107930525,2
2.996409374,-4.223925992,6.0839389,0.193556533,0.113267596,1
15.82136853,-1.952716768,6.730780307,0.381839214,0.140743304,1
186.9929575,14.36078792,3.040322502,-0.08477062,0.005641567,0
